date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY
,costAndExpenses,6580175.0,6228642.0,4980741.0,6490430.0,5271406.0,4755270.0,4679697.0,4805358.0,4473956.0,4557116.0,2848892.0,2923254.0,2892588.0,2084254.0,2094939.0,2183377.0,995549.0,1637081.0,2272930.0,2094680.0,889692.0,340578.0
,interestExpense,54232.0,220487.0,361597.0,304330.0,573782.0,452276.0,1287221.0,1005114.0,859139.0,3951352.0,1564301.0,1772863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,26366.0,30695.0,35658.0,32413.0,38524.0,37352.0,21087.0,10484.0,17219.0,19102.0,13653.0,1533413.0,1217413.0,246079.0,327740.0,108645.0,127000.0,159783.0,204202.0,228418.0,31965.0,24458.0
,EBITDA,-5903622.0,-5968322.0,-4795458.0,-6065944.0,-4346310.0,-3955501.0,-3034841.0,-3564870.0,-3097116.0,-4538014.0,-2835239.0,-1389841.0,-1675175.0,-1838175.0,-1767199.0,-2074732.0,-868549.0,-1477298.0,-2068728.0,-1866262.0,-857727.0,-316120.0
,EBITDARatio,-9.07988317207204,-25.9916037016875,-32.0498446115288,-15.4714657729555,-4.90237679511647,-5.18810703329018,-1.86901030873234,-2.89825886745084,-2.27792598084319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-5929988.0,-5999017.0,-4831116.0,-6098357.0,-4384834.0,-3992853.0,-3055928.0,-3575354.0,-3114335.0,-4557116.0,-2848892.0,-2923254.0,-2892588.0,-2084254.0,-2094939.0,-2183377.0,-995549.0,-1637081.0,-2272930.0,-2094680.0,-889692.0,-340578.0
,operatingIncomeRatio,-9.12043458266622,-26.1252781709309,-32.2881604010025,-15.5541366021124,-4.94582955473442,-5.23709859565041,-1.88199676185467,-2.90678241696775,-2.29059053956948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-395821.0,0.0,-507124.0,-904039.0,0.0,-2534365.0,-9095813.0,-184544.0,-4137866.0,2773426.0,-163261.0,-1390812.0,71811.0,-3549323.0,-456669.0,0.0,0.0,-334304.0,-196371.0,-876247.0,20559.0,0.0
,incomeBeforeTax,-6380041.0,-6219504.0,-5699837.0,-7306726.0,-4958616.0,-6979494.0,-13438962.0,-4892040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3995910.0,-4423073.0,-1294218.0,-352054.0
,incomeBeforeTaxRatio,-9.81262467567023,-27.0854828524769,-38.0941487050961,-18.63613663782,-5.5930212097833,-9.15443123644934,-8.27640015297743,-3.97725535851916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0,625.0
,netIncome,-6373948.0,-6194719.0,-5679558.0,-7276113.0,-4872329.0,-6797157.0,-13357232.0,-4892040.0,-8111340.0,-5711435.0,-4573315.0,-6084158.0,-4140264.0,-6024545.0,-2920183.0,-2096951.0,-1518798.0,-2461116.0,-3995910.0,-4423073.0,-1299382.0,-352679.0
,netIncomeRatio,-9.80325352552419,-26.9775459989113,-37.9586165413534,-18.5580567904446,-5.49569465311334,-8.91527471187027,-8.22606663878914,-3.97725535851916,-5.96588313949255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.87,-5.099975,-6.899966,-14.09993,-9.899951,-18.299909,-52.499738,-22.499888,-59.9997,-59.9997,-59.9997,-104.999475,-89.99955,-164.999175,-112.499438,-112.499438,-142.499288,-329.99835,-779.9961,-1192.494038,-374.998125,-172.499138
,EPSDiluted,-1.87,-5.099975,-6.899966,-14.09993,-9.899951,-18.299909,-52.499738,-22.499888,-59.9997,-59.9997,-59.9997,-104.999475,-89.99955,-164.999175,-112.499438,-112.499438,-142.499288,-329.99835,-779.9961,-1192.494038,-374.998125,-172.499138
,weightedAverageShsOut,3414840.0,1208319.0,821142.0,517618.0,492915.0,372964.0,258746.0,198965.0,135688.0,92814.0,75491.0,57264.0,45860.0,35917.0,26068.0,18716.0,10908.0,7404.0,5119.0,3707.0,3483.0,2009.0
,weightedAverageShsOutDil,3414840.0,1208319.0,821142.0,517618.0,492915.0,372964.0,258746.0,198965.0,135688.0,92814.0,75491.0,57264.0,45860.0,35917.0,26068.0,18716.0,10908.0,7404.0,5119.0,3707.0,3483.0,2009.0
