date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,otherFinancingActivites,2800000000.0,-4228000000.0,2723000000.0,925000000.0,5425000000.0,11878000000.0,648000000.0,481000000.0,188000000.0,81000000.0,94000000.0,233412000.0,87567000.0,403067000.0,581732000.0,0.0,4300000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-24408000000.0,-23209000000.0,-13179000000.0,-8298000000.0,-8332000000.0,-3677000000.0,-1439000000.0,-857000000.0,1229000000.0,807000000.0,3050000000.0,233412000.0,87567000.0,403067000.0,2966398000.0,4370830000.0,1194618000.0,8090000.0,-5473000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,24000000.0,-23000000.0,-302000000.0,405000000.0,-170000000.0,-434000000.0,-433000000.0,-3000000.0,3000000.0,22000000.0,-19000000.0,10511000.0,-45923000.0,40034000.0,19741000.0,-21758000.0,7572000.0,1662000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7967000000.0,1797000000.0,5986000000.0,-2203000000.0,-3631000000.0,-1798000000.0,-551000000.0,4120000000.0,4795000000.0,-3647000000.0,3432000000.0,1540916000.0,2575079000.0,2536922000.0,-332503000.0,3450301000.0,277878000.0,91243000.0,40075000.0
,cashAtEndOfPeriod,26465000000.0,18498000000.0,16701000000.0,10715000000.0,12918000000.0,16549000000.0,18347000000.0,18898000000.0,14778000000.0,9983000000.0,13630000000.0,10197588000.0,8656672000.0,6081593000.0,3544671000.0,3877174000.0,426873000.0,148995000.0,57752000.0
,cashAtBeginningOfPeriod,18498000000.0,16701000000.0,10715000000.0,12918000000.0,16549000000.0,18347000000.0,18898000000.0,14778000000.0,9983000000.0,13630000000.0,10198000000.0,8656672000.0,6081593000.0,3544671000.0,3877174000.0,426873000.0,148995000.0,57752000.0,17677000.0
,operatingCashFlow,65124000000.0,54520000000.0,47971000000.0,37091000000.0,36036000000.0,26572000000.0,22376000000.0,18659000000.0,16619000000.0,14565000000.0,11081000000.0,9316198000.0,7852857000.0,5775410000.0,3580508000.0,2459422000.0,977044000.0,395445000.0,155265000.0
,capitalExpenditure,-22281000000.0,-23548000000.0,-25139000000.0,-13184000000.0,-10212000000.0,-9915000000.0,-10959000000.0,-7358000000.0,-3273000000.0,-3438000000.0,-4018000000.0,-809888000.0,-2358461000.0,-2402840000.0,-1902798000.0,-838217000.0,-318995000.0,-176801000.0,-37198000.0
,freeCashFlow,42843000000.0,30972000000.0,22832000000.0,23907000000.0,25824000000.0,16622000000.0,11417000000.0,11301000000.0,13346000000.0,11127000000.0,7063000000.0,8506310000.0,5494396000.0,3372570000.0,1677710000.0,1621205000.0,658049000.0,218644000.0,118067000.0
