date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,505000000.0,533000000.0,5249000000.0,1314000000.0,2291000000.0,3037000000.0,3272000000.0,3006000000.0,3290000000.0,3349000000.0,2965000000.0,9312000000.0,4684000000.0,3711000000.0,3180000000.0,4159000000.0,4161000000.0,3478000000.0,2349000000.0,1138000000.0,930924000.0,346000000.0
,costAndExpenses,4941000000.0,6039000000.0,9132000000.0,12941000000.0,9850000000.0,12974000000.0,13941000000.0,7800000000.0,7347000000.0,6916000000.0,6011000000.0,12004000000.0,8525000000.0,6766000000.0,5912000000.0,5504000000.0,5441000000.0,4556000000.0,3124000000.0,1752000000.0,1425013000.0,514100000.0
,interestExpense,259000000.0,260000000.0,298000000.0,514000000.0,620000000.0,503000000.0,476000000.0,410000000.0,392000000.0,352000000.0,349000000.0,349000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930000000.0,2108000000.0,3509000000.0,2858000000.0,2442000000.0,2191000000.0,2290000000.0,1793000000.0,1211000000.0,910000000.0,734672000.0,269100000.0
,EBITDA,1210000000.0,1684000000.0,3334000000.0,3143000000.0,2153000000.0,3262000000.0,8829000000.0,5369000000.0,5002000000.0,5926000000.0,5048000000.0,-1881000000.0,10195000000.0,7454000000.0,7108000000.0,7428000000.0,6038000000.0,4589000000.0,2403000000.0,2233000000.0,2093762000.0,470500000.0
,EBITDARatio,0.250621375310688,0.270739549839228,0.310601825973542,0.225320811527708,0.20894798136646,0.248155192088246,0.451241950321987,0.516398961238819,0.526415491475479,0.560484252340868,0.552963084675211,-0.234684965689333,0.670238643087239,0.65604647069178,0.671960673095103,0.691555721068802,0.657089998911742,0.624183895538629,0.556765523632993,0.726178861788618,0.752041860520247,0.657582110412299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-113000000.0,181000000.0,1602000000.0,1008000000.0,454000000.0,171000000.0,5625000000.0,2597000000.0,2155000000.0,3657000000.0,3118000000.0,-3989000000.0,6686000000.0,4596000000.0,4666000000.0,5237000000.0,3748000000.0,2796000000.0,1192000000.0,1323000000.0,1359090000.0,201400000.0
,operatingIncomeRatio,-0.0234051367025684,0.0290996784565916,0.149245388485187,0.0722632446770378,0.0440605590062112,0.0130087485736021,0.287488500459982,0.249783591420602,0.226794359082298,0.34588101768656,0.34154891006682,-0.497691827822832,0.439550325422392,0.404506248899842,0.441104178483645,0.487570989665767,0.407878985743824,0.380304678998912,0.276181649675626,0.430243902439024,0.488160818762812,0.281481481481481
,totalOtherIncomeExpensesNet,-2707000000.0,-40000000.0,-400000000.0,395000000.0,-3696000000.0,-20922000000.0,-1088000000.0,-2031000000.0,-2102000000.0,872000000.0,694000000.0,-196000000.0,-20930000000.0,-105000000.0,-503000000.0,-364000000.0,20000000.0,-47000000.0,-1620000000.0,-2037000000.0,-125562000.0,32200000.0
,incomeBeforeTax,-3090000000.0,-109000000.0,920000000.0,896000000.0,-3877000000.0,-21268000000.0,4059000000.0,149000000.0,-317000000.0,4290000000.0,3568000000.0,-4526000000.0,-4033000000.0,4224000000.0,4012000000.0,4552000000.0,3293000000.0,2245000000.0,-134000000.0,84000000.0,1141980000.0,159800000.0
,incomeBeforeTaxRatio,-0.640016570008285,-0.017524115755627,0.0857089621762623,0.064233995268478,-0.376261645962733,-1.61795359452263,0.207451701931923,0.0143310570356834,-0.0333613976005052,0.40575049654781,0.39084237046774,-0.564691203992514,-0.265137071855894,0.37176553423693,0.379277746265835,0.423796666977004,0.358363260420067,0.305359085963003,-0.031047265987025,0.0273170731707317,0.410178790080683,0.223340321453529
,incomeTaxExpense,-547000000.0,-30000000.0,156000000.0,-182000000.0,-173000000.0,-6065000000.0,2368000000.0,169000000.0,-132000000.0,2156000000.0,1235000000.0,-1773000000.0,-954000000.0,1078000000.0,1189000000.0,1622000000.0,1107000000.0,514000000.0,-193000000.0,30000000.0,411638000.0,65200000.0
,netIncome,-2680000000.0,-355000000.0,3064000000.0,898000000.0,-3302000000.0,-14454000000.0,1607000000.0,-20000000.0,-206000000.0,4704000000.0,4550000000.0,-2479000000.0,-2148000000.0,3606000000.0,2846000000.0,2930000000.0,2186000000.0,1747000000.0,104000000.0,103000000.0,730342000.0,94600000.0
,netIncomeRatio,-0.555095277547639,-0.0570739549839228,0.285448108813117,0.0643773747222023,-0.320458074534161,-1.09958158995816,0.082132270264745,-0.00192363181687025,-0.0216796463902336,0.444906838172704,0.498411655164859,-0.309295071740487,-0.141213595424364,0.317373701813061,0.269048969559463,0.272786518946094,0.237893133093917,0.237622415669206,0.0240963855421687,0.0334959349593496,0.262325783205578,0.132215234102027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.58476658476658,-0.89,6.14,1.71,-6.52,-35.55,3.93,-0.06,-0.52,11.29,10.35,-5.58333333333333,-4.85,8.08,6.42,6.38,4.51,4.16,0.335483870967742,0.365,2.83,0.755
,EPSDiluted,-6.58476658476658,-0.89,6.1,1.7,-6.52,-35.55,3.91,-0.06,-0.52,11.25,10.31,-5.55829596412556,-4.85,8.0,6.34,6.26,4.38,4.035,0.333333333333333,0.36,2.75,0.73
,weightedAverageShsOut,407000000.0,407000000.0,499000000.0,525000000.0,513000000.0,412000000.0,409000000.0,406000000.0,404000000.0,417000000.0,440000000.0,444000000.0,444000000.0,445000000.0,442000000.0,458000000.0,482000000.0,418000000.0,310000000.0,256000000.0,254842000.0,120030000.0
,weightedAverageShsOutDil,407000000.0,407000000.0,502000000.0,528000000.0,513000000.0,412000000.0,411000000.0,406000000.0,404000000.0,418000000.0,441000000.0,446000000.0,444000000.0,450000000.0,448000000.0,470000000.0,499000000.0,434000000.0,312000000.0,260000000.0,263460000.0,124520548.0
