date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,netCashUsedForInvestingActivites,109898000.0,-27829000.0,-134206000.0,-7255000.0,6716000.0,-67693000.0,-34838000.0,-160384000.0,-211205000.0,-136568000.0,-137101000.0,-73023000.0,-58402000.0,-62910000.0,-15901000.0,-12971000.0,-21257000.0,-1015000.0,1611000.0,8313000.0,-8400000.0,-33400000.0,-39200000.0,-13700000.0,1300000.0,-15800000.0,-71500000.0,-62900000.0,-47900000.0,-13500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-198000.0,-196093000.0,-3510000.0,-85388000.0,-112123000.0,-72369000.0,-607553000.0,-460275000.0,-703573000.0,-172004000.0,-10000000.0,-36564000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417000.0,1462000.0,4350000.0,909000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48600000.0,26200000.0,29400000.0
,commonStockRepurchased,-5158000.0,0.0,0.0,0.0,-11750000.0,0.0,-11903000.0,0.0,0.0,0.0,0.0,-442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,-600000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1809000.0,-3288000.0,-311000.0,-767000.0,-4156000.0,4085000.0,-132590000.0,-12805000.0,-8289000.0,-6651000.0,1861000.0,1789000.0,552000.0,633000.0,1084000.0,0.0,-408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-6253000.0,-198317000.0,167588000.0,53351000.0,-63156000.0,2402000.0,-33862000.0,22213000.0,84175000.0,-13758000.0,-6534000.0,9726000.0,969000.0,2095000.0,-1566000.0,-17091000.0,-5958000.0,-11245000.0,-17947000.0,-20920000.0,-2311000.0,34400000.0,28800000.0,2700000.0,-26700000.0,6000000.0,32800000.0,49900000.0,25200000.0,27400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2612000.0,-507000.0,-484000.0,724000.0,-1350000.0,-10308000.0,-532000.0,-462000.0,1090000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,150111000.0,-123136000.0,121622000.0,98656000.0,6613000.0,3799000.0,20012000.0,-12160000.0,24508000.0,-1885000.0,-18910000.0,17320000.0,4911000.0,-7406000.0,25771000.0,1662000.0,10000.0,1004000.0,-694000.0,-940000.0,227000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,312553000.0,162442000.0,286015000.0,164393000.0,65737000.0,59124000.0,56329000.0,36317000.0,48477000.0,23969000.0,25854000.0,44764000.0,27444000.0,22533000.0,29939000.0,4168000.0,2506000.0,2496000.0,1492000.0,2186000.0,3126000.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,162442000.0,285578000.0,164393000.0,65737000.0,59124000.0,55325000.0,36317000.0,48477000.0,23969000.0,25854000.0,44764000.0,27444000.0,22533000.0,29939000.0,4168000.0,2506000.0,2496000.0,1492000.0,2186000.0,3126000.0,2899000.0,1300000.0,800000.0,1400000.0,4600000.0,6300000.0,15400000.0,5000000.0,19400000.0,200000.0
,operatingCashFlow,49078000.0,103517000.0,88724000.0,51836000.0,64403000.0,79398000.0,89244000.0,126473000.0,150448000.0,148441000.0,124725000.0,80617000.0,62344000.0,53409000.0,43238000.0,31724000.0,27225000.0,13264000.0,15642000.0,11667000.0,10938000.0,600000.0,10800000.0,10400000.0,22100000.0,8200000.0,29600000.0,23400000.0,8200000.0,5300000.0
,capitalExpenditure,-28526000.0,-38839000.0,-40474000.0,-18853000.0,-9550000.0,-24286000.0,-22964000.0,-46698000.0,-45796000.0,-34776000.0,-25741000.0,-19264000.0,-18159000.0,-13742000.0,-11052000.0,-9227000.0,-7963000.0,-2491000.0,-2042000.0,-4456000.0,-18534000.0,-27600000.0,-22400000.0,-5500000.0,-5800000.0,-10800000.0,-15100000.0,-10900000.0,-7700000.0,-2100000.0
,freeCashFlow,20552000.0,64678000.0,48250000.0,32983000.0,54853000.0,55112000.0,66280000.0,79775000.0,104652000.0,113665000.0,98984000.0,61353000.0,44185000.0,39667000.0,32186000.0,22497000.0,19262000.0,10773000.0,13600000.0,7211000.0,-7596000.0,-27000000.0,-11600000.0,4900000.0,16300000.0,-2600000.0,14500000.0,12500000.0,500000.0,3200000.0
