date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY
,operatingExpenses,149000000.0,22580290590.0,18197000000.0,6806000000.0,3921000000.0,-3260705474.0,-619110222.0,-1758822801.0,1060927709.0,1016461866.0,596843339.0,505460853.0,421873772.0,128540358.0,9119930.0,-491366.0,0.0,0.0
,costAndExpenses,812000000.0,144406049370.0,92358000000.0,41293000000.0,29090000000.0,3835294330.0,5412773185.0,3841475551.0,8055756786.0,6599512217.0,4584811169.0,3702726840.0,3504233024.0,1232578950.0,88712311.0,236040.0,-1172196.0,72909.0
,interestExpense,170000000.0,17668927650.0,11746000000.0,5009000000.0,4202000000.0,1208069339.0,1037573233.0,794043652.0,500183235.0,468367063.0,205594144.0,213514657.0,194838841.0,80443269.0,9076606.0,70820.0,79776.0,65568.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5000000.0,958314720.0,455000000.0,110000000.0,68000000.0,15724263.0,17673738.0,16861937.0,20026520.0,5732085.0,19964093.0,36139441.0,19839155.0,7363426.0,269722.0,6149.0,10584.0,11111.0
,EBITDA,264000000.0,26413549470.0,18177000000.0,9164000000.0,2273000000.0,3341211366.0,809546064.0,1510379936.0,-471072432.0,180738642.0,302078353.0,427483572.0,529437985.0,254010999.0,39243924.0,991803.0,648612.0,-542902.0
,EBITDARatio,0.246498599439776,0.155500705218618,0.165125363372093,0.182016803384511,0.0726314107684934,0.466598708152471,0.130474184635494,0.283108109099776,-0.0622728010092836,0.0266791853457782,0.06206759429681,0.104415281275787,0.131903379179271,0.171718796986444,0.307345882332929,0.811826038271449,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,259000000.0,25455234750.0,17722000000.0,9054000000.0,2205000000.0,3325487103.0,791872326.0,1493517999.0,-491098952.0,175006557.0,282114260.0,391344131.0,509598830.0,246647573.0,38974202.0,985654.0,1172196.0,-72909.0
,operatingIncomeRatio,0.241830065359477,0.149858956276446,0.160992005813953,0.179831966154885,0.0704585397028279,0.464402821691318,0.127625716021345,0.27994747978655,-0.0649201804994687,0.0258330610392076,0.0579656015107603,0.0955880183250492,0.126960682095379,0.166740907606076,0.305233505750134,0.80679286302462,0.0,0.0
,totalOtherIncomeExpensesNet,38000000.0,25335445410.0,-24779000000.0,-1167000000.0,-146000000.0,2018932557.0,507751638.0,-278520816.0,-175932561.0,-839234044.0,-129006112.0,253766147.0,-55054270.0,23033038.0,91824.0,0.0,0.0,-138541.0
,incomeBeforeTax,159000000.0,50790680160.0,8447000000.0,4209000000.0,-1350000000.0,4435600963.0,629952564.0,732964155.0,-1159000440.0,-1152801287.0,37693845.0,470250436.0,305342363.0,284469520.0,13264308.0,1912525.0,558252.0,-758122.0
,incomeBeforeTaxRatio,0.148459383753501,0.29901269393512,0.076735101744186,0.083599817268159,-0.043137881450711,0.61942973745279,0.101529178884302,0.137388011462544,-0.15321253987071,-0.170167258436769,0.00774489881751587,0.114861329793982,0.0760725347016492,0.192309639921187,0.103881825013108,1.56546974938078,0.0,0.0
,incomeTaxExpense,35000000.0,2874944160.0,658000000.0,-1367000000.0,-1098000000.0,586776949.0,100412278.0,-8679493.0,-101797999.0,-40597544.0,74280606.0,160202472.0,108841126.0,36264991.0,1831357.0,-2500725.0,47389.0,59599.0
,netIncome,-367000000.0,41447111640.0,8435000000.0,4606000000.0,-11000000.0,3065089423.0,743159355.0,286083801.0,-649694254.0,-931127993.0,-46561040.0,214736821.0,115023728.0,186052407.0,7357383.0,4413250.0,510863.0,-817721.0
,netIncomeRatio,-0.342670401493931,0.244005641748942,0.0766260901162791,0.091485093451447,-0.000351493848857645,0.428038399395174,0.119774667816635,0.053624020032789,-0.0858854780027054,-0.137445628842832,-0.00956682831476356,0.052450683566814,0.0286568377012038,0.125776819241092,0.057620674471704,3.61240212360869,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-229.5,21592.028535,107.645,58.4225,-0.1575,56.9,14.135,5.4425,-12.3575,-17.7113343768206,-0.885654984676761,3.86,1.9125,4.22,0.5925,3.365,2.1275,-3.4075
,EPSDiluted,-229.5,21592.028535,107.645,58.4225,-0.1575,56.9,12.705,5.4425,-12.3575,-15.3324929724344,-0.787258798532275,3.6325,1.8675,3.92,0.5625,3.365,2.1275,-3.4075
,weightedAverageShsOut,1600000.0,1920000.0,78360000.0,78840000.0,69440000.0,53868656.0,52572436.0,52572436.0,52572436.0,52572436.0,52572436.0,55616366.0,60169976.0,44094576.0,12426957.0,5840000.0,240124.0,239977.0
,weightedAverageShsOutDil,1600000.0,1920000.0,78360000.0,78840000.0,69440000.0,53868656.0,59018496.0,52572436.0,52572436.0,60729067.0,59143245.0,59130258.0,61552591.0,47471331.0,13053852.0,5840000.0,240124.0,239977.0
