date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-03-15_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-107900000.0,-71200000.0,-203200000.0,130400000.0,266700000.0,-34200000.0,-1400000.0,-43500000.0,-6100000.0,62900000.0,-25000000.0,-25300000.0,-9200000.0,-11000000.0,-39500000.0,18700000.0,-23500000.0,-1300000.0,-44900000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1600000.0,-700000.0,2100000.0,-2500000.0,2400000.0,-1700000.0,-600000.0,300000.0,-600000.0,0.0,0.0,-700000.0,-1300000.0,-1100000.0,-2400000.0,300000.0,-1300000.0,1400000.0,5100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8700000.0,-13200000.0,-14300000.0,-100000.0,13900000.0,-1900000.0,3400000.0,-8100000.0,3900000.0,-900000.0,-1000000.0,-1600000.0,2000000.0,-5600000.0,1400000.0,-10100000.0,3800000.0,-4900000.0,5200000.0,0.0
,cashAtEndOfPeriod,22800000.0,14100000.0,27300000.0,41600000.0,26400000.0,12500000.0,14400000.0,11000000.0,19100000.0,15200000.0,16000000.0,16100000.0,17700000.0,15700000.0,21300000.0,19900000.0,30000000.0,26200000.0,31100000.0,0.0
,cashAtBeginningOfPeriod,14100000.0,27300000.0,41600000.0,41700000.0,12500000.0,14400000.0,11000000.0,19100000.0,15200000.0,16100000.0,17000000.0,17700000.0,15700000.0,21300000.0,19900000.0,30000000.0,26200000.0,31100000.0,25900000.0,0.0
,operatingCashFlow,147800000.0,89700000.0,211200000.0,93600000.0,-98000000.0,77200000.0,66500000.0,59100000.0,71200000.0,11300000.0,74000000.0,74900000.0,33100000.0,55600000.0,66600000.0,37500000.0,35200000.0,7100000.0,53400000.0,0.0
,capitalExpenditure,-30700000.0,-28800000.0,-22100000.0,-52600000.0,-62000000.0,-39000000.0,-59200000.0,-18400000.0,-28800000.0,-24300000.0,-13000000.0,-14900000.0,-21400000.0,-20600000.0,-22800000.0,-12800000.0,-6600000.0,-12100000.0,-8400000.0,0.0
,freeCashFlow,117100000.0,60900000.0,189100000.0,41000000.0,-160000000.0,38200000.0,7300000.0,40700000.0,42400000.0,-13000000.0,61000000.0,60000000.0,11700000.0,35000000.0,43800000.0,24700000.0,28600000.0,-5000000.0,45000000.0,0.0
