date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,35270000.0,60711000.0,59472000.0,35112000.0,44586000.0,65391000.0,69622000.0,89598000.0,73874000.0,679000.0,101633000.0,2069475000.0,-1396359000.0,-797989000.0,1354204570.0,-2598176135.0,-2517352736.0,-1403384283.0,-1637697565.0,-875608000.0,-1460645263.0,-669081746.0,-215700000.0,-113200000.0,-368000000.0,-301000000.0,-162700000.0,-109200000.0,-323900000.0,47700000.0,-12300000.0
,netCashUsedForInvestingActivites,-1238865000.0,-342968000.0,-223258000.0,-73256000.0,83194000.0,438979000.0,254733000.0,-431448000.0,305082000.0,2325748000.0,3018562000.0,-381793000.0,-2291146000.0,-136623000.0,1653140458.0,-3380097562.0,-3078637665.0,-2328504078.0,-567542398.0,-2311064000.0,-1215181559.0,-764943509.0,-727800000.0,-534400000.0,-430100000.0,-483700000.0,-106500000.0,-44200000.0,54700000.0,-83500000.0,-27700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-130282000.0,-220086000.0,-21434000.0,-5930000.0,-7025000.0,0.0,0.0,-208440000.0,-21957000.0,-286248000.0,-325000000.0,-82000000.0,-42560000.0,-593078000.0,-1146158000.0,-1132000000.0,-140185000.0,0.0,-1550000.0,-62000000.0,-3045766.0,-68501750.0,-43200000.0,-68200000.0,-17000000.0,-12100000.0,-64700000.0,-33400000.0,-81600000.0,-1058700000.0,-4373000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037000.0,493274000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-206000.0,-1959000.0,-2827000.0,-2497000.0,-1132000.0,-1173000.0,-946000.0,-455000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-46092000.0,-33032000.0,-9193000.0,-2676000.0,-223000.0,0.0,0.0,0.0,0.0,-26388000.0,0.0,-43066000.0,-66181000.0,-64881000.0,-63566136.0,-62914802.0,-59593300.0,-47958718.0,-42372613.0,-30343000.0,-19212141.0,-14657799.0,-8900000.0,-7200000.0,-6100000.0,-2500000.0,0.0,0.0,0.0,0.0,-1200000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-62000.0,0.0,0.0,0.0,-8115000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,-171686804.0,-1000000.0,100000.0,-100000.0,0.0,0.0,-200000.0,4200000.0,-5900000.0,-3200000.0
,netCashUsedProvidedByFinancingActivities,1790861000.0,106580000.0,-195257000.0,254002000.0,-735399000.0,-744520000.0,-378649000.0,-201417000.0,-33649000.0,-2406388000.0,-3589533000.0,436895000.0,2142020000.0,-113536000.0,-2686681552.0,3466793963.0,2751773646.0,2874848500.0,663650494.0,2182752000.0,1069017475.0,703335681.0,634100000.0,451400000.0,359900000.0,271100000.0,220700000.0,-7900000.0,-24400000.0,55500000.0,2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,849734000.0,57896000.0,-130192000.0,416710000.0,-452773000.0,-43650000.0,140437000.0,-291180000.0,500285000.0,76283000.0,-333801000.0,298351000.0,26788000.0,-189866000.0,-811829062.0,453664923.0,-141465373.0,678278847.0,287502378.0,29070000.0,-28092054.0,53543227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,cashAtEndOfPeriod,1493833000.0,644099000.0,586203000.0,716395000.0,299685000.0,752458000.0,796108000.0,655671000.0,946851000.0,446566000.0,370283000.0,704084000.0,405733000.0,378945000.0,568811024.0,1380640086.0,918778970.0,1060244343.0,381965496.0,94463000.0,65392939.0,93484993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,644099000.0,586203000.0,716395000.0,299685000.0,752458000.0,796108000.0,655671000.0,946851000.0,446566000.0,370283000.0,704084000.0,405733000.0,378945000.0,568811000.0,1380640086.0,926975163.0,1060244343.0,381965496.0,94463118.0,65393000.0,93484993.0,39941766.0,37700000.0,35200000.0,36900000.0,36900000.0,36600000.0,29000000.0,26400000.0,24600000.0,36200000.0
,operatingCashFlow,297738000.0,294284000.0,288323000.0,235964000.0,199432000.0,261891000.0,264353000.0,341685000.0,228852000.0,156923000.0,237170000.0,243249000.0,175914000.0,60293000.0,221712032.0,366968522.0,185398646.0,131934425.0,191394282.0,157382000.0,118072030.0,115151055.0,95500000.0,85500000.0,68500000.0,212600000.0,-114000000.0,59700000.0,-27700000.0,29700000.0,13500000.0
,capitalExpenditure,-16070000.0,60124000.0,51799000.0,35239000.0,56369000.0,61808000.0,66683000.0,80032000.0,74680000.0,-13376000.0,-31991000.0,-40271000.0,-32830000.0,-24642000.0,-55523968.0,-28920984.0,-24483512.0,-11435164.0,-14412317.0,-13913000.0,-19153597.0,-18055660.0,-10900000.0,-6700000.0,-16200000.0,-12600000.0,-8600000.0,-7800000.0,-4900000.0,-2000000.0,-4400000.0
,freeCashFlow,281668000.0,271806000.0,267809000.0,226547000.0,189062000.0,249435000.0,242091000.0,329896000.0,216915000.0,143547000.0,205179000.0,202978000.0,143084000.0,35651000.0,166188064.0,338047538.0,160915134.0,120499261.0,176981965.0,143469000.0,98918433.0,97095395.0,84600000.0,78800000.0,52300000.0,200000000.0,-122600000.0,51900000.0,-32600000.0,27700000.0,9100000.0
