date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-06-30_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3525000.0,4001000.0,3819000.0,1286000.0,1415000.0,2100000.0,1920000.0,5954000.0,4717000.0,2625000.0,2275000.0,1218000.0,1241000.0,1616000.0,1687000.0,1770000.0,1708000.0,1863000.0,1774000.0,2303000.0,2256000.0,2300000.0,790000.0,1000000.0
,EBITDA,214745000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190000.0,0.0
,EBITDARatio,1.00198301605077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301438848920863,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,211220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400000.0,0.0
,operatingIncomeRatio,0.886637058927237,0.349115204355917,0.293155422188271,0.343811091676098,0.321224676313785,0.316930945659627,0.211753016754268,0.184196156946358,0.270855104571612,0.120990559801148,0.326126007350154,0.00154875603121339,0.197748378068948,0.356139225101232,0.364176919910351,0.383056453802671,0.374362328319163,0.368648765582326,0.392892480211082,0.329882974475535,0.307292204884434,0.305454545454545,0.244604316546763,0.333333333333333
,totalOtherIncomeExpensesNet,8429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,53180000.0,81045000.0,64087000.0,60147000.0,52721000.0,51307000.0,27919000.0,14168000.0,19439000.0,9151000.0,19789000.0,78000.0,9327000.0,16095000.0,15924000.0,15518000.0,14310000.0,13633000.0,14295000.0,10740000.0,8921000.0,8400000.0,3400000.0,5600000.0
,incomeBeforeTaxRatio,0.223233400216601,0.349115204355917,0.293155422188271,0.343811091676098,0.321224676313785,0.316930945659627,0.211753016754268,0.184196156946358,0.270855104571612,0.120990559801148,0.326126007350154,0.00154875603121339,0.197748378068948,0.356139225101232,0.364176919910351,0.383056453802671,0.374362328319163,0.368648765582326,0.392892480211082,0.329882974475535,0.307292204884434,0.305454545454545,0.244604316546763,0.333333333333333
,incomeTaxExpense,6610000.0,13488000.0,11030000.0,18356000.0,13803000.0,13818000.0,6905000.0,4593000.0,6178000.0,2633000.0,6435000.0,-503000.0,2976000.0,5387000.0,5377000.0,5042000.0,4725000.0,4729000.0,4871000.0,3778000.0,2947000.0,3000000.0,1300000.0,2000000.0
,netIncome,46570000.0,67557000.0,53057000.0,41791000.0,38918000.0,37489000.0,21014000.0,9575000.0,13261000.0,6518000.0,13354000.0,581000.0,6351000.0,10708000.0,10547000.0,10476000.0,9585000.0,8904000.0,9424000.0,6962000.0,5974000.0,5400000.0,2200000.0,3600000.0
,netIncomeRatio,0.195486638738005,0.291013336549728,0.242700504549176,0.238884887562735,0.237124143183549,0.23157511103424,0.159381707585307,0.124483215892249,0.184773370118018,0.0861781738371632,0.220076138367475,0.0115362468478844,0.134652079888055,0.236939349014228,0.241206604766043,0.258596430599097,0.250752125572269,0.240772288472459,0.259014951627089,0.213840341554812,0.205780028245668,0.196363636363636,0.158273381294964,0.214285714285714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.26692716161796,1.84,1.50755797798847,1.40437039421471,1.31132839068758,1.25845869441414,0.826329320035254,0.618690527767251,0.879367969109589,0.422386757352157,1.05,-0.1,0.94,1.63,1.65,1.69,1.533333,1.304762,1.247619,0.828571,0.628571,0.47619,0.18966,0.361905
,EPSDiluted,1.26692716161796,1.83,1.49998911555856,1.40006487917602,1.31071667318971,1.2574994113176,0.824813032501221,0.618231934149098,0.878515095507463,0.420585973438428,1.04,-0.1,0.93,1.61,1.6,1.65,1.495238,1.257143,1.209524,0.819048,0.619048,0.466667,0.18966,0.352381
,weightedAverageShsOut,35910430.0,36758230.0,35194003.0,29757819.0,29678302.0,29789615.0,25430539.0,15476235.0,15080149.0,15431355.0,11121346.0,7831614.0,6598647.0,6558448.0,6375059.0,6189497.0,6248417.0,6819060.0,7569823.0,8362747.0,9553534.0,11301219.0,11600000.0,9947368.0
,weightedAverageShsOutDil,36100775.0,36985766.0,35371590.0,29849331.0,29692153.0,29812340.0,25477289.0,15487715.0,15094789.0,15497426.0,11173658.0,7831614.0,6647420.0,6670422.0,6589381.0,6363002.0,6429532.0,7071736.0,7791686.0,8542108.0,9650308.0,11482166.0,11600000.0,10216216.0
