date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-9750000.0,-9750000.0,-9750000.0,-9750000.0,-9750000.0,-9750000.0,-9750000.0,-6960000.0,0.0,0.0,0.0,-1219000.0,0.0,0.0,0.0,0.0,0.0,-979000.0,-843000.0,0.0,0.0,0.0
,otherFinancingActivites,-1986000.0,-1459000.0,-2382000.0,-2241000.0,-468000.0,260000.0,726000.0,1217000.0,22197000.0,8970000.0,1774000.0,213000.0,4527000.0,3325000.0,4090000.0,0.0,0.0,0.0,0.0,198450000.0,285344000.0,222261000.0
,netCashUsedProvidedByFinancingActivities,5076245000.0,3861863000.0,2846935000.0,3149823000.0,2624985000.0,2852199000.0,4002546000.0,1034288000.0,2284131000.0,1582245000.0,690651000.0,523978000.0,826755000.0,574588000.0,591994000.0,403352000.0,397317000.0,389927000.0,611007000.0,250601000.0,507174000.0,329535000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4780797000.0,1345518000.0,174474000.0,66239000.0,1048482000.0,460356000.0,1176603000.0,-52437000.0,95790000.0,-78608000.0,54427000.0,43412000.0,-7436000.0,-4253000.0,-44124000.0,59350000.0,8939000.0,-19193000.0,32124000.0,-3671000.0,51743000.0,-63973000.0
,cashAtEndOfPeriod,9206380000.0,4425583000.0,3080065000.0,2905591000.0,2839352000.0,1790870000.0,1330514000.0,153911000.0,206348000.0,101258000.0,179866000.0,125439000.0,82027000.0,89463000.0,93716000.0,137840000.0,78490000.0,69551000.0,88744000.0,56620000.0,60291000.0,8548000.0
,cashAtBeginningOfPeriod,4425583000.0,3080065000.0,2905591000.0,2839352000.0,1790870000.0,1330514000.0,153911000.0,206348000.0,110558000.0,179866000.0,125439000.0,82027000.0,89463000.0,93716000.0,137840000.0,78490000.0,69551000.0,88744000.0,56620000.0,60291000.0,8548000.0,72521000.0
,operatingCashFlow,2639869000.0,-240268000.0,-679715000.0,132161000.0,-726293000.0,68943000.0,151960000.0,189150000.0,-1020345000.0,-819322000.0,-403922000.0,-140910000.0,-315689000.0,99343000.0,-79402000.0,41848000.0,-16179000.0,55177000.0,-63426000.0,12414000.0,-8209000.0,-8033000.0
,capitalExpenditure,-2796000.0,79000.0,13645000.0,1023000.0,110000.0,1430000.0,5877000.0,11667000.0,14921000.0,-3286000.0,-3832000.0,-4550000.0,-5817000.0,-15547000.0,-19212000.0,-3724000.0,-1099000.0,-2088000.0,-242000.0,-648000.0,-3175000.0,-4624000.0
,freeCashFlow,2637073000.0,-256919000.0,-687366000.0,119896000.0,-728469000.0,63909000.0,141995000.0,185121000.0,-1023883000.0,-822608000.0,-407754000.0,-145460000.0,-321506000.0,83796000.0,-98614000.0,38124000.0,-17278000.0,53089000.0,-63668000.0,11766000.0,-11384000.0,-12657000.0
