date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,310222.0,347441.0,354624.0,497728.0,875724.0,3546933.0,4048870.0,2778624.0,0.0,0.0,0.0,526251.0,372886.0,50000.0,19737.0,0.0,0.0
,EBITDA,-14024301.0,-14629572.0,-15959357.0,-14362069.0,-13358905.0,-16439104.0,-17320609.0,-19064394.0,-22316641.0,-26963298.0,-20422967.0,-11819045.0,-18582263.0,-16670000.0,-14904788.0,-1998805.0,-128170.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,-5.33737142857143,0.0,-2.11208814218411,-1.62215542180935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.10843373494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-14334523.0,-14977013.0,-16313981.0,-14859797.0,-14234629.0,-19986037.0,-21369479.0,-21843018.0,-24605893.0,-27763205.0,-21870274.0,-12345296.0,-18955149.0,-16720000.0,-14924525.0,-1998805.0,-128170.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,-6.48897305194805,0.0,-2.4199237231099,-1.78855692209284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.10843373494
,totalOtherIncomeExpensesNet,2997906.0,626702.0,504504.0,-368615.0,-146268.0,-352866.0,-1811548.0,-30592.0,-578045.0,356052.0,-652803.0,-1212880.0,-200282.0,10000.0,29713.0,0.0,0.0
,incomeBeforeTax,-14616067.0,-17167161.0,-18534145.0,-18005411.0,-17362111.0,-23397341.0,-26044816.0,-21873844.0,-25145508.0,0.0,0.0,-13503576.0,-19040953.0,-16390000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,-7.59653928571429,0.0,-2.42333884498952,-1.8277805399276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-5551.0,-14372.0,-707511.0,-34355.0,-32239.0,-35413.0,-69709.0,-10753.0,-61788.0,0.0,0.0,0.0,195171.0,-200000.0,0.0,0.0,0.0
,netIncome,-14610516.0,-17152789.0,-17826634.0,-17971056.0,-17329872.0,-23361928.0,-25975107.0,-21863091.0,-25083720.0,-27358095.0,-14478669.0,-13503576.0,-19236124.0,-16190000.0,-14818318.0,-1998805.0,-128170.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,-7.58504155844156,0.0,-2.42214755174448,-1.82328928431244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.10843373494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.08,-0.1,-0.11,-0.14,-0.16,-0.25,-0.29,-0.26,-0.32,-0.4,-0.25,-0.29,-0.49,-0.4449,-0.56,-0.08,-0.12
,EPSDiluted,-0.08,-0.1,-0.11,-0.14,-0.16,-0.25,-0.29,-0.26,-0.32,-0.4,-0.25,-0.29,-0.49,-0.4449,-0.56,-0.08,-0.12
,weightedAverageShsOut,183041766.0,175844624.0,157123025.0,128244751.0,106086782.0,92397547.0,89136505.0,85380412.0,78325648.0,63799322.0,59017166.0,47358056.0,39397704.0,36390000.0,26342512.0,17298582.0,1605894.0
,weightedAverageShsOutDil,183041766.0,175844624.0,157123025.0,128244751.0,106086782.0,92397547.0,89136505.0,85380412.0,78325648.0,63799322.0,59017166.0,47358056.0,39397704.0,36390000.0,26342512.0,17298582.0,1605894.0
