date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,depreciationAndAmortization,44595000.0,50396000.0,59293000.0,62041000.0,60535000.0,83069000.0,55188000.0,30444000.0,21229000.0,11502000.0,7520000.0,5886000.0,6676000.0,6970000.0,6529000.0,5764000.0,6956000.0,8427000.0,9902000.0,7704000.0,6245000.0,6100000.0,5800000.0,5100000.0,3600000.0,2900000.0,2200000.0,1600000.0,2100000.0,1300000.0,900000.0,700000.0,500000.0
,EBITDA,-26068000.0,-6708000.0,16102000.0,8068000.0,22115000.0,-21676000.0,81503000.0,111305000.0,81800000.0,46404000.0,28440000.0,8959000.0,1586000.0,1841000.0,-12516000.0,16336000.0,13162000.0,-6105000.0,-7174000.0,6608000.0,18583000.0,-1500000.0,8600000.0,-2500000.0,9000000.0,7900000.0,5200000.0,2200000.0,-600000.0,-8200000.0,-1300000.0,-1700000.0,-5300000.0
,EBITDARatio,-0.0467805613380231,-0.0106629533901134,0.0234156414507169,0.0124878302472337,0.0349387406886637,-0.0325385828993805,0.124688672259857,0.216799766264122,0.23131325413635,0.201386146348238,0.177896764830986,0.0793991226126645,0.0114149992802649,0.0117623757315546,-0.0928348909657321,0.116961409035584,0.104977707590585,-0.0554924328500659,-0.0618656272367434,0.0545106579555204,0.169436972874402,-0.0154798761609907,0.0876656472986748,-0.0276854928017719,0.113065326633166,0.126198083067093,0.120092378752887,0.0707395498392283,-0.0230769230769231,-0.420512820512821,-0.052,-0.0971428571428571,-1.15217391304348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-70663000.0,-57104000.0,-43191000.0,-53973000.0,-38420000.0,-104745000.0,26315000.0,80861000.0,60571000.0,34902000.0,20920000.0,3073000.0,-5090000.0,-5129000.0,-19045000.0,10572000.0,6206000.0,-14532000.0,-17076000.0,-1096000.0,12338000.0,-7600000.0,2800000.0,-7600000.0,5400000.0,5000000.0,3000000.0,600000.0,-2700000.0,-9500000.0,-2200000.0,-2400000.0,-5800000.0
,operatingIncomeRatio,-0.126808915368602,-0.0907718083466064,-0.0628086554401885,-0.0835406125351936,-0.0606984588405362,-0.15723629201862,0.0402584249723094,0.157500973899494,0.171282091886221,0.151469254371308,0.130857957815198,0.0272344573935392,-0.036634518497193,-0.032769812670909,-0.141262423972704,0.0756927042314026,0.0494979222995877,-0.132091078489297,-0.147256405170704,-0.00904111397083086,0.112496010941418,-0.0784313725490196,0.0285423037716616,-0.0841638981173865,0.0678391959798995,0.0798722044728434,0.069284064665127,0.0192926045016077,-0.103846153846154,-0.487179487179487,-0.088,-0.137142857142857,-1.26086956521739
,totalOtherIncomeExpensesNet,-68756000.0,-4763000.0,362000.0,-3413000.0,-917000.0,-548718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6646000.0,-1227000.0,-605000.0,-442000.0,14110000.0,0.0,0.0,0.0,900000.0,1200000.0,1400000.0,1300000.0,200000.0,100000.0,100000.0,200000.0,600000.0,500000.0,100000.0
,incomeBeforeTax,-143410000.0,-65100000.0,-43228000.0,-57521000.0,-39812000.0,-654953000.0,17387000.0,64006000.0,43279000.0,32446000.0,19739000.0,1913000.0,-5860000.0,-6249000.0,-27101000.0,8583000.0,3622000.0,-17876000.0,-5957000.0,-2129000.0,12453000.0,-7500000.0,3200000.0,-6800000.0,6800000.0,6100000.0,3200000.0,600000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.257357691479434,-0.103482150521226,-0.0628624610999622,-0.0890322860251769,-0.0628976325705213,-0.983172286662574,0.0265997809231824,0.124670821971173,0.122383940412801,0.140810596164445,0.123470613255936,0.0169539593211326,-0.0421764790557075,-0.0399256306064556,-0.201016169707758,0.0614519939858237,0.0288884103398496,-0.162486933599964,-0.0513707194660274,-0.0175625288721705,0.113544563483018,-0.0773993808049536,0.0326197757390418,-0.0753045404208195,0.085427135678392,0.097444089456869,0.0739030023094688,0.0192926045016077,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,6184000.0,4532000.0,2035000.0,7802000.0,-547000.0,8972000.0,5441000.0,19887000.0,4338000.0,-2974000.0,173000.0,774000.0,294000.0,491000.0,2179000.0,-1500000.0,1061000.0,1107000.0,8909000.0,-788000.0,4309000.0,-2200000.0,1100000.0,-2200000.0,2200000.0,-2800000.0,-1300000.0,100000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-149594000.0,-69880000.0,-45505000.0,-66191000.0,-38419000.0,-655492000.0,11637000.0,44107000.0,38941000.0,35420000.0,19566000.0,1066000.0,-6154000.0,-6740000.0,-29280000.0,10083000.0,2561000.0,-26023000.0,-14866000.0,-1341000.0,8144000.0,-5300000.0,2100000.0,-4600000.0,4600000.0,8900000.0,4500000.0,500000.0,-2800000.0,-9400000.0,-2300000.0,-1900000.0,-5100000.0
,netIncomeRatio,-0.268455243701098,-0.111080379084843,-0.0661736904865777,-0.10245190529185,-0.0606968789743509,-0.983981397946148,0.01780305116484,0.0859115699259836,0.110116985688553,0.153717293846534,0.122388470488153,0.00944742322860814,-0.0442925003598676,-0.0430626900764139,-0.217178460169114,0.0721915944726856,0.0204260681613348,-0.236540471753852,-0.128198273557489,-0.011062165907741,0.0742557556416686,-0.0546955624355005,0.0214067278287462,-0.0509413067552602,0.0577889447236181,0.142172523961661,0.103926096997691,0.0160771704180064,-0.107692307692308,-0.482051282051282,-0.092,-0.108571428571429,-1.10869565217391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.27,-0.61,-0.41,-0.59,-0.35,-5.85,0.11,0.45,0.48,0.473333,0.283333,0.0157617695765318,-0.093333,-0.11,-0.59,0.186667,0.026667,-0.7,-0.386667,-0.036667,0.23,-0.156667,0.063333,-0.133333,0.13,0.29,0.163333,0.02,-0.12,-0.56,-0.17,-0.18,-0.53
,EPSDiluted,-1.27,-0.61,-0.41,-0.59,-0.35,-5.85,0.11,0.45,0.473333,0.466667,0.276667,0.0157192361571924,-0.093333,-0.11,-0.59,0.176667,0.023333,-0.7,-0.386667,-0.036667,0.21,-0.156667,0.06,-0.133333,0.13,0.276667,0.16,0.02,-0.12,-0.56,-0.17,-0.18,-0.53
,weightedAverageShsOut,117579000.0,113811000.0,112327000.0,111554000.0,111189000.0,111969000.0,108023000.0,98393000.0,80817000.0,74622000.0,69252000.0,67632000.0,67056000.0,61893000.0,52023729.0,45021429.0,38512500.0,38346000.0,38511000.0,37737000.0,35553000.0,34128000.0,34043334.0,34192587.0,35224905.0,30689655.0,27551020.0,25000000.0,21666667.0,16785714.0,13529412.0,10555556.0,9622642.0
,weightedAverageShsOutDil,117579000.0,113811000.0,112327000.0,111554000.0,111189000.0,111969000.0,108023000.0,98393000.0,81723000.0,76084500.0,70392000.0,67815000.0,67056000.0,61893000.0,52023729.0,47569811.0,44014286.0,38346000.0,38511000.0,37737000.0,38667000.0,34128000.0,34780671.0,34192587.0,35224905.0,32168675.0,28125000.0,25000000.0,21666667.0,16785714.0,13529412.0,10555556.0,9622642.0
