date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3200000.0,400000.0,-500000.0,1900000.0,8400000.0,-18800000.0,-2100000.0,-4500000.0,200000.0,-2105000.0,16803000.0,13980000.0,-23997000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,102900000.0,-20300000.0,-12200000.0,30300000.0,-149600000.0,-35000000.0,-43900000.0,-273400000.0,378400000.0,-181348000.0,227603000.0,77483000.0,35744000.0,123318186.408159,42789121.482498,-5898712.760461,243252.865722999,16089990.514895,35586.3838759996
,cashAtEndOfPeriod,186300000.0,83400000.0,103700000.0,216200000.0,185900000.0,335500000.0,370500000.0,414400000.0,687800000.0,309406000.0,490754000.0,263151000.0,185668000.0,192038776.128446,58385380.919698,15652505.596694,20820856.971734,19075981.862628,2459581.657996
,cashAtBeginningOfPeriod,83400000.0,103700000.0,216200000.0,185900000.0,335500000.0,370500000.0,414400000.0,687800000.0,309400000.0,490754000.0,263151000.0,185668000.0,149924000.0,68720589.720287,15596259.4372,21551218.357155,20577604.106011,2985991.347733,2423995.27412
,operatingCashFlow,294800000.0,263500000.0,245100000.0,342200000.0,282200000.0,262600000.0,268800000.0,171900000.0,235800000.0,229530000.0,180564000.0,84557000.0,24685000.0,-9876805.008583,-1286032.944406,-16585.155846,367977.107492,-194768.540296,37392.889583
,capitalExpenditure,-284200000.0,-253300000.0,-213900000.0,-567000000.0,-567000000.0,-389500000.0,-279300000.0,-289300000.0,-522000000.0,-413620000.0,-149165000.0,-111522000.0,-133868000.0,-69941431.889326,-17724776.938916,-14407559.841571,-375700.001664,-1343848.94777,-770036.396898
,freeCashFlow,10600000.0,10200000.0,31200000.0,-224800000.0,-284800000.0,-126900000.0,-10500000.0,-117400000.0,-286200000.0,-184090000.0,31399000.0,-26965000.0,-109183000.0,-79818236.89791,-19010809.883322,-14424144.997417,-7722.894172,-1538617.488067,-732643.507314
