date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2003-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,53078000.0,66239000.0,30853000.0,20077000.0,6187000.0,3157000.0,3381000.0,3648000.0,4463000.0,5914000.0,8876000.0,11513000.0,51403000.0,44527000.0,35728000.0,0.0,0.0
,EBITDA,46475000.0,146244000.0,99998000.0,78263000.0,58550000.0,31482000.0,13403000.0,11655000.0,-1546000.0,-19132000.0,5098000.0,-4013000.0,-26966000.0,-473046000.0,49899000.0,421355000.0,-18068000.0
,EBITDARatio,0.0510719898020857,0.132155795709934,0.130739411530139,0.126693279977207,0.152314504086867,0.123839569499953,0.0800896325067224,0.0837043952887101,-0.0199630696124892,-0.350293864547668,0.0257239594108416,-0.0185122823203783,-0.117975955060112,-1.36569297126261,0.104724667245917,1.0,-0.323828300026884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-6603000.0,80005000.0,69145000.0,58186000.0,52363000.0,28325000.0,10022000.0,8007000.0,-6009000.0,-25046000.0,-3778000.0,-15526000.0,-78369000.0,-517573000.0,14171000.0,421355000.0,-18068000.0
,operatingIncomeRatio,-0.00725612369366696,0.0722978340018959,0.0904015741339975,0.0941923410647914,0.136219374508978,0.111420996318092,0.0598864654914849,0.0575050272910083,-0.0775925519414279,-0.458575168903455,-0.0190633814543271,-0.0716226502133549,-0.342863517841205,-1.4942432833494,0.0297411422982803,1.0,-0.323828300026884
,totalOtherIncomeExpensesNet,376000.0,-28753000.0,-12964000.0,-25449000.0,-228000.0,189000.0,-10991000.0,-9114000.0,3158000.0,-36062000.0,-14278000.0,-8787000.0,-136665000.0,-467316000.0,-207000.0,0.0,0.0
,incomeBeforeTax,-42527000.0,30981000.0,43744000.0,25709000.0,51574000.0,28343000.0,-971000.0,-1126000.0,-3732000.0,-61476000.0,-18521000.0,-24842000.0,-215550000.0,-540241000.0,13715000.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0467334805876988,0.0279964901595242,0.0571917920155844,0.0416181022313739,0.13416683576048,0.111491802246908,-0.00580221093516582,-0.0080867566791152,-0.048190281884741,-1.12558360949887,-0.0934549729792463,-0.114598085572598,-0.943028892427769,-1.55968623873341,0.0287841201482545,0.0,0.0
,incomeTaxExpense,0.0,-8479000.0,-65575000.0,6291000.0,20366000.0,-22973000.0,-484000.0,-453000.0,-1483000.0,-11766000.0,-936000.0,-368000.0,-13274000.0,10161000.0,5022000.0,0.0,0.0
,netIncome,-42527000.0,17828000.0,96499000.0,15578000.0,27494000.0,48047000.0,9362000.0,3947000.0,46625000.0,-59503000.0,-17585000.0,-24474000.0,-202276000.0,-550402000.0,8693000.0,5851000.0,-11359000.0
,netIncomeRatio,-0.0467334805876988,0.0161105653969852,0.12616474802743,0.0252178924330135,0.0715240815604497,0.189000692324637,0.0559426351956976,0.0283467394426889,0.602055705486616,-1.08945932585093,-0.0887320177009905,-0.112900472840503,-0.884955287611781,-1.58902124268862,0.0182442841012597,0.0138861530063723,-0.20358455058697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.26954716691013,1.39,7.72,1.3,2.33,4.17,0.84,0.38,4.1,-4.17,-1.6,-2.32,-21.59,-57.8,0.91,0.61,-1.217732
,EPSDiluted,-3.26954716691013,1.22,6.85,1.14,2.15,3.83,0.84,0.38,4.1,-4.17,-1.6,-2.32,-21.59,-57.8,0.91,0.61,-1.217732
,weightedAverageShsOut,13007000.0,12834000.0,12504000.0,11945000.0,11812000.0,11516000.0,11188000.0,11035000.0,11313000.0,10995000.0,11014000.0,10536000.0,9368000.0,9523000.0,9523000.0,9523000.0,9328000.0
,weightedAverageShsOutDil,13007000.0,14619000.0,14097000.0,13682000.0,12773000.0,12541000.0,11188000.0,11035000.0,11313000.0,10995000.0,11014000.0,10536000.0,9368000.0,9523000.0,9523000.0,9523000.0,9328000.0
