date,,2021-01-31_FY,2020-01-26_FY,2019-01-27_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-01-25_FY,2014-01-26_FY,2013-01-27_FY,2012-01-29_FY,2011-01-30_FY,2011-01-29_FY,2010-01-31_FY,2009-01-25_FY,2008-01-27_FY,2007-01-28_FY,2006-01-29_FY,2005-01-30_FY,2004-01-25_FY,2003-01-26_FY,2002-01-27_FY,2001-01-28_FY,2000-01-30_FY,1999-01-31_FY,1998-02-01_FY,1997-01-26_FY,1996-01-28_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY
,salesMaturitiesOfInvestments,378000.0,0.0,0.0,0.0,0.0,0.0,3674000.0,10249000.0,112466000.0,0.0,110987000.0,110987000.0,275056000.0,114124000.0,247298000.0,217478000.0,105421000.0,141185000.0,0.0,0.0,0.0,0.0,0.0,204000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,400000.0,200000.0
,otherInvestingActivites,0.0,70571000.0,112992000.0,2073000.0,20410000.0,0.0,43569000.0,3223000.0,84036000.0,0.0,-93801000.0,111063000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0,0.0,-800000.0,0.0
,netCashUsedForInvestingActivites,-42909000.0,-34334000.0,-36218000.0,-65856000.0,-13515000.0,-66827000.0,-41092000.0,-33900000.0,-431000000.0,13900000.0,-83300000.0,-83276000.0,-156766000.0,-79600000.0,142300000.0,32500000.0,-45600000.0,-58400000.0,164200000.0,132900000.0,-305700000.0,-212400000.0,-31400000.0,-5324000.0,-7300000.0,-4600000.0,-4000000.0,-900000.0,-1200000.0,-1600000.0,400000.0,-1000000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-16000000.0,-2056000.0,0.0,31013000.0,-2110000.0,-30750000.0,-43749000.0,-368501000.0,-16875000.0,0.0,0.0,-16702000.0,-2450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6145000.0,0.0,0.0,0.0,100000.0,100000.0,0.0,100000.0,0.0,0.0
,commonStockRepurchased,-71433000.0,-64217000.0,-99935000.0,-8169000.0,4774000.0,-57311000.0,-32026000.0,-24100000.0,5100000.0,-8000000.0,27000000.0,-2819000.0,-2931000.0,-26000000.0,-203200000.0,-11100000.0,-34500000.0,-25800000.0,600000.0,2600000.0,-3600000.0,16000000.0,-2100000.0,0.0,1900000.0,200000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-21520000.0,-30803000.0,-26938000.0,-19991000.0,-15658000.0,-6513000.0,6721000.0,547654000.0,565216000.0,0.0,0.0,30714000.0,493000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245000.0,0.0,0.0,0.0,100000.0,0.0,100000.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-100454000.0,-103078000.0,-143148000.0,-34840000.0,-18773000.0,-53767000.0,-77934000.0,-64000000.0,325100000.0,-5700000.0,27900000.0,27895000.0,6400000.0,-23700000.0,-193400000.0,-9600000.0,-35900000.0,-25800000.0,-241000000.0,-105000000.0,-36200000.0,404500000.0,-1000000.0,6390000.0,400000.0,200000.0,700000.0,400000.0,300000.0,-100000.0,-700000.0,-300000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,1000.0,-26000.0,0.0,0.0,0.0,200000.0,0.0,300000.0,200000.0,300000.0,-100000.0,0.0,-34000.0,100000.0,100000.0,-100000.0,0.0,0.0,0.0,0.0,200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-24433000.0,-18796000.0,4197000.0,10789000.0,85324000.0,-18518000.0,-12866000.0,20000000.0,-3800000.0,108000000.0,38400000.0,38421000.0,-67068000.0,-25200000.0,10200000.0,97200000.0,-16600000.0,-14200000.0,-40700000.0,90700000.0,-276900000.0,278000000.0,4200000.0,22227000.0,9400000.0,2300000.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,268891000.0,293324000.0,312120000.0,307923000.0,297134000.0,211810000.0,230334000.0,243200000.0,223200000.0,227000000.0,119000000.0,119019000.0,80598000.0,147700000.0,172900000.0,162700000.0,65600000.0,82100000.0,96300000.0,137000000.0,46300000.0,323200000.0,45200000.0,41035000.0,18800000.0,8300000.0,6100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,293324000.0,312120000.0,307923000.0,297134000.0,211810000.0,230328000.0,243200000.0,223200000.0,227000000.0,119000000.0,80600000.0,-38421000.0,147666000.0,172900000.0,162700000.0,65500000.0,82200000.0,96300000.0,137000000.0,46300000.0,323200000.0,45200000.0,41000000.0,18808000.0,9400000.0,6000000.0,3300000.0,2900000.0,3500000.0,3900000.0,1900000.0,1500000.0,1000000.0
,operatingCashFlow,118930000.0,118616000.0,183563000.0,111485000.0,117612000.0,102076000.0,106160000.0,118000000.0,102000000.0,99800000.0,93800000.0,93801000.0,83324000.0,78000000.0,61300000.0,74200000.0,64700000.0,70100000.0,35800000.0,62600000.0,64700000.0,86000000.0,36600000.0,21195000.0,16100000.0,6600000.0,6200000.0,400000.0,200000.0,1500000.0,2200000.0,1600000.0,1800000.0
,capitalExpenditure,-32734000.0,-23056000.0,-17052000.0,-35461000.0,-32920000.0,-13026000.0,-31755000.0,-37161000.0,-23266000.0,-24600000.0,76000.0,-25537000.0,-8682000.0,20000.0,10050000.0,752000.0,-10564000.0,208000.0,102000.0,-9914000.0,-20800000.0,-22700000.0,-15000000.0,-5590000.0,-6200000.0,-4400000.0,-4400000.0,-1000000.0,-1100000.0,-600000.0,-1600000.0,-600000.0,-1700000.0
,freeCashFlow,86196000.0,95560000.0,166511000.0,76024000.0,84692000.0,89050000.0,73305000.0,77300000.0,77500000.0,75200000.0,68300000.0,65264000.0,74642000.0,68900000.0,57500000.0,71000000.0,54100000.0,53600000.0,28300000.0,52700000.0,43900000.0,63300000.0,21600000.0,15605000.0,9900000.0,2200000.0,1800000.0,-600000.0,-900000.0,900000.0,600000.0,1000000.0,100000.0
