date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY
,operatingExpenses,12154000000.0,10896000000.0,11260000000.0,9942000000.0,10921000000.0,10233000000.0,8835000000.0,9079000000.0,8999000000.0,8532000000.0,7930000000.0,9960000000.0,9602000000.0,9337000000.0,9328000000.0,8927000000.0,8355000000.0,7436000000.0,7595000000.0,8217000000.0,9508000000.0,8932000000.0,8390000000.0,7666000000.0,6963000000.0,5969000000.0,6289000000.0,6634000000.0,5709000000.0,5281000000.0,5646000000.0,4489000000.0,3950000000.0
,costAndExpenses,20232000000.0,17443000000.0,17326000000.0,14888000000.0,14830000000.0,14165000000.0,13454000000.0,13689000000.0,14597000000.0,13809000000.0,13070000000.0,16356000000.0,15820000000.0,15293000000.0,15256000000.0,14916000000.0,15947000000.0,13824000000.0,13170000000.0,12230000000.0,14369000000.0,13163000000.0,12263000000.0,11112000000.0,10152000000.0,8763000000.0,9010000000.0,9196000000.0,8393000000.0,7911000000.0,8106000000.0,6788000000.0,6091000000.0
,interestExpense,656000000.0,183000000.0,196000000.0,167000000.0,184000000.0,203000000.0,199000000.0,182000000.0,145000000.0,145000000.0,184000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1135000000.0,637000000.0,789000000.0,382000000.0,376000000.0,467000000.0,763000000.0,681000000.0,801000000.0,744000000.0,707000000.0,816000000.0,892000000.0,927000000.0,929000000.0,909000000.0,789000000.0,735000000.0,781000000.0,746000000.0,678000000.0,625000000.0,591000000.0,519000000.0,448000000.0,328000000.0,308000000.0,295000000.0,246000000.0,244000000.0,196000000.0,185000000.0,161000000.0
,EBITDA,7048000000.0,5755000000.0,4239000000.0,4921000000.0,2106000000.0,2181000000.0,3694000000.0,4613000000.0,7448000000.0,6419000000.0,6445000000.0,5057000000.0,4420000000.0,3548000000.0,4880000000.0,5373000000.0,5736000000.0,5030000000.0,7034000000.0,6732000000.0,6531000000.0,5746000000.0,5029000000.0,4472000000.0,4063000000.0,3549000000.0,2711000000.0,2255000000.0,3012000000.0,2633000000.0,1279000000.0,1955000000.0,1628000000.0
,EBITDARatio,0.269573532224135,0.25508621071761,0.20403350019253,0.253307252792505,0.127173913043478,0.137351218590591,0.225450106805005,0.261789909766756,0.35059310864244,0.329449804968179,0.342673330497661,0.245521192406661,0.228447384742609,0.198057385285252,0.254074035507888,0.277244582043344,0.274528572796018,0.277609139577239,0.362147968902847,0.369565217391304,0.322965087528434,0.314263837234741,0.301119693431531,0.296846996349154,0.295126026004213,0.296144859813084,0.23753614299483,0.202133381140194,0.269916659198853,0.255631067961165,0.13918815975623,0.228441224585183,0.215400899708918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,5913000000.0,5118000000.0,3450000000.0,4539000000.0,1730000000.0,1714000000.0,2931000000.0,3932000000.0,6647000000.0,5675000000.0,5738000000.0,4241000000.0,3528000000.0,2621000000.0,3951000000.0,4464000000.0,4947000000.0,4295000000.0,6253000000.0,5986000000.0,5853000000.0,5121000000.0,4438000000.0,3953000000.0,3615000000.0,3221000000.0,2403000000.0,1960000000.0,2766000000.0,2389000000.0,1083000000.0,1770000000.0,1467000000.0
,operatingIncomeRatio,0.226161790017212,0.226851646646868,0.166056988833269,0.233643897668194,0.104468599033816,0.10794130612759,0.178883124809277,0.223142840928438,0.312888344944455,0.291264627386574,0.305082943428328,0.205903772394038,0.182344428364689,0.146310148487217,0.20570625292862,0.230340557275542,0.236766535847612,0.237043986974999,0.321937908664985,0.328612209046992,0.289437246563149,0.280080945088602,0.265732590862823,0.262396282774643,0.262584441054696,0.268775033377837,0.210549373521423,0.175690211545357,0.247871673088986,0.231941747572816,0.117858308847535,0.206824024304744,0.194098967980947
,totalOtherIncomeExpensesNet,-282000000.0,1033000000.0,1877000000.0,1543000000.0,531000000.0,870000000.0,159000000.0,-1410000000.0,45000000.0,396000000.0,925000000.0,1410000000.0,187000000.0,238000000.0,766000000.0,159000000.0,-41000000.0,-1365000000.0,-3218000000.0,-557000000.0,-63000000.0,-786000000.0,56000000.0,43000000.0,-1255000000.0,-722000000.0,225000000.0,76000000.0,177000000.0,192000000.0,257000000.0,192000000.0,213000000.0
,incomeBeforeTax,4975000000.0,5968000000.0,5131000000.0,5915000000.0,2077000000.0,2381000000.0,2891000000.0,2340000000.0,6981000000.0,6071000000.0,5602000000.0,5471000000.0,3534000000.0,2635000000.0,4516000000.0,4418000000.0,4694000000.0,2647000000.0,2896000000.0,5478000000.0,5767000000.0,4268000000.0,4482000000.0,4013000000.0,2402000000.0,2555000000.0,2571000000.0,1987000000.0,2887000000.0,2524000000.0,1277000000.0,1889000000.0,1628000000.0
,incomeBeforeTaxRatio,0.190284949321094,0.264527281592128,0.246967654986523,0.304473155917023,0.12542270531401,0.149946470180742,0.176441867561794,0.132796095567788,0.328610431180569,0.311588996099364,0.297851977881752,0.265621206971889,0.182654537936738,0.147091660154069,0.235122611547873,0.22796697626419,0.224657796496602,0.146089740051879,0.149101580600319,0.300724637681159,0.285184452576402,0.233428133887552,0.268367163642896,0.266379024228344,0.174475194305223,0.213200934579439,0.225269429597827,0.178110433847257,0.258714938614571,0.24504854368932,0.138970508216346,0.220729142322973,0.215400899708918
,incomeTaxExpense,1515000000.0,1021000000.0,4156000000.0,1408000000.0,446000000.0,352000000.0,311000000.0,-161000000.0,1721000000.0,1558000000.0,1182000000.0,1320000000.0,803000000.0,610000000.0,932000000.0,1519000000.0,1215000000.0,435000000.0,459000000.0,1382000000.0,1600000000.0,1127000000.0,1277000000.0,1163000000.0,590000000.0,713000000.0,612000000.0,449000000.0,831000000.0,776000000.0,530000000.0,635000000.0,560000000.0
,netIncome,3439000000.0,4920000000.0,1007000000.0,4457000000.0,1565000000.0,2004000000.0,2563000000.0,1960000000.0,3709000000.0,3102000000.0,10612000000.0,5247000000.0,2165000000.0,1585000000.0,3000000000.0,2388000000.0,3106000000.0,2066000000.0,5245000000.0,4711000000.0,4167000000.0,3141000000.0,3205000000.0,2850000000.0,1812000000.0,1842000000.0,1959000000.0,1962000000.0,2056000000.0,1748000000.0,747000000.0,1254000000.0,1068000000.0
,netIncomeRatio,0.131535666475426,0.218075439918443,0.048469387755102,0.229422968034179,0.0945048309178744,0.126204420933308,0.156423558132438,0.111230917655071,0.174590472604029,0.159207554916855,0.564227988090174,0.254745836772345,0.111897870580939,0.0884782851401139,0.156193054615505,0.123219814241486,0.148655116301331,0.114023952756775,0.27004067342841,0.258618796662275,0.206062703985758,0.171789542769635,0.191904676366685,0.18918021905078,0.131619089126171,0.153704939919893,0.171646368176641,0.175869487271423,0.184245900170266,0.169708737864078,0.0812928501469148,0.146529562982005,0.141307224133369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.02,3.01285976729945,0.612158054711246,2.67,0.93881223755249,1.21,1.56,1.17,2.18,1.8,5.35,2.65,1.1,0.808673469387755,1.53,1.23,1.6,1.06714876033058,2.7,2.4,2.1,1.58,1.61,1.42,0.895256916996047,0.905,0.95,0.96,0.99,0.84,0.36,0.6,0.5
,EPSDiluted,2.01,3.00549786194258,0.60956416464891,2.65,0.93210244192972,1.2,1.54,1.16,2.16,1.79,5.34,2.63,1.09,0.807437595517066,1.52,1.21,1.59,1.06385169927909,2.67,2.36,2.06,1.55,1.57,1.42,0.893491124260355,0.905,0.95,0.96,0.99,0.84,0.36,0.6,0.5
,weightedAverageShsOut,1705000000.0,1633000000.0,1645000000.0,1671000000.0,1667000000.0,1657000000.0,1644000000.0,1670000000.0,1700000000.0,1713000000.0,1974000000.0,1977000000.0,1970000000.0,1960000000.0,1952000000.0,1942000000.0,1937000000.0,1936000000.0,1940000000.0,1965000000.0,1984000000.0,1987000000.0,1992000000.0,2008000000.0,2024000000.0,2036000000.0,2062105263.0,2043750000.0,2076767677.0,2080952381.0,2075000000.0,2090000000.0,2136000000.0
,weightedAverageShsOutDil,1712000000.0,1637000000.0,1652000000.0,1680000000.0,1679000000.0,1670000000.0,1662000000.0,1688000000.0,1717000000.0,1727000000.0,1978000000.0,2001000000.0,1980000000.0,1963000000.0,1983000000.0,1976000000.0,1950000000.0,1942000000.0,1965000000.0,1997000000.0,2027000000.0,2031000000.0,2042000000.0,2008000000.0,2028000000.0,2036000000.0,2062105263.0,2043750000.0,2076767677.0,2080952381.0,2075000000.0,2090000000.0,2136000000.0
