date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY
,netCashUsedForInvestingActivites,77141000.0,12068000.0,-5657000.0,330515000.0,170163000.0,-153039000.0,-33662000.0,-192987000.0,-245153000.0,-157526000.0,-179154000.0,-83030000.0,-44074000.0,-598166000.0,-176758000.0,-68518000.0,-49000.0,-248000.0,-2179000.0,-2214000.0,-2032000.0,-2997000.0,-2600000.0,-700000.0,-300000.0,-100000.0,-100000.0,-200000.0,-900000.0,-1000000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-96012000.0,-41171000.0,-157292000.0,-897610000.0,-438757000.0,-63124000.0,-62856000.0,-98113000.0,-491765000.0,-281295000.0,-81418000.0,-60937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152798000.0,2307000.0,41064000.0,198624000.0,1585000.0,3929000.0,1023000.0,1151000.0,868000.0,0.0,148000.0,8300000.0,9500000.0,100000.0,0.0,100000.0,0.0,0.0,200000.0,1800000.0
,commonStockRepurchased,0.0,-189000.0,-223000.0,-1078000.0,-620000.0,-27906000.0,-209458000.0,-440126000.0,-126536000.0,-22323000.0,-2970000.0,-2179000.0,-5015000.0,0.0,0.0,0.0,0.0,0.0,-192000.0,-296000.0,-148000.0,0.0,-400000.0,0.0,-300000.0,0.0,0.0,0.0,0.0,-200000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-14327000.0,-12479000.0,75729000.0,479781000.0,129497000.0,100916000.0,-17000.0,537711000.0,732240000.0,332617000.0,21073000.0,3610000.0,-24125000.0,447910000.0,12402000.0,62141000.0,-10313000.0,-11043000.0,12350000.0,1672000.0,-5796000.0,-435000.0,16900000.0,0.0,0.0,0.0,1500000.0,5600000.0,-900000.0,1300000.0,-4500000.0
,netCashUsedProvidedByFinancingActivities,-110339000.0,-53839000.0,-81786000.0,-418907000.0,-309880000.0,9886000.0,-272331000.0,-528000.0,113939000.0,28999000.0,-63315000.0,93292000.0,-26833000.0,488974000.0,211026000.0,63726000.0,-6384000.0,-10020000.0,13309000.0,2244000.0,-5944000.0,-287000.0,24800000.0,9500000.0,-200000.0,0.0,1600000.0,5600000.0,0.0,1300000.0,-2700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,235000.0,-697000.0,2834000.0,-3019000.0,-5156000.0,-7298000.0,843000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-12234000.0,-11224000.0,-32058000.0,-83484000.0,-20560000.0,41932000.0,-150770000.0,40117000.0,70955000.0,49082000.0,-76746000.0,128980000.0,18336000.0,-25505000.0,65979000.0,7325000.0,-1996000.0,895000.0,1263000.0,270000.0,-277000.0,45000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,59177000.0,71411000.0,82635000.0,65927000.0,149411000.0,169971000.0,128019000.0,278789000.0,238672000.0,167717000.0,118635000.0,195383000.0,66403000.0,48067000.0,73572000.0,7593000.0,798000.0,2794000.0,1899000.0,636000.0,366000.0,643000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,71411000.0,82635000.0,114693000.0,149411000.0,169971000.0,128039000.0,278789000.0,238672000.0,167717000.0,118635000.0,195381000.0,66403000.0,48067000.0,73572000.0,7593000.0,268000.0,2794000.0,1899000.0,636000.0,366000.0,643000.0,598000.0,400000.0,400000.0,200000.0,0.0,100000.0,300000.0,100000.0,300000.0,3400000.0
,operatingCashFlow,20423000.0,30312000.0,56082000.0,2074000.0,122176000.0,190241000.0,162521000.0,232789000.0,202169000.0,177609000.0,165723000.0,118718000.0,89243000.0,83687000.0,31711000.0,12117000.0,4437000.0,11163000.0,-9867000.0,240000.0,7699000.0,3329000.0,-22000000.0,-8800000.0,700000.0,200000.0,-1600000.0,-5600000.0,1200000.0,-500000.0,1100000.0
,capitalExpenditure,-602000.0,-6627000.0,-3288000.0,-1082000.0,-9663000.0,-5371000.0,-2420000.0,-9581000.0,-2228000.0,-3810000.0,-3278000.0,-3873000.0,-7701000.0,-349000.0,-739000.0,-731000.0,-30000.0,-248000.0,-1729000.0,-2554000.0,-1871000.0,-2832000.0,-1900000.0,-700000.0,-300000.0,-100000.0,-100000.0,-100000.0,-100000.0,0.0,-100000.0
,freeCashFlow,19821000.0,23685000.0,52794000.0,992000.0,112513000.0,184870000.0,160101000.0,223208000.0,199941000.0,173799000.0,162445000.0,114845000.0,81542000.0,83338000.0,30972000.0,11386000.0,4407000.0,10915000.0,-11596000.0,-2314000.0,5828000.0,497000.0,-23900000.0,-9500000.0,400000.0,100000.0,-1700000.0,-5700000.0,1100000.0,-500000.0,1000000.0
