date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,incomeBeforeTaxRatio,-0.0802020812099707,0.0562995021348416,0.105623116200555,0.0648924038080127,0.0670265567176925,0.0237771304370498,0.0243972286894903,-0.0158068156065311,-0.141530935838334,-0.10181404309847,-0.0367506634589152,-0.0311348665701163,0.0906790523485415,0.0784952040341778,0.0343823158697209,0.0145647750259745,-0.0253733291673978,0.0833910706213024,0.140987344457014,0.120309300960715,0.154390916243149,0.119664100769769,-0.0559059633027523,0.25364811958714,0.28828297715549,0.286282306163022,0.288388678404279,0.27336999214454,0.251324753974262,0.197080291970803,0.0976744186046512
,incomeTaxExpense,-544000.0,16540000.0,26018000.0,26388000.0,-132561000.0,5495000.0,5631000.0,5599000.0,4900000.0,81559000.0,-16758000.0,-14343000.0,35131000.0,33688000.0,11708000.0,1253000.0,-13610000.0,22360000.0,42225000.0,39817000.0,47366000.0,30200000.0,-12400000.0,81100000.0,73300000.0,60700000.0,51400000.0,28400000.0,13900000.0,4400000.0,300000.0
,netIncome,-126934000.0,79408000.0,104740000.0,40806000.0,189900000.0,14568000.0,16008000.0,-18921000.0,-122946000.0,-171820000.0,-18804000.0,-15260000.0,66176000.0,54587000.0,23290000.0,13284000.0,-10103000.0,45523000.0,69446000.0,58375000.0,80999000.0,55300000.0,-26600000.0,132700000.0,122300000.0,97700000.0,78000000.0,42900000.0,19300000.0,6400000.0,1800000.0
,netIncomeRatio,-0.0798598266077787,0.0466813986313264,0.0842751324794783,0.0389096970066823,0.217977208238827,0.0172648774463909,0.0180484697472786,-0.0224501394753922,-0.147405777727156,-0.193812265376841,-0.019432525608274,-0.0160496592865579,0.0592335867039502,0.0485394245552383,0.0228802827763244,0.0133093809895471,-0.0108103885876195,0.0559228629832734,0.0876772584033613,0.0715237029858006,0.0967005600344784,0.0773967809657103,-0.0381307339449541,0.157432672914937,0.180250552689757,0.176576902223025,0.173835524849565,0.168499607227023,0.146101438304315,0.116788321167883,0.0837209302325581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.34676555155913,0.84,1.11,0.43,2.02,0.18,0.21,-0.31,-1.98,-2.82,-0.46,-0.33,1.05,0.82,0.343855193999882,0.193514552923695,-0.15,0.69,1.04,0.84,1.16,0.79,-0.38,1.94,1.73,1.47,0.57,0.17,0.04,0.015,0.005
,EPSDiluted,-1.34676555155913,0.82,1.08,0.42,1.98,0.17,0.2,-0.31,-1.98,-2.82,-0.46,-0.33,1.04,0.81,0.339985110141162,0.191857190311818,-0.15,0.68,1.03,0.82,1.13,0.78,-0.38,1.85,1.73,1.4,0.535,0.155,0.03625,0.01375,0.005
,weightedAverageShsOut,94251000.0,94251000.0,94579000.0,94329000.0,94045000.0,83116000.0,77559000.0,72809000.0,67061000.0,64601000.0,63902000.0,63176000.0,63055000.0,66371000.0,67732000.0,68646000.0,67721000.0,66027000.0,66517000.0,69809000.0,69946000.0,70397000.0,69463000.0,68407000.0,70661000.0,66462585.0,68095000.0,67590000.0,56460000.0,55752000.0,360000000.0
,weightedAverageShsOutDil,94251000.0,96287000.0,97153000.0,96577000.0,95845000.0,84611000.0,78385000.0,72809000.0,67061000.0,64601000.0,63902000.0,63176000.0,63798000.0,67484000.0,68503000.0,69239000.0,67721000.0,66471000.0,67274000.0,71314000.0,71412000.0,71214000.0,69463000.0,71698000.0,70661000.0,69785714.0,68095000.0,67590000.0,56460000.0,55752000.0,360000000.0
