date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingIncome,-1147000.0,97046000.0,93246000.0,57540000.0,64758000.0,74086000.0,61943000.0,55407000.0,45610000.0,32290000.0,32237000.0,42827000.0,45646000.0,31185000.0,21174000.0,19376000.0,19625000.0,18628000.0,9338000.0,21762000.0,16186000.0,13607000.0,10504241.0,8367034.0,7944651.0,8891682.0,8494154.694,6900000.0,6900000.0
,operatingIncomeRatio,0.00924017665043596,0.153092098828533,0.147809160281143,0.0940209905047623,0.120977866120668,0.216318962874286,0.189459421433509,0.179344342951104,0.158326824611646,0.128571144159748,0.165412106378503,0.266642177616178,0.316055503240459,0.220883534136546,0.125145542125949,0.132357863529862,0.162224940896391,0.175966597708316,0.100455049108728,0.245302372766725,0.270995178140905,0.322143043159166,0.295112480254762,0.27016273759662,0.312414337888059,0.405658157364679,0.419896186290911,0.377049180327869,0.396551724137931
,totalOtherIncomeExpensesNet,-3187000.0,26007000.0,31134000.0,44283000.0,62813000.0,5496000.0,5909000.0,5943000.0,16999000.0,8085000.0,164000.0,278000.0,1648000.0,-589000.0,-9195000.0,1925000.0,3304000.0,3563000.0,14340000.0,-9097000.0,337000.0,3382000.0,165604.0,208099.0,-540838.0,-1446617.0,672177.694,-300000.0,700000.0
,incomeBeforeTax,2040000.0,71039000.0,62112000.0,13257000.0,1945000.0,68590000.0,56034000.0,49464000.0,28611000.0,24205000.0,32073000.0,42549000.0,43998000.0,31774000.0,30369000.0,17451000.0,16321000.0,15065000.0,-5002000.0,30859000.0,15849000.0,10225000.0,10338637.0,8158935.0,8485489.0,10338299.0,7821977.0,7200000.0,6200000.0
,incomeBeforeTaxRatio,0.00924017665043596,0.112065511290317,0.0984570122405501,0.0216620832659304,0.00363355800989374,0.200271544739186,0.171386100456956,0.160107722485127,0.099317885967196,0.096378586075773,0.164570601727137,0.264911341335857,0.304644657397662,0.225055424519949,0.17949111971394,0.119208148041888,0.134913287152611,0.142309254588564,-0.0538098260486031,0.347844220255876,0.265352933297616,0.242074859726793,0.290459901626748,0.263443439511884,0.333682175288934,0.471656017683167,0.386668059374434,0.39344262295082,0.35632183908046
,incomeTaxExpense,-586000.0,16104000.0,15517000.0,-53133000.0,2840000.0,27726000.0,22151000.0,19878000.0,12008000.0,10667000.0,13355000.0,17465000.0,17669000.0,12971000.0,12370000.0,6716000.0,6078000.0,5304000.0,-2109000.0,9961000.0,5994000.0,3797000.0,3598642.0,2593631.0,2821586.0,3572956.0,2577641.0,2500000.0,2200000.0
,netIncome,126723000.0,54935000.0,46595000.0,66390000.0,-895000.0,40864000.0,33883000.0,29586000.0,16303000.0,12993000.0,18075000.0,15092000.0,24405000.0,18803000.0,17922000.0,10735000.0,10243000.0,32074000.0,4519000.0,16372000.0,9855000.0,6428000.0,5603775.0,4479563.0,4994589.0,6230685.0,4851019.0,4600000.0,4000000.0
,netIncomeRatio,0.573991620428038,0.0866611137928967,0.073860195861483,0.108481987480208,-0.00167199713051666,0.119316174430997,0.103634851015152,0.0957655482258806,0.0565929011542133,0.0517350534551753,0.0927451010575251,0.0939632415201474,0.168981609704758,0.133181757010405,0.105925115990425,0.0733310107861822,0.0846710863491329,0.30298221252397,0.0486138752326344,0.184546018148002,0.164997990892044,0.152181633087905,0.15743583368276,0.144640383117426,0.196406514956791,0.284257601229975,0.239803070594366,0.251366120218579,0.229885057471264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.54,1.10286884423119,0.94,1.35,-0.02,0.84,0.705,0.616349318778384,0.0034,0.275,0.38,0.32,0.518306927749225,0.40237534774235,0.386667,0.233333,0.225,0.705,0.1,0.3625,0.218333,0.1425,0.124167,0.099167,0.110833,0.138333,0.1075,0.102,0.08869
,EPSDiluted,2.53,1.0964851000978,0.93,1.33,-0.02,0.83,0.695,0.613435620982791,0.0034,0.275,0.38,0.32,0.516857977889788,0.400114908286164,0.383333,0.231667,0.223333,0.703333,0.1,0.361667,0.2175,0.1425,0.124167,0.099167,0.110833,0.138333,0.1075,0.102,0.08869
,weightedAverageShsOut,49901000.0,49811000.0,49542000.0,49150000.0,48807000.0,48388000.0,48198000.0,48002000.0,47924000.0,47247273.0,47565789.0,47162500.0,47086000.0,46730000.0,46314000.0,45954000.0,45666000.0,45462000.0,45252000.0,45132000.0,45084000.0,45069120.0,45076656.0,45129120.0,45129120.0,45129120.0,45129120.0,45100000.0,45100000.0
,weightedAverageShsOutDil,50024000.0,50101000.0,50063000.0,50026000.0,48807000.0,49024000.0,48720000.0,48230000.0,47924000.0,47247273.0,47565789.0,47162500.0,47218000.0,46994000.0,46662000.0,46218000.0,45942000.0,45648000.0,45252000.0,45288000.0,45310345.0,45069120.0,45076656.0,45129120.0,45129120.0,45129120.0,45129120.0,45100000.0,45100000.0
