date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,operatingExpenses,96000000.0,126000000.0,123000000.0,124900000.0,117700000.0,263100000.0,264100000.0,256300000.0,313425000.0,184951000.0,178795000.0,153791000.0,405554000.0,195424196.0,113604703.0,42274061.0
,costAndExpenses,4215000000.0,5788000000.0,6531000000.0,5810600000.0,4691500000.0,5038200000.0,8845200000.0,8275300000.0,7532412000.0,4462517000.0,3986704000.0,2927529000.0,4867362000.0,2762630037.0,2755959429.0,1295724480.0
,interestExpense,130000000.0,102000000.0,102000000.0,110100000.0,83900000.0,48400000.0,40000000.0,50500000.0,75435000.0,55809000.0,50268000.0,44237000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10000000.0,9000000.0,11000000.0,10700000.0,8600000.0,164100000.0,154400000.0,142800000.0,130005000.0,90321000.0,86761000.0,84873000.0,82177000.0,60779175.0,51004582.0,23954031.0
,EBITDA,-211000000.0,620000000.0,491000000.0,138300000.0,97400000.0,466600000.0,466000000.0,747700000.0,809629000.0,701469000.0,165102000.0,227699000.0,310023000.0,-77683010.0,362416065.0,-158171103.0
,EBITDARatio,-0.0536895674300254,0.0974230043997486,0.0689219539584503,0.0230946496560016,0.0203663432586149,0.0858904739990796,0.0511553872331083,0.0832090631885864,0.0945019374187538,0.139481654120717,0.0404684776193156,0.0726004829212752,0.0618055490487337,-0.0261835386249107,0.119311284922872,-0.108764012497021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-285000000.0,576000000.0,593000000.0,177800000.0,90900000.0,394300000.0,264300000.0,710500000.0,1034915000.0,566596000.0,93064000.0,208800000.0,148741000.0,204234416.0,281607933.0,158535062.0
,operatingIncomeRatio,-0.0725190839694656,0.0905091137649277,0.0832397529477821,0.0296907354218155,0.0190071930411509,0.0725816843074091,0.0290136670508809,0.0790691980680629,0.120797887135626,0.112663207209701,0.0228111010233915,0.066574648259159,0.0296527005127287,0.0688384721430346,0.0927083746431168,0.10901428350401
,totalOtherIncomeExpensesNet,130000000.0,85000000.0,93000000.0,-68800000.0,101800000.0,12000000.0,-142800000.0,4800000.0,396740000.0,-21526000.0,64991000.0,110211000.0,-79105000.0,342906663.0,-29803550.0,340660196.0
,incomeBeforeTax,-415000000.0,491000000.0,500000000.0,0.0,-10900000.0,382300000.0,407100000.0,705700000.0,638175000.0,588122000.0,28073000.0,98589000.0,227846000.0,-138672247.0,311411483.0,-182125134.0
,incomeBeforeTaxRatio,-0.10559796437659,0.0771527341294783,0.0701852891633914,0.0,-0.00227919036467046,0.0703727565577543,0.0446896097480652,0.0785350219234793,0.0744893944167183,0.116943484865025,0.00688102852907322,0.0314345210594934,0.0454229109729206,-0.0467403378876237,0.102520025364955,-0.12523564655421
,incomeTaxExpense,-95000000.0,129000000.0,89000000.0,-216900000.0,-19800000.0,84500000.0,97700000.0,183700000.0,225584000.0,209563000.0,13783000.0,29235000.0,63911000.0,-81638610.0,119840160.0,-62968044.0
,netIncome,-256000000.0,380000000.0,289000000.0,234400000.0,24700000.0,169600000.0,173900000.0,370700000.0,378605000.0,345776000.0,14290000.0,69354000.0,163935000.0,-56823575.0,191571323.0,-119157090.0
,netIncomeRatio,-0.0651399491094148,0.059710873664362,0.0405670971364402,0.0391423418609311,0.00516477082636333,0.031219512195122,0.0190899610296943,0.0412539784994102,0.0441917298125775,0.0687548679061298,0.00350265015069484,0.0221131137709086,0.0326817451715007,-0.0191527371405666,0.0630673496813797,-0.0819366052335657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.54,3.78,3.12,2.7,0.28,1.95,2.0,4.27,4.36,4.0,0.17,0.804121082867754,1.90300036764525,-0.66,2.26131483861197,-1.40653460822433
,EPSDiluted,-2.54,3.78,3.12,2.7,0.28,1.95,2.0,4.27,4.33,3.94,0.16,0.803243522220413,1.90126417976186,-0.66,2.26084781384536,-1.40624411948481
,weightedAverageShsOut,100000000.0,100500000.0,92500000.0,86800000.0,86800000.0,86800000.0,86800000.0,86800000.0,86822913.0,86493735.0,86340342.0,86248205.0,86145543.0,86141291.0,84716785.0,84716785.0
,weightedAverageShsOutDil,100000000.0,100500000.0,92500000.0,86800000.0,86800000.0,86800000.0,86800000.0,86800000.0,87392270.0,87766573.0,86789179.0,86342433.0,86224209.0,86141291.0,84734285.0,84734285.0
