date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-12-21_FY,2009-12-31_FY
,EBITDA,10769000.0,109613000.0,110127000.0,106516000.0,108221000.0,105955000.0,71787000.0,38951000.0,29159000.0,19806000.0,5292000.0,1337000.0,6649000.0
,EBITDARatio,0.0743120152364128,0.33385212348627,0.339657033587268,0.356412452820087,0.368324144033762,0.382578082686405,0.364001906539023,0.308576544031435,0.290243271221532,0.270958739192295,0.207773851590106,0.0524931291715744,0.305869905235072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-43102000.0,58108000.0,61958000.0,60224000.0,59446000.0,56974000.0,37077000.0,20702000.0,14886000.0,7835000.0,2728000.0,-1200000.0,4030000.0
,operatingIncomeRatio,-0.297427475227028,0.176981555030336,0.191092742806033,0.201515110956447,0.202321149002791,0.20571944394295,0.188001987668343,0.164004816680927,0.148172479694219,0.107187807814381,0.107106399685905,-0.0471142520612485,0.185389640261294
,totalOtherIncomeExpensesNet,-5975000.0,-11171000.0,-4700000.0,-2277000.0,194000.0,4124000.0,51355000.0,-6148000.0,-1675000.0,-8703000.0,-3189000.0,193000.0,0.0
,incomeBeforeTax,-77020000.0,18880000.0,30842000.0,30076000.0,31394000.0,33438000.0,67186000.0,3106000.0,-1375000.0,-9036000.0,-1200000.0,-1200000.0,0.0
,incomeBeforeTaxRatio,-0.531480305832344,0.0575034721376185,0.0951238318477624,0.100637096126563,0.106847729902661,0.120736595053259,0.340672156417329,0.0246062680229426,-0.0136864946647555,-0.123618255444894,-0.0471142520612485,-0.0471142520612485,0.0
,incomeTaxExpense,0.0,0.0,-28000.0,396000.0,-301000.0,260000.0,105000.0,124000.0,75000.0,69000.0,17000.0,-17000.0,0.0
,netIncome,-76023000.0,18703000.0,30641000.0,29478000.0,31483000.0,32966000.0,66873000.0,2982000.0,-1450000.0,-9105000.0,-1217000.0,-1183000.0,457000.0
,netIncomeRatio,-0.524600458196472,0.0569643770863283,0.0945039015513679,0.0986361324517493,0.107150636444081,0.119032316302582,0.339085064092163,0.0236239186234433,-0.0144330307373786,-0.124562219546897,-0.0477817039654495,-0.0464468001570475,0.0210230932008464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.62481247642597,0.39973255128836,0.66504585117936,0.739554284947873,0.82,0.87,2.32,0.141757715812574,-0.12,-0.69,-0.19,-0.00019,0.056584
,EPSDiluted,-1.62481247642597,0.397739162389353,0.662598937886837,0.734887428199643,0.81,0.86,2.3,0.140106355852948,-0.12,-0.69,-0.19,-0.00019,0.056584
,weightedAverageShsOut,46969483.0,46788784.0,46073515.0,39859143.0,38299067.0,37917871.0,28531094.0,21035892.0,13811691.0,13280149.0,6377333.0,6377333000.0,8076550.0
,weightedAverageShsOutDil,46969483.0,47023280.0,46243660.0,40112266.0,38482875.0,38322285.0,28846724.0,21283831.0,13811691.0,13280149.0,6377333.0,6377333000.0,8076550.0
