date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,incomeBeforeTaxRatio,0.747179218053004,0.863962040977254,0.843633023799734,0.786528490865114,0.658405023079301,0.701829636083372,0.850802379880058,0.845082899901961,0.898165419895771,0.563663364796989,0.613474372361193,0.0
,incomeTaxExpense,27357000.0,-35716000.0,5190000.0,6797000.0,-14047000.0,-16796000.0,-15080000.0,14445000.0,48573000.0,8056000.0,2543000.0,0.0
,netIncome,52373000.0,226357000.0,152798000.0,117749000.0,75810000.0,90100000.0,194544000.0,200190000.0,138249000.0,64439000.0,24483000.0,0.0
,netIncomeRatio,0.490806687408629,1.0258226494274,0.815919175953565,0.743604317046524,0.808148645623461,0.86263846735665,0.922293597553749,0.788208566782555,0.664645872194765,0.501026326838447,0.555749761656149,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.663033295353842,2.54,2.09,1.53,1.09,1.19,2.62,3.13,3.17427042913232,2.44124109713593,1.46,0.0
,EPSDiluted,0.663033295353842,2.42,1.99,1.48,1.08,1.16,2.47,2.96,3.15090254353177,2.41534540275123,1.44,0.0
,weightedAverageShsOut,98346000.0,78990000.0,60898000.0,66144000.0,68642000.0,74446000.0,73495000.0,63426000.0,43553000.0,26396000.0,16775191.0,16775191.0
,weightedAverageShsOutDil,98534000.0,87711000.0,69365000.0,74611000.0,77109000.0,83336000.0,82211000.0,69448000.0,43876000.0,26679000.0,17048175.0,16775191.0
