date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,operatingIncomeRatio,0.313421538359875,0.363248595648665,0.325151825888392,0.251807902970694,0.229251363105384,0.217586164675659,0.231242452371966,0.24998176430558,0.244450644266666,0.08288397592103,-0.0293902342611622,0.027398423987468,0.0309135158029999,0.0415740564748355
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,626073000.0,741835000.0,592637000.0,364570000.0,297516000.0,282555000.0,294697000.0,291303000.0,250591000.0,282685000.0,-88849000.0,72567000.0,92765000.0,107833000.0
,incomeBeforeTaxRatio,0.313421538359875,0.363248595648665,0.325151825888392,0.251807902970694,0.229251363105384,0.217586164675659,0.231242452371966,0.24998176430558,0.244450644266666,0.08288397592103,-0.0293902342611622,0.027398423987468,0.0309135158029999,0.0415740564748355
,incomeTaxExpense,153433000.0,181955000.0,153178000.0,125707000.0,105585000.0,113771000.0,116654000.0,109446000.0,98673000.0,112303000.0,-31987000.0,25047000.0,47269000.0,46764000.0
,netIncome,472640000.0,559880000.0,439459000.0,238863000.0,191931000.0,168784000.0,178043000.0,181857000.0,151918000.0,170382000.0,-56862000.0,47520000.0,45496000.0,61069000.0
,netIncomeRatio,0.236610676215731,0.27415210084692,0.241110319222537,0.164982283586935,0.14789269609762,0.12997491893124,0.139706545868,0.156060643767211,0.14819547779331,0.049956444754327,-0.0188093000546794,0.0179416691868822,0.0151613357944622,0.0235446111567121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.72536098459153,6.78,4.99,2.65,2.15,1.77,1.78,1.74,1.39,1.55,-0.64,0.547358,0.524045,0.703422
,EPSDiluted,5.72536098459153,6.62,4.85,2.59,2.13,1.74,1.75,1.72,1.37,1.5,-0.64,0.478535,0.458153,0.614976
,weightedAverageShsOut,82552000.0,82552000.0,88119000.0,90002000.0,89072000.0,95273000.0,99847000.0,104698000.0,109293525.0,108374000.0,89441000.0,86817000.0,86817000.0,86817000.0
,weightedAverageShsOutDil,82552000.0,84624000.0,90619000.0,92115000.0,90013000.0,96786000.0,101651000.0,106003000.0,111060000.0,112119000.0,89441000.0,99303000.0,99303000.0,99303000.0
