date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,operatingExpenses,0.0,13734943000000.0,12772538000000.0,13041211000000.0,12417791000000.0,12169188000000.0,12321436000000.0,11875827000000.0,11736176000000.0,12873394000000.0,12205397000000.0,12296409000000.0,12035316000000.0,9827244402856.23,5856442810210.08,5731766765231.71,4611000000000.0
,costAndExpenses,17226702000000.0,16593255000000.0,15686860000000.0,16145020000000.0,15604838000000.0,15472473000000.0,15397879000000.0,14668768000000.0,14559311000000.0,13832670000000.0,12840011000000.0,12676921000000.0,12268516000000.0,10139098336101.6,7954893970341.12,7965912863729.61,7855000000000.0
,interestExpense,399176000000.0,397890000000.0,307319000000.0,299100000000.0,290454000000.0,297662000000.0,323910000000.0,331834000000.0,412379000000.0,343776000000.0,397051000000.0,440281000000.0,366022000000.0,0.0,228100771062.78,250786449571.38,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3991083000000.0,3771486000000.0,3126118000000.0,3097466000000.0,2941886000000.0,2845295000000.0,2714730000000.0,2661623000000.0,2432287000000.0,2331268000000.0,2723580000000.0,2593625000000.0,2599791000000.0,1852880153740.84,1481925836003.25,1529904067677.75,1553000000000.0
,EBITDA,5389032000000.0,4921933000000.0,4313218000000.0,4472459000000.0,4428864000000.0,4509556000000.0,4480649000000.0,4594909000000.0,4173455000000.0,4486876000000.0,5318942000000.0,4472169000000.0,4352259000000.0,3738746262607.79,4046006374654.53,4172228441523.01,3910000000000.0
,EBITDARatio,0.289349421903261,0.277390422810302,0.255613857091044,0.255277150764671,0.259121909573564,0.263151426637071,0.261052303225661,0.276767501177866,0.256032660144527,0.280635350473641,0.344594328883403,0.307250163426589,0.310410382038807,0.310915369414846,0.384638861059669,0.393300823509563,0.382882882882883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1397949000000.0,1150447000000.0,1187100000000.0,1374993000000.0,1486978000000.0,1664261000000.0,1765919000000.0,1933286000000.0,1741168000000.0,2155608000000.0,2595362000000.0,1878544000000.0,1752468000000.0,1885866108866.95,2564080538651.28,2642324373845.26,2357000000000.0
,operatingIncomeRatio,0.0750590709055434,0.0648369207282674,0.070351002372887,0.0784812773826138,0.0869994153927236,0.0971165800904653,0.102886260954598,0.11644860328728,0.106816983721767,0.134824275634937,0.168143782466417,0.1290610777464,0.124988945141083,0.156829246148501,0.243757653035409,0.249082322978791,0.230806893850372
,totalOtherIncomeExpensesNet,872644000000.0,346697000000.0,3026249000000.0,2287211000000.0,850517000000.0,644669000000.0,776346000000.0,212147000000.0,312751000000.0,-71299000000.0,-760179000000.0,-224860000000.0,-257526000000.0,581905431945.25,-420058545694.92,-334276006909.9,-91000000000.0
,incomeBeforeTax,1877040000000.0,1162655000000.0,3975966000000.0,3403249000000.0,2096139000000.0,2035365000000.0,2253828000000.0,1827101000000.0,1550887000000.0,2182858000000.0,1673688000000.0,1400498000000.0,1258733000000.0,1986415734548.28,1928271084359.4,2534429899939.96,2051000000000.0
,incomeBeforeTaxRatio,0.100782559630245,0.0655249394968423,0.235627321624562,0.194249228011418,0.122639923107059,0.118772048396153,0.131312894733438,0.110052707936018,0.0951436457787529,0.136528649301695,0.108431976344206,0.096218018455611,0.0897749401896472,0.165190986105529,0.183313599886659,0.238911502748345,0.20084214649432
,incomeTaxExpense,376502000000.0,300713000000.0,843978000000.0,745654000000.0,436038000000.0,519480000000.0,454508000000.0,400797000000.0,295887000000.0,599093000000.0,404306000000.0,355670000000.0,298850000000.0,686549626923.65,545624055825.42,685914859833.55,608000000000.0
,netIncome,1504352000000.0,889907000000.0,3127887000000.0,2599829000000.0,1675967000000.0,1518604000000.0,1801178000000.0,1638964000000.0,1151705000000.0,1612889000000.0,1379613000000.0,1247182000000.0,1215719000000.0,1649808992261.64,1384496580555.33,1853136804872.66,1441000000000.0
,netIncomeRatio,0.0807720907092434,0.0501534009081081,0.185367690808797,0.148391956101859,0.0980566956723616,0.0886168858079959,0.104940526566439,0.0987205559022998,0.0706546721725171,0.100879469321211,0.0893799586184279,0.0856847926191297,0.0867071098576248,0.13719865865815,0.131618969070774,0.174688476829003,0.141108499804152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2317.14453105529,1347.984,4891.326,4060.602,2608.167,2329.668,2792.094,2576.421,1834.275,2698.533553,2176.932,1901.79270337239,1854.24174529017,2520.008477,2096.465156,2791.904013,2172.499215
,EPSDiluted,2317.14453105529,1347.984,4891.326,4060.602,2608.167,2329.668,2792.094,2576.421,1791.651,2698.533553,2143.632,1867.80100174105,1835.29249846536,2484.366876,2067.031399,2747.243235,2172.499215
,weightedAverageShsOut,649226658.0,649226658.0,636243027.0,636118559.0,636118559.0,644612306.0,639066090.0,632861189.0,627880770.0,627882873.0,648129613.0,655792820.0,655642126.0,654683906.0,660395703.0,663753767.0,663291379.0
,weightedAverageShsOutDil,649226658.0,649226658.0,636243027.0,636118559.0,636118559.0,644612306.0,639066090.0,632861189.0,642818272.0,627882873.0,666967414.0,667727450.0,662411578.0,664076231.0,669799492.0,674544133.0,663291379.0
