date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,67174000.0,41242000.0,29861000.0,23930000.0,25494000.0,23212000.0,46791000.0,70000000.0,101300000.0,126700000.0,126539000.0,66445000.0,8694000.0,12671000.0,25139000.0,39657000.0,53126000.0
,EBITDA,-246046000.0,-585385000.0,-476396000.0,977191000.0,769362000.0,-7845000.0,-1130716000.0,353740000.0,1354985000.0,-121773000.0,724465000.0,213815000.0,-1152382000.0,156277000.0,118121000.0,88165000.0,95252000.0
,EBITDARatio,-0.0897965976371852,-0.211116236278806,-0.156789771586585,0.269677206767492,0.204777998932142,-0.00191068375443878,-0.290229315646545,0.0979590706432943,0.47015440666204,-0.0437198865472301,0.245315915795519,0.0929941358654263,-0.606768171869085,0.0898820376260288,0.0770865297454769,0.0727245581590248,0.103432137454895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2116347000.0,21248000.0,130262000.0,125729000.0,216593000.0,180061000.0,106014000.0,120300000.0,45400000.0,63400000.0,79303000.0,141489000.0,168238000.0,143516000.0,103792000.0,51556000.0,40058000.0
,operatingIncomeRatio,-0.14614693159253,0.00766298724506448,0.0428713700921329,0.0346976645606335,0.0576496904223362,0.0438546370309752,0.0272114046930908,0.0333139486583036,0.0157529493407356,0.0227623595303917,0.0268533166824236,0.0615375314616061,0.0885830078037587,0.0825426039144413,0.0677353315273537,0.0425269360908148,0.0434981371747385
,totalOtherIncomeExpensesNet,-1715899000.0,312088000.0,256702000.0,-419461000.0,-297521000.0,97885000.0,711280000.0,-98300000.0,-642700000.0,152500000.0,-466199000.0,13901000.0,1333229000.0,5256000.0,10810000.0,3048000.0,-2068000.0
,incomeBeforeTax,-400448000.0,-290840000.0,-126440000.0,545190000.0,514114000.0,82176000.0,-605266000.0,218600000.0,688100000.0,-89100000.0,545502000.0,127588000.0,-1164991000.0,138260000.0,92982000.0,48508000.0,42126000.0
,incomeBeforeTaxRatio,-0.14614693159253,-0.10489002307768,-0.0416134869297975,0.150457092172942,0.136839662139538,0.0200143209948707,-0.155358142065843,0.0605355708786796,0.238757807078418,-0.0319893727785158,0.184716063161488,0.0554915969730749,-0.613407237629481,0.0795196383484117,0.0606806555040504,0.0400127359743433,0.0457437347501881
,incomeTaxExpense,2308000.0,7393000.0,2829000.0,20671000.0,-318000.0,-318000.0,-21838000.0,52440000.0,86385000.0,37527000.0,32142000.0,-100260000.0,-57460000.0,-14501000.0,-930000.0,-3055000.0,4921000.0
,netIncome,-402148000.0,-309586000.0,-266458000.0,509276000.0,446412000.0,64604000.0,-446785000.0,135900000.0,530300000.0,-126500000.0,515347000.0,231496000.0,-1107473000.0,152761000.0,93912000.0,51563000.0,37205000.0
,netIncomeRatio,-0.14676736117067,-0.111650676263673,-0.0876957173389748,0.140545839200035,0.118819692237588,0.0157345842283955,-0.114679640856892,0.0376339619506522,0.184004163775156,-0.0454170107349298,0.174505077895376,0.100684098291994,-0.583122061611836,0.0878598255008081,0.0612875795282569,0.0425327101724471,0.0404001246588983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-11.79,-67.64275,-1.78664,2.54588,2.35673,0.33985,-3.07435,0.7952,3.09574,-0.91534,125.730126,59.73006,-330.846719384356,46.860047,29.0403528926093,16.170016,11.880012
,EPSDiluted,-11.79,-67.64275,-1.78664,2.54588,2.35673,0.33985,-3.07435,0.7952,3.09574,-0.91534,123.090123,59.070059,-327.637479446349,46.530047,28.8822964611867,15.840016,11.550012
,weightedAverageShsOut,34125199.0,4576780.0,149138800.0,200038920.0,189419980.0,190094120.0,145326690.0,170900000.0,171300000.0,138200000.0,4099354.0,3877753.0,3347390.0,3258511.0,3233845.0,3212208.0,3173208.0
,weightedAverageShsOutDil,34568161.0,4576780.0,149138800.0,200038920.0,189419980.0,190094120.0,145326690.0,170900000.0,171300000.0,138200000.0,4185125.0,3922086.0,3380178.0,3286057.0,3251542.0,3241814.0,3220511.0
