date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,costAndExpenses,65430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,48450000.0,76144000.0,46499000.0,33455000.0,22833000.0,15776000.0,15830000.0,15334000.0,23288000.0,32605000.0,41732000.0,53086000.0,77258000.0,107468000.0,99278000.0,62380000.0,37246000.0,31301000.0,33434000.0,58184000.0,65727000.0,71370000.0,71100000.0,69800000.0,58900000.0,58100000.0,44700000.0,38500000.0,55000000.0,86200000.0,107700000.0,91900000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38198000.0,49815000.0,11271000.0,11635000.0,9915000.0,8180000.0,18050000.0,17336000.0,17400000.0,11138000.0,6664000.0,6823000.0,6218000.0,4930000.0,4507000.0,5440000.0,6022000.0,11562000.0,8891000.0,4983000.0,2366000.0,3366000.0,2900000.0,-900000.0,-400000.0,-1300000.0,1400000.0,1000000.0,1000000.0,3500000.0,21300000.0,7100000.0,0.0,0.0,0.0
,EBITDA,38181549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0572454181534679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-16451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,-2.46649074934781e-05,0.307033963766296,0.417583707199003,0.313631961609066,0.328112124282337,0.328580110172316,0.320425522364612,0.338331625255621,0.225998165584112,0.180102834541859,0.114593702059888,-0.00923265648707105,0.170744334654754,0.331269444977914,0.390012182328855,0.394321067454638,0.40184589228247,0.38255073428069,0.709381694176303,0.268462051662736,0.28596848301666,0.319540370393008,0.393203883495146,0.385259631490787,0.363636363636364,0.398449612403101,0.164351851851852,0.11244019138756,0.0976863753213368,0.193069306930693,-1.61495327102804,-0.0890625,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,144956000.0,194370000.0,170798000.0,108490000.0,97154000.0,83806000.0,71386000.0,71638000.0,48294000.0,34152000.0,19571000.0,-1430000.0,23086000.0,43123000.0,46101000.0,42703000.0,39708000.0,32197000.0,131469000.0,28570000.0,23464000.0,20912000.0,24300000.0,23000000.0,19600000.0,25700000.0,7100000.0,4700000.0,3800000.0,11700000.0,-86400000.0,-5700000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.217331854028607,0.307033963766296,0.417583707199003,0.313631961609066,0.328112124282337,0.328580110172316,0.320425522364612,0.338331625255621,0.225998165584112,0.180102834541859,0.114593702059888,-0.00923265648707105,0.170744334654754,0.331269444977914,0.390012182328855,0.394321067454638,0.40184589228247,0.38255073428069,0.709381694176303,0.268462051662736,0.28596848301666,0.319540370393008,0.393203883495146,0.385259631490787,0.363636363636364,0.398449612403101,0.164351851851852,0.11244019138756,0.0976863753213368,0.193069306930693,-1.61495327102804,-0.0890625,0.0,0.0,0.0
,incomeTaxExpense,31636000.0,46452000.0,36055000.0,58246000.0,33074000.0,30273000.0,17629000.0,24756000.0,16983000.0,11475000.0,5454000.0,-2093000.0,6950000.0,13474000.0,15660000.0,14847000.0,13951000.0,10964000.0,44154000.0,9461000.0,6586000.0,1203000.0,6300000.0,6600000.0,3200000.0,-1300000.0,-1000000.0,-1700000.0,-1000000.0,4500000.0,-900000.0,100000.0,0.0,0.0,0.0
,netIncome,114774000.0,148809000.0,134743000.0,50244000.0,64080000.0,53533000.0,53757000.0,46882000.0,31311000.0,22677000.0,14117000.0,663000.0,16136000.0,29649000.0,30441000.0,27856000.0,25900000.0,63022000.0,101141000.0,17083000.0,11019000.0,19709000.0,16500000.0,16400000.0,16400000.0,27000000.0,8200000.0,6400000.0,4800000.0,11300000.0,-85500000.0,-5700000.0,4200000.0,4700000.0,1500000.0
,netIncomeRatio,0.172080122342499,0.235064141143688,0.329432905883647,0.145249555526647,0.216413373860182,0.209888063358883,0.241295419350495,0.221414099433737,0.146523969076989,0.119588661832564,0.0826590001522373,0.00428059528036931,0.119342050766227,0.227762627232572,0.257529356028561,0.257223325176601,0.262108608091971,0.748799961978993,0.54573758019522,0.160522829140865,0.134294524137427,0.301158242161237,0.266990291262136,0.274706867671692,0.304267161410019,0.418604651162791,0.189814814814815,0.15311004784689,0.123393316195373,0.186468646864686,-1.5981308411215,-0.0890625,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.22573067530198,2.885747,4.294722,1.599191,2.04141,1.798652,1.905747,1.695589,1.084366,0.764641,0.443664,-0.090725,0.873333,1.563333,1.53,1.366667,1.206667,2.703333,3.71,0.593333,0.343333,0.58,0.446667,0.436667,0.386667,0.613333,0.19,0.33,0.31,0.776667,-6.003333,-0.41,0.31,0.346667,0.123333
,EPSDiluted,2.22573067530198,2.885747,4.19,1.56,2.04141,1.798652,1.905747,1.686667,1.083333,0.76,0.443664,-0.1,0.856667,1.516667,1.47,1.296667,1.136667,2.55,3.55,0.586667,0.343333,0.576667,0.44,0.43,0.386667,0.613333,0.186667,0.153333,0.22,0.776667,-6.003333,-0.41,0.31,0.346667,0.123333
,weightedAverageShsOut,47756000.0,51566886.0,31374091.0,31418382.0,31390074.0,29762844.0,28207836.0,26686302.0,26320458.0,26034435.0,25575657.0,18630000.0,18474000.0,18965245.0,19896078.0,20382439.0,21464088.0,23312700.0,27261725.0,28791573.0,32094175.0,33981034.0,36940299.0,37557252.0,42413793.0,44021739.0,43157895.0,19393939.0,15483871.0,14549356.0,14242088.0,13902439.0,13548387.0,13557692.0,12162162.0
,weightedAverageShsOutDil,49707973.0,51566886.0,32167603.0,32302540.0,31390074.0,29762844.0,28207836.0,26829738.0,26370957.0,26152317.0,25575657.0,19286667.0,18870000.0,19548791.0,20708163.0,21482776.0,22785924.0,24714510.0,28490423.0,29118750.0,32094175.0,34177457.0,37500000.0,38139535.0,42413793.0,44021739.0,43928571.0,19393939.0,15483871.0,14549356.0,14242088.0,13902439.0,13548387.0,13557692.0,12162162.0
