date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-346078000.0,30662000.0,-38798000.0,-189280000.0,-71689000.0,-126929000.0,-78497000.0,-67236000.0,-161663000.0,-104946000.0,-93038000.0,-65571000.0,-50726000.0,-41617000.0,-89033000.0,7359000.0,-6050000.0,10567000.0,-12325000.0,76043000.0,-25695000.0,-137400000.0,-66700000.0,-19000000.0,-25400000.0,-12100000.0,3500000.0,1500000.0,-14600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-40625000.0,-65171000.0,-40155000.0,-53864000.0,-24910000.0,-44135000.0,-43117000.0,-49379000.0,-21569000.0,-6549000.0,-32305000.0,-21541000.0,-6167000.0,-12317000.0,-32530000.0,-41835000.0,-11439000.0,-54705000.0,-36184000.0,-25645000.0,-77382000.0,-79800000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,-100000.0
,commonStockIssued,-5789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,17000.0,48000.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6771000.0,-708000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-20136000.0,-17556000.0,-14074000.0,-11842000.0,-10630000.0,-9010000.0,-8450000.0,-7670000.0,-7068000.0,-7047000.0,-6214000.0,-6196000.0,-6177000.0,-6174000.0,-6162000.0,-6108000.0,-6114000.0,-5984000.0,-6136000.0,-5769000.0,-5211000.0,-4500000.0,-2800000.0,-2100000.0,-1500000.0,-1400000.0,-1200000.0,-1000000.0,-700000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,28000.0,23000.0,37000.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,-147000.0,-98000.0,-225000.0,-20000.0,0.0,-100000.0,0.0,-100000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,495524000.0,-88557000.0,2658000.0,139948000.0,42583000.0,105225000.0,24383000.0,36635000.0,107650000.0,120162000.0,67028000.0,38208000.0,45670000.0,27081000.0,73709000.0,-36545000.0,9441000.0,-39668000.0,-70312000.0,-75658000.0,14458000.0,98800000.0,39700000.0,600000.0,25900000.0,14600000.0,-4300000.0,-800000.0,12900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,241864000.0,7334000.0,26191000.0,5543000.0,12807000.0,9563000.0,-17686000.0,11045000.0,-12016000.0,41832000.0,-8783000.0,-16938000.0,17078000.0,-1781000.0,-3236000.0,-14735000.0,15133000.0,-3212000.0,-63383000.0,70681000.0,-1131000.0,-24700000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,345748000.0,103884000.0,96550000.0,70359000.0,64816000.0,52009000.0,42446000.0,60132000.0,49087000.0,61103000.0,19271000.0,28054000.0,44992000.0,27914000.0,29695000.0,32931000.0,47666000.0,32533000.0,35745000.0,99128000.0,28447000.0,24900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,103884000.0,96550000.0,70359000.0,64816000.0,52009000.0,42446000.0,60132000.0,49087000.0,61103000.0,19271000.0,28054000.0,44992000.0,27914000.0,29695000.0,32931000.0,47666000.0,32533000.0,35745000.0,99128000.0,28447000.0,29578000.0,49600000.0,40400000.0,37700000.0,28000000.0,22300000.0,19400000.0,11400000.0,9500000.0
,operatingCashFlow,92418000.0,65229000.0,62331000.0,54875000.0,41913000.0,31267000.0,36428000.0,41646000.0,41997000.0,26616000.0,17227000.0,10425000.0,22134000.0,12755000.0,12088000.0,14451000.0,11742000.0,25889000.0,19254000.0,70296000.0,10106000.0,13900000.0,4600000.0,6700000.0,5200000.0,3200000.0,3700000.0,5900000.0,1500000.0
,capitalExpenditure,-7071000.0,369000.0,662000.0,1435000.0,1429000.0,1170000.0,2045000.0,2081000.0,3899000.0,4231000.0,-1975000.0,-2637000.0,3068000.0,2987000.0,890000.0,1014000.0,1306000.0,-2083000.0,-4175000.0,-1484000.0,-1980000.0,-3600000.0,-2300000.0,-1800000.0,-1200000.0,-900000.0,-1000000.0,-500000.0,-200000.0
,freeCashFlow,85347000.0,55855000.0,47145000.0,43692000.0,36679000.0,29653000.0,33375000.0,36532000.0,38380000.0,22651000.0,15252000.0,7788000.0,20012000.0,11370000.0,8627000.0,13037000.0,10414000.0,23806000.0,15079000.0,68812000.0,8126000.0,10300000.0,2300000.0,4900000.0,4000000.0,2300000.0,2700000.0,5400000.0,1300000.0
