date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,0.0,122900000.0,0.0,866932000.0,298020000.0,633759000.0,225725000.0,263574000.0,169421000.0,184969000.0,116347000.0,0.0,0.0,231433000.0,0.0,44838000.0,0.0,5012000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16667000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0,-255000.0,-300000.0,-1200000.0,0.0
,dividendsPaid,-197316000.0,-313180000.0,-257416000.0,-321875000.0,-310039000.0,-256389000.0,-200461000.0,-168441000.0,-142383000.0,-112844000.0,-67824000.0,-60080000.0,-50534000.0,-17175000.0,-10408000.0,-5798000.0,-5703000.0,-1321000.0,-1760000.0,-7040000.0,-19997000.0,-17600000.0,-17500000.0,0.0
,otherFinancingActivites,-24364000.0,5709000.0,2213000.0,-23200000.0,-3076000.0,-30332000.0,-9335000.0,-12905000.0,-5970000.0,-2380000.0,-39734000.0,-6781000.0,20206000.0,12985000.0,-2793000.0,-400000.0,541000.0,1000.0,0.0,0.0,12315000.0,4000000.0,-100000.0,-14600000.0
,netCashUsedProvidedByFinancingActivities,-222376000.0,-195371000.0,-529473000.0,1138027000.0,148105000.0,1701356000.0,333529000.0,515028000.0,212768000.0,119045000.0,251889000.0,-75683000.0,246050000.0,296946000.0,-5201000.0,23340000.0,2312000.0,4099000.0,-10160000.0,-15146000.0,-5837000.0,-9800000.0,-3000000.0,-14600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-29387000.0,46105000.0,1259000.0,2012000.0,-3866000.0,1433000.0,596000.0,-2416000.0,465000.0,5055000.0,1614000.0,-14837000.0,7134000.0,9533000.0,-781000.0,1021000.0,-791000.0,1798000.0,-4706000.0,269000.0,-1156000.0,-1000000.0,0.0,0.0
,cashAtEndOfPeriod,27018000.0,56405000.0,10300000.0,9041000.0,7029000.0,10895000.0,9462000.0,8866000.0,11282000.0,10817000.0,5762000.0,4148000.0,18985000.0,11851000.0,2318000.0,3099000.0,2078000.0,2869000.0,1071000.0,5777000.0,5508000.0,6700000.0,0.0,0.0
,cashAtBeginningOfPeriod,56405000.0,10300000.0,9041000.0,7029000.0,10895000.0,9462000.0,8866000.0,11282000.0,10817000.0,5762000.0,4148000.0,18985000.0,11851000.0,2318000.0,3099000.0,2078000.0,2869000.0,1071000.0,5777000.0,5508000.0,6664000.0,7700000.0,11800000.0,11900000.0
,operatingCashFlow,296745000.0,382287000.0,390039000.0,338858000.0,298338000.0,289536000.0,291054000.0,138386000.0,189304000.0,58307000.0,90463000.0,90079000.0,94808000.0,33929000.0,11262000.0,9490000.0,9702000.0,4693000.0,7417000.0,16844000.0,4413000.0,10100000.0,16400000.0,20200000.0
,capitalExpenditure,-144133000.0,-163248000.0,-195367000.0,-250593000.0,-463100000.0,-495774000.0,-443482000.0,-343119000.0,-146456000.0,-27992000.0,-12400000.0,-30332000.0,-266245000.0,-8235000.0,-1260000.0,-6106000.0,-8322000.0,-4910000.0,-4211000.0,-1882000.0,-1685000.0,-2700000.0,-13400000.0,-5800000.0
,freeCashFlow,152612000.0,219039000.0,194672000.0,88265000.0,-164762000.0,-206238000.0,-152428000.0,-204733000.0,42848000.0,30315000.0,78063000.0,59747000.0,-171437000.0,25694000.0,10002000.0,3384000.0,1380000.0,-217000.0,3206000.0,14962000.0,2728000.0,7400000.0,3000000.0,14400000.0
