date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500000.0,0.0,0.0,-4200000.0,-4200000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-36300000.0,-75400000.0,-33800000.0,-178600000.0,-23400000.0,-144000000.0,-33700000.0,-4500000.0,-9600000.0,-72100000.0,0.0,0.0,0.0,-4500000.0,-17200000.0,0.0,0.0,-15300000.0,-12100000.0,-5100000.0,-3200000.0
,netCashUsedProvidedByFinancingActivities,-244000000.0,623100000.0,-605100000.0,-810900000.0,2264700000.0,-99800000.0,91400000.0,-174000000.0,-299700000.0,-97200000.0,-119400000.0,-83800000.0,-337100000.0,-35500000.0,-184500000.0,-99600000.0,31400000.0,4400000.0,-7000000.0,216700000.0,228800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,600000.0,200000.0,300000.0,2300000.0,-800000.0,-400000.0,-4900000.0,-12500000.0,-8900000.0,5000000.0,900000.0,200000.0,-300000.0,300000.0,400000.0,-700000.0,-100000.0,1300000.0,1000000.0,800000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,187300000.0,-192900000.0,120500000.0,-78900000.0,410500000.0,105900000.0,2200000.0,22600000.0,-166000000.0,29600000.0,97600000.0,67000000.0,184100000.0,5800000.0,35500000.0,127600000.0,-80900000.0,-3800000.0,2600000.0,-9100000.0,62100000.0
,cashAtEndOfPeriod,1081500000.0,894200000.0,1087100000.0,949200000.0,1028100000.0,617600000.0,511700000.0,509500000.0,486900000.0,652900000.0,623300000.0,525700000.0,458700000.0,274600000.0,268800000.0,233300000.0,105700000.0,186600000.0,182400000.0,179800000.0,188900000.0
,cashAtBeginningOfPeriod,894200000.0,1087100000.0,966600000.0,1028100000.0,617600000.0,511700000.0,509500000.0,486900000.0,652900000.0,623300000.0,525700000.0,458700000.0,274600000.0,268800000.0,233300000.0,105700000.0,186600000.0,190400000.0,179800000.0,188900000.0,126800000.0
,operatingCashFlow,884300000.0,694700000.0,1274200000.0,1094200000.0,581200000.0,470600000.0,481300000.0,327300000.0,276000000.0,545500000.0,551800000.0,276900000.0,393800000.0,317100000.0,349800000.0,193100000.0,38400000.0,45700000.0,30600000.0,-137300000.0,301300000.0
,capitalExpenditure,-483600000.0,-634600000.0,-514800000.0,-395700000.0,-212900000.0,-272200000.0,-204300000.0,-156500000.0,-256300000.0,-315900000.0,-191100000.0,-58500000.0,-95000000.0,-140700000.0,-210900000.0,-47800000.0,-81800000.0,-59800000.0,-26500000.0,-117900000.0,-198800000.0
,freeCashFlow,400700000.0,60100000.0,759400000.0,698500000.0,368300000.0,198400000.0,277000000.0,170800000.0,19700000.0,229600000.0,360700000.0,218400000.0,298800000.0,176400000.0,138900000.0,145300000.0,-43400000.0,-14100000.0,4100000.0,-255200000.0,102500000.0
