date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,EBITDA,2985000000.0,2787000000.0,2663000000.0,2303000000.0,2602600000.0,2334500000.0,2404700000.0,2285700000.0,238000000.0,539000000.0,1546000000.0,126000000.0,1901000000.0,2697000000.0,2659000000.0,1963000000.0,2192000000.0
,EBITDARatio,0.314276689829438,0.231247925655493,0.229886049723757,0.201117806305126,0.233379364766226,0.215979424363256,0.225152851511662,0.213345654121864,0.0229287090558767,0.0578760871899495,515.333333333333,0.0553116769095698,8.30131004366812,11.0081632653061,10.8530612244898,0.233690476190476,0.287061288632792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1895000000.0,1714000000.0,1602000000.0,1170000000.0,1439300000.0,1122600000.0,1073800000.0,941500000.0,-1288000000.0,-1014000000.0,1513000000.0,-301000000.0,1201000000.0,1920000000.0,1921000000.0,1394000000.0,1654000000.0
,operatingIncomeRatio,0.199515687513161,0.142217059409227,0.138294198895028,0.102174482577941,0.129064366290644,0.103858857052984,0.100540246996807,0.0878789575866189,-0.124084778420039,-0.108880060131,504.333333333333,-0.132133450395083,5.24454148471616,7.83673469387755,7.84081632653061,0.165952380952381,0.216605552645364
,totalOtherIncomeExpensesNet,201000000.0,16000000.0,-1000000.0,55000000.0,-1841300000.0,-1916500000.0,-1983300000.0,-1701100000.0,-15000000.0,-61000000.0,-27000000.0,-74000000.0,180000000.0,304000000.0,304000000.0,0.0,0.0
,incomeBeforeTax,1026000000.0,713000000.0,481000000.0,-1406000000.0,-402000000.0,-727200000.0,-477800000.0,-759600000.0,-1288000000.0,-1691000000.0,1302000000.0,-485000000.0,1525000000.0,2563000000.0,2565000000.0,1838000000.0,1654000000.0
,incomeBeforeTaxRatio,0.108022741629817,0.0591603053435115,0.0415227900552486,-0.122784036328705,-0.0360479922523718,-0.0672778913672992,-0.044736571070101,-0.0709005376344086,-0.124084778420039,-0.181574143670139,434.0,-0.212906057945566,6.65938864628821,10.4612244897959,10.469387755102,0.218809523809524,0.216605552645364
,incomeTaxExpense,49000000.0,-729000000.0,81000000.0,101000000.0,82100000.0,86500000.0,-224000000.0,-270100000.0,0.0,-578000000.0,-175000000.0,-176000000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1005000000.0,1465000000.0,420000000.0,-1481000000.0,-457800000.0,-869100000.0,-700900000.0,-516100000.0,-846000000.0,-1113000000.0,1513000000.0,-309000000.0,1525000000.0,2563000000.0,2565000000.0,1408000000.0,1237000000.0
,netIncomeRatio,0.105811749842072,0.121556588118155,0.0362569060773481,-0.129333682647804,-0.0410516687888951,-0.08040596175374,-0.0656254974111214,-0.0481724163679809,-0.0815028901734104,-0.119510361859766,504.333333333333,-0.135645302897278,6.65938864628821,10.4612244897959,10.469387755102,0.167619047619048,0.161995809324254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.08180839612487,1.59934497816594,0.446808510638298,-1.57553191489362,-0.487021276595745,-0.924574468085106,-0.74563829787234,-0.549042553191489,-0.9,-1.18404255319149,1.60957446808511,-0.328723404255319,1.78780773739742,3.00468933177022,3.00703399765533,1.90527740189445,1.63408190224571
,EPSDiluted,1.05015673981191,1.55851063829787,0.43343653250774,-1.52837977296182,-0.472445820433437,-0.896904024767802,-0.723323013415893,-0.532610939112487,-0.873065015479876,-1.14860681114551,1.56140350877193,-0.318885448916409,1.75893886966551,2.95617070357555,2.95847750865052,1.87983978638184,1.60440985732815
,weightedAverageShsOut,929000000.0,916000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,853000000.0,853000000.0,853000000.0,739000000.0,757000000.0
,weightedAverageShsOutDil,957000000.0,940000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,969000000.0,867000000.0,867000000.0,867000000.0,749000000.0,771000000.0
