date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,EBITDA,-80729000.0,-109921000.0,-201196000.0,-247022000.0,-184362000.0,-98901000.0,-59316000.0,-67338000.0,-64386000.0,-41469000.0,-46782.0,-31993.0,0.0
,EBITDARatio,-0.338280709840977,-0.6342193783645,-2.02738842592126,-11.1714001447178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-82422000.0,-112229000.0,-204063000.0,-248973000.0,-184948000.0,-99077000.0,-59393000.0,-67365000.0,-64430000.0,-41509000.0,-46782.0,-31993.0,0.0
,operatingIncomeRatio,-0.345374929288273,-0.647536017817063,-2.05627827769325,-11.2596327785818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-212000.0,242000.0,59000.0,-192000.0,-293000.0,-1607000.0,-713000.0,9085000.0,-2095000.0,-236000.0,0.0,0.0,0.0
,incomeBeforeTax,-109208000.0,-132993000.0,-221337000.0,-254237000.0,-182804000.0,-101526000.0,-62479000.0,-60690000.0,-69128000.0,0.0,-46782.0,0.0,0.0
,incomeBeforeTaxRatio,-0.457616962433741,-0.767339614694462,-2.23034290954161,-11.4976935600579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-109208000.0,-132993000.0,-221337000.0,-254237000.0,-182804000.0,-101526000.0,-62479000.0,-60690000.0,-69128000.0,-42476000.0,-46782.0,-31993.0,0.0
,netIncomeRatio,-0.457616962433741,-0.767339614694462,-2.23034290954161,-11.4976935600579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.34890637381535,-2.89,-4.88,-5.8,-4.24,-2.56,-4.04,-7.94,-8.549069,1.02,-0.018713,-0.0127972,0.0
,EPSDiluted,-2.34890637381535,-2.89,-4.88,-5.8,-4.24,-2.56,-4.04,-7.94,-8.549069,0.14,-0.018713,-0.0127972,0.0
,weightedAverageShsOut,46493126.0,46026217.0,45356263.0,43804660.0,43067952.0,39643099.0,17699487.0,7638799.0,9722696.0,249972.0,2500000.0,2500000.0,2500000.0
,weightedAverageShsOutDil,46493126.0,46026217.0,45356263.0,43804660.0,43067952.0,39643099.0,17699487.0,7638799.0,9722696.0,1727138.0,2500000.0,2500000.0,2500000.0
