date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY,1989-03-31_FY,1988-03-31_FY,1987-03-31_FY,1986-03-31_FY
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,473000000.0,40000000.0,40000000.0,40000000.0,96000000.0,56000000.0,90000000.0,71000000.0,265000000.0,1215724800.0,0.0,0.0,0.0,0.0,0.0,-3790679200.0,-775112450.0,1145698500.0,273387042.0,0.0,113620826.0,51815043.0,16394784.0,30371328.0,15496032.0,0.0,580916.0,745839.0,-454290.0,-80522.0,174150.0,0.0
,incomeBeforeTax,795000000.0,-2613000000.0,3878000000.0,2792000000.0,26485000000.0,26485000000.0,26485000000.0,21376000000.0,17897000000.0,17743000000.0,15481000000.0,14091000000.0,11303707880.0,-16578000000.0,-18120000000.0,0.0,0.0,0.0,-22918464800.0,-13080580582.9921,2248799012.18832,1399282738.18152,1009712501.88155,761148313.079367,577243345.189211,452667945.36472,468140318.689501,401456502.084547,380012185.188408,352978531.388536,224298909.954008,129735751.279582,55525645.957764,-5263166.449935,-27701816.309804
,incomeBeforeTaxRatio,0.0176768799750967,-0.0598406082535611,0.0832707049451375,0.0586172870609477,0.326882490157116,0.326882490157116,0.326882490157116,0.281752517530448,0.255110186161872,0.277585694394468,0.249167082454813,0.285636098272926,0.253709283156159,-0.332097998757988,-0.438539170841502,0.0,0.0,0.0,-0.613494671539572,-0.538922953878966,0.171345103518354,0.278333333333333,0.26315363445038,0.308233276157804,0.338824704036514,0.321967725143155,0.42716049382716,0.485578979069417,0.464288093867293,0.45573897525883,0.406079186155977,0.352011793415342,0.268544349199681,-0.0554851450129686,-0.506575136137173
,incomeTaxExpense,1250000000.0,1496000000.0,-879000000.0,4764000000.0,-150000000.0,-150000000.0,-150000000.0,-201000000.0,-947000000.0,-1067000000.0,-797000000.0,-802000000.0,2819595070.0,0.0,0.0,0.0,0.0,0.0,3499265000.0,2306815225.24693,1141903130.72572,377201858.742047,315554568.413306,242703385.305775,199987907.005144,162721379.44396,152181039.463887,125284834.835104,122374648.681577,109853310.895151,63023068.80749,34462162.063548,16889468.899433,-3297691.807542,-31308485.401086
,netIncome,-920000000.0,-8020000000.0,2439000000.0,-6297000000.0,26635000000.0,26335000000.0,26335000000.0,21175000000.0,16950000000.0,16676000000.0,14684000000.0,13289000000.0,8363806710.0,-8514000000.0,-23081000000.0,0.0,0.0,0.0,-26417729800.0,-15990791375.5722,811834780.53055,952655388.580172,650365419.544748,513644511.775689,376404942.832283,289580625.787077,315701563.66344,276044684.329284,257637536.506831,292966208.097912,161334373.554534,95273589.216034,44498724.011536,-19531729.518856,2562841.717037
,netIncomeRatio,-0.0204562636189799,-0.183666926212614,0.052371647591849,-0.132203816841973,0.32873381632376,0.325031163990472,0.325031163990472,0.279103179205989,0.241611312255894,0.26089269231371,0.236339347507685,0.26937890213249,0.187723836052527,-0.170556301207957,-0.55860500012101,0.0,0.0,0.0,-0.707165013359541,-0.658824313516396,0.061856979550362,0.189494047619048,0.169499757163672,0.20800457404231,0.220938525174726,0.20596911330904,0.288065843621399,0.333887968679416,0.314774224079461,0.37825563764115,0.2920858203254,0.258505667668885,0.215213721043136,-0.205906625795806,0.0468659483257988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.313,-2.905,0.878,-2.251,9.98313343328336,9.10631907574389,9.10631907574389,7.32205454447985,5.86110151258246,5.76635568282154,5.07754658470565,4.59517274340462,2.89325,-0.051,-0.001816,-0.01173,-0.01143,-0.156,-8.136673,-5.456978,0.627670015273051,1.291609,0.886865778290383,0.70406,0.519322,0.3987,0.43738,0.384308,0.359388,0.409222,0.225356,0.13308,0.062157,-0.027282,0.00358
,EPSDiluted,-0.313,-2.905,0.876,-2.251,9.98313343328336,9.10631907574389,9.10631907574389,7.32205454447985,5.86110151258246,5.76635568282154,5.07754658470565,4.59517274340462,2.879429,-0.051,-0.001816,66.196,-0.01143,-0.156,-8.136673,-5.456978,0.621705314955683,1.28534,0.88427596794494,0.70406,0.519322,0.3987,0.43738,0.384308,0.359388,0.409222,0.225356,0.13308,0.062157,-0.027282,0.00358
,weightedAverageShsOut,2942200000.0,2760700000.0,2777000000.0,2797100000.0,2668000000.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,166941176000.0,12709801000000.0,66196000000000.0,66196000000000.0,66196000000000.0,3452754499.0,2932318353.0,1293410169.0,737148342.0,733330156.0,730323574.0,728386084.0,726356003.0,720848032.0,719265156.0,717781075.0,715909688.0,715909688.0,715909688.0,715909687.0,715909687.0,715909687.0
,weightedAverageShsOutDil,2942200000.0,2760700000.0,2878300000.0,2797100000.0,2668000000.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2891947864.0,2906566058.0,166941176000.0,12709801000000.0,66196000000000.0,66196000000000.0,66196000000000.0,3452754499.0,2932318353.0,1305819270.0,740250617.0,735477886.0,730323574.0,728386084.0,726356003.0,720848032.0,719265156.0,717781075.0,715909688.0,715909688.0,715909688.0,715909687.0,715909687.0,715909687.0
