date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-10-12_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,100045000.0,94967000.0,111721000.0,134394000.0,190694000.0,127706000.0,133235000.0,133867000.0,121590000.0,124871000.0,-34427000.0,121658000.0,109359000.0,79429000.0,37459000.0,74882000.0,25429000.0,-31355000.0,38313000.0,56658000.0,60653000.0,106373000.0,104022000.0,99500000.0,72600000.0,69100000.0,69000000.0,70100000.0,82600000.0,66900000.0,72700000.0,74400000.0,68900000.0,62900000.0,48700000.0,32400000.0,30000000.0
,costAndExpenses,868674000.0,875098000.0,847600000.0,1538307000.0,1583029000.0,1591489000.0,1708423000.0,1640975000.0,1492729000.0,1531176000.0,1371878000.0,1401395000.0,1036937000.0,1174861000.0,1038915000.0,966725000.0,517452000.0,429708000.0,502000000.0,483498000.0,564222000.0,651468000.0,612230000.0,627200000.0,494900000.0,470000000.0,518500000.0,464900000.0,443800000.0,457000000.0,453800000.0,488700000.0,466200000.0,442600000.0,337700000.0,224300000.0,222400000.0
,interestExpense,7022000.0,10408000.0,15609000.0,17772000.0,15822000.0,17464000.0,18921000.0,17965000.0,18694000.0,31794000.0,0.0,25547000.0,19220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,56600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69313000.0,0.0,0.0,60611000.0,56001000.0,50021000.0,50647000.0,51598000.0,56029000.0,45190000.0,44988000.0,46106000.0,47766000.0,47700000.0,35800000.0,33600000.0,32600000.0,42900000.0,38100000.0,31900000.0,30700000.0,30000000.0,27200000.0,23200000.0,19000000.0,11900000.0,11400000.0
,EBITDA,104424000.0,100041000.0,67153000.0,133181000.0,92670000.0,138163000.0,171998000.0,153636000.0,157320000.0,151301000.0,154585000.0,131236000.0,223547000.0,158964000.0,174854000.0,80433000.0,122394000.0,175367000.0,97262000.0,115329000.0,133305000.0,128601000.0,116096000.0,125600000.0,108000000.0,129700000.0,137800000.0,56300000.0,67800000.0,115000000.0,144700000.0,166700000.0,159800000.0,149900000.0,105000000.0,72400000.0,66100000.0
,EBITDARatio,0.113938055511305,0.107840801661792,0.0775182791826256,0.0834246311911066,0.0575254913596923,0.0828937547847665,0.095008567441953,0.0890247124758368,0.0992687980979159,0.0938301938979149,0.0958667855712069,0.0895207587531651,0.186702713176352,0.124852538536334,0.151026803297379,0.0806639408626899,0.207729476798162,0.316846047803251,0.179042878470196,0.208311583221497,0.204286640338738,0.175214554412143,0.170588926766193,0.1781307615941,0.19044260271557,0.229111464405582,0.220939554272888,0.117708551118545,0.143189017951426,0.212923532679133,0.254843254667136,0.266549408378638,0.26686706746827,0.263305814157738,0.247816851545905,0.254213483146067,0.238542042583905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,47824000.0,52575000.0,18686000.0,58116000.0,27909000.0,75259000.0,101919000.0,84793000.0,92059000.0,81322000.0,85272000.0,64589000.0,160405000.0,98353000.0,118853000.0,30412000.0,71747000.0,123769000.0,41233000.0,70139000.0,88317000.0,82495000.0,68330000.0,77900000.0,72200000.0,96100000.0,105200000.0,13400000.0,29700000.0,83100000.0,114000000.0,136700000.0,132600000.0,126700000.0,86000000.0,60500000.0,54700000.0
,operatingIncomeRatio,0.0521812377113753,0.0566740651069935,0.0215702435454342,0.0364038854363787,0.0173246890941799,0.0451531965240096,0.0562982022181444,0.0491334872358278,0.0580891576665144,0.0504323106137186,0.0528819260551021,0.044058461756745,0.133967571504215,0.0772478153711788,0.102657009003531,0.030499319551877,0.121770403547868,0.223620855067148,0.0759029734938783,0.126687703314627,0.135343634633332,0.112396673946779,0.100402609615611,0.110480782867678,0.127314406630224,0.169757993287405,0.168670835337502,0.028015889609032,0.0627243928194298,0.153860396222922,0.200774920746742,0.218580108730413,0.221442885771543,0.222554013701036,0.202973802218551,0.212429775280899,0.197401660050523
,totalOtherIncomeExpensesNet,-8842000.0,-77743000.0,3639000.0,-1246000.0,-1487000.0,20498000.0,4226000.0,2063000.0,5116000.0,651000.0,0.0,-6321000.0,75000.0,19326000.0,78855000.0,-13720000.0,41668000.0,69661000.0,12465000.0,99000.0,-47649000.0,-1307000.0,15246000.0,2800000.0,20100000.0,11100000.0,12700000.0,-199700000.0,8500000.0,7800000.0,9200000.0,7900000.0,22700000.0,19400000.0,18400000.0,17600000.0,17100000.0
,incomeBeforeTax,32359000.0,-34453000.0,7275000.0,39335000.0,10806000.0,78576000.0,87383000.0,69201000.0,78941000.0,50845000.0,50845000.0,33529000.0,143146000.0,81026000.0,93934000.0,-22228000.0,60140000.0,90763000.0,20416000.0,59065000.0,11720000.0,68603000.0,65152000.0,58700000.0,73600000.0,97900000.0,107600000.0,-192800000.0,35400000.0,90700000.0,123100000.0,144500000.0,149800000.0,135900000.0,96200000.0,78200000.0,71700000.0
,incomeBeforeTaxRatio,0.0353072238019068,-0.0371391643391583,0.00839791939382606,0.02463945959185,0.00670789316534839,0.0471432994069889,0.0482687801531423,0.0400986691142726,0.0498117098312203,0.0315318220549731,0.0315318220549731,0.0228713273814721,0.119553143546288,0.0636389483621763,0.0811336986339232,-0.0222918214849113,0.102070777445311,0.163986940740085,0.0375824001855557,0.106685427455174,0.0179606123158922,0.0934692893238488,0.0957329258257905,0.0832506027513828,0.129783107035796,0.172937643525879,0.172518839185506,-0.403094292285177,0.0747624076029567,0.167931864469543,0.216801690736175,0.231052126638951,0.250167000668003,0.238714210433866,0.227047439225867,0.274578651685393,0.258751353302057
,incomeTaxExpense,11576000.0,-9242000.0,7723000.0,31421000.0,-10748000.0,14001000.0,18137000.0,2043000.0,19562000.0,8151000.0,8151000.0,-20905000.0,19704000.0,23138000.0,30462000.0,-9992000.0,21531000.0,34661000.0,7430000.0,21470000.0,4762000.0,24603000.0,23727000.0,22600000.0,28300000.0,37500000.0,41800000.0,-74500000.0,15000000.0,34200000.0,47100000.0,56200000.0,56900000.0,53700000.0,41200000.0,36700000.0,32000000.0
,netIncome,21298000.0,-21541000.0,-177604000.0,7914000.0,21554000.0,64575000.0,69246000.0,67158000.0,59379000.0,42694000.0,42694000.0,54434000.0,123442000.0,57888000.0,63472000.0,-12236000.0,38609000.0,56102000.0,12661000.0,37595000.0,6958000.0,44000000.0,41425000.0,36100000.0,45300000.0,60400000.0,65800000.0,-118300000.0,16200000.0,56500000.0,76000000.0,88300000.0,92900000.0,82200000.0,55000000.0,41500000.0,39700000.0
,netIncomeRatio,0.0232384576943976,-0.0232204666946219,-0.205017742408396,0.00495733273700016,0.0133797824621432,0.0387431093362644,0.0382502311717896,0.03891484834578,0.0374681029891695,0.0264769320644119,0.0264769320644119,0.0371313738758404,0.103096692507237,0.0454660410582981,0.0548227278694868,-0.0122711322516364,0.0655279455667779,0.101362838925556,0.0233067578736932,0.0679055048705199,0.0106629642059708,0.0599485260156166,0.060868990243329,0.0511984115728265,0.0798800916945865,0.106694930224342,0.105499438832772,-0.247334309011081,0.0342133051742344,0.104610257359748,0.133849947164495,0.141189638631276,0.155143620574482,0.144387844721588,0.129808827000236,0.145716292134831,0.143269577769758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.480344617605268,-0.49,-4.06,0.181476300763604,0.494834473575463,1.49,1.6,1.56,1.39,0.94,0.943972760237021,1.19,2.70243881080608,1.28,1.41,-0.27,0.88,1.28,0.29,0.87,0.16,1.04,0.980000003785154,0.86,1.07,1.41000001424007,1.48999999411246,-2.67000000631953,0.36,1.28,0.84,0.95,0.97,0.85,0.565,0.415,0.195
,EPSDiluted,0.477383780875958,-0.49,-4.06,0.178086815634915,0.488431643590383,1.47,1.57,1.52,1.36,0.93,0.93230554221077,1.17,2.69677109276008,1.27,1.4,-0.27,0.87,1.27,0.29,0.86,0.16,1.04,0.97830258302583,0.86,1.07,1.40239080234098,1.48930041765144,-2.62888888888889,0.36,1.27,0.835,0.94,0.965,0.85,0.565,0.415,0.195
,weightedAverageShsOut,44339000.0,44132000.0,43768000.0,43609000.0,43558000.0,43397000.0,43201000.0,43158000.0,42851000.0,45228000.0,45228000.0,45922000.0,45678000.0,45247000.0,45035000.0,44584000.0,43873864.0,43829688.0,43658621.0,43212644.0,43487500.0,42307692.0,42270408.0,41976744.0,42336449.0,42836879.0,44161074.0,44307116.0,45000000.0,44140625.0,44630000.0,45174000.0,46976000.0,48022000.0,48472000.0,49228000.0,50884000.0
,weightedAverageShsOutDil,44614000.0,44132000.0,43768000.0,44439000.0,44129000.0,43942000.0,44066000.0,44299000.0,43672000.0,45794000.0,45794000.0,46374000.0,45774000.0,45572000.0,45422000.0,44584000.0,44378161.0,44174803.0,43658621.0,43715116.0,43487500.0,42307692.0,42343750.0,41976744.0,42336449.0,43069307.0,44181818.0,45000000.0,45000000.0,44488189.0,44630000.0,45174000.0,46976000.0,48022000.0,48472000.0,49228000.0,50884000.0
