date,,2020-04-25_FY,2019-04-27_FY,2018-04-28_FY,2017-04-29_FY,2016-04-30_FY,2015-04-25_FY,2014-04-26_FY,2013-04-27_FY,2012-04-28_FY,2011-04-30_FY,2010-04-24_FY,2009-04-25_FY,2008-04-26_FY,2007-04-28_FY,2006-04-29_FY,2005-04-30_FY,2004-04-24_FY,2003-04-26_FY,2002-04-27_FY,2001-04-28_FY,2000-04-29_FY,1999-04-24_FY,1998-04-25_FY,1997-04-26_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY
,operatingIncomeRatio,-0.104210902309668,0.0247045352579943,0.0402308366584743,0.0514788954372036,0.0645502452984692,0.0778820030862738,0.0819224010487852,0.0974650830309029,0.10125293435529,0.110083234036075,0.109748563662198,0.111886755865813,0.119785240270784,0.11996140651801,0.123513441168598,0.1247744642998,0.12314020210227,0.107966203983102,0.103991522430237,0.0995244271508863,0.0932211492494502,0.0877391599683007,0.0827550758159856,0.0744294228812327,0.0766454717305379,0.0732256853173113,0.0689655172413793,0.059218203033839,0.0487188740526886,0.04648292883587
,totalOtherIncomeExpensesNet,42211000.0,11081000.0,6117000.0,6013000.0,4045000.0,3425000.0,3300000.0,3000000.0,-2800000.0,5719000.0,1700000.0,4900000.0,11700000.0,800000.0,1000000.0,6452000.0,6600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,700000.0,300000.0,1200000.0,1400000.0,1700000.0
,incomeBeforeTax,-590407000.0,106228000.0,179263000.0,250881000.0,301693000.0,274318000.0,261300000.0,321100000.0,329800000.0,355887000.0,339000000.0,319700000.0,357400000.0,329600000.0,317000000.0,293447000.0,239500000.0,186400000.0,151300000.0,121300000.0,102100000.0,79700000.0,65700000.0,52300000.0,45700000.0,39200000.0,32000000.0,20400000.0,12500000.0,10400000.0
,incomeBeforeTaxRatio,-0.107542043176234,0.0190559802157063,0.0327979138197367,0.044855230356829,0.0560069860914923,0.0701425387989614,0.0728849962344147,0.0882821950951281,0.0932771445541194,0.104192442478342,0.104713659109162,0.103322345032642,0.119184980158068,0.117781589479703,0.121219073840389,0.121186128847219,0.121616818158737,0.112492456246228,0.106888025432709,0.104885430177259,0.0976192752653217,0.0902298199932073,0.0844255975327679,0.0760284925134467,0.0785358308987799,0.0736012016522719,0.0685371599914329,0.05950991831972,0.0451100685673042,0.0427807486631016
,incomeTaxExpense,-1040000.0,23352000.0,-21711000.0,77093000.0,116009000.0,119410000.0,112300000.0,110845000.0,116997000.0,130502000.0,126800000.0,120000000.0,132600000.0,121300000.0,118500000.0,109749000.0,90100000.0,70100000.0,56900000.0,45700000.0,38500000.0,29800000.0,24900000.0,19700000.0,17000000.0,15000000.0,12700000.0,7200000.0,4000000.0,3100000.0
,netIncome,-588446000.0,83628000.0,200974000.0,170893000.0,187184000.0,223261000.0,200600000.0,210300000.0,212800000.0,225385000.0,212300000.0,199600000.0,224900000.0,208300000.0,198400000.0,183698000.0,149500000.0,119700000.0,94400000.0,75600000.0,63600000.0,49900000.0,40800000.0,32600000.0,28700000.0,24200000.0,19300000.0,12700000.0,8500000.0,7300000.0
,netIncomeRatio,-0.107184848992106,0.0150018216805276,0.0367701529708181,0.0305541068529286,0.0347492705649448,0.057087370696764,0.0559538088198377,0.0578192015836358,0.0601861017620273,0.0659855899428223,0.0655773151294248,0.0645077887660785,0.074999166305399,0.0744353916523728,0.0758670796527857,0.0758625901678204,0.0759152998527396,0.0722389861194931,0.0666902154715648,0.0653696498054475,0.0608088727411798,0.0564926978376543,0.0524286815728604,0.0473906091001599,0.0493211892077677,0.0454374765302291,0.0413364746198329,0.0370478413068845,0.0306748466257669,0.0300287947346771
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.24982,0.89457,2.15883,1.7882,1.93,2.23946,1.97441,2.02601,1.92058,1.91,1.78104,1.68581,1.69225,1.51161,1.42529,1.34,1.08491,0.87436,0.69208,0.55793,0.47076,0.37239,0.30746,0.24924,0.218333,0.19,0.15,0.1,0.065,0.055
,EPSDiluted,-6.24982,0.89457,2.15883,1.7882,1.91,2.23946,1.97441,2.02601,1.92058,1.89,1.78104,1.68581,1.69225,1.51161,1.42529,1.32,1.08491,0.87436,0.69208,0.55793,0.47076,0.37239,0.30746,0.24924,0.218333,0.19,0.15,0.1,0.065,0.055
,weightedAverageShsOut,94154000.0,93484000.0,93094000.0,95567000.0,97222000.0,99694000.0,101600000.0,103800000.0,110800000.0,118290000.0,119200000.0,118400000.0,132900000.0,137800000.0,139200000.0,136839000.0,137800000.0,136900000.0,136400000.0,135500000.0,135100000.0,134000000.0,132700000.0,130800000.0,129234000.0,122631579.0,122666667.0,127000000.0,130769231.0,132727273.0
,weightedAverageShsOutDil,94154000.0,93484000.0,93094000.0,95567000.0,97902000.0,99694000.0,101600000.0,103800000.0,110800000.0,119066000.0,119200000.0,118400000.0,132900000.0,137800000.0,139200000.0,138873000.0,137800000.0,136900000.0,136400000.0,135500000.0,135100000.0,134000000.0,132700000.0,130800000.0,130967742.0,122631579.0,122666667.0,127000000.0,130769231.0,132727273.0
