date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,18665000.0,21255000.0,28796000.0,32789000.0,36400000.0,50323000.0,45967000.0,37573000.0,35689000.0,26671000.0,19655000.0,16571000.0,16087000.0,18828000.0,24001000.0,27026000.0,23512000.0,15044000.0,3243000.0,6332000.0,6400000.0,3200000.0,18400000.0,200000.0,2000000.0,3000000.0,3000000.0,3100000.0,1000000.0
,EBITDA,237000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.000270875717192036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,237000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.000270875717192036,-0.0285217770164225,0.0330926868867449,0.149889991562912,0.201148204973652,0.16769326272747,0.308844331282269,0.542093718734602,0.547877691023028,0.578414138708453,0.480701957186102,0.473866590949972,0.44150368562597,0.334725550513548,0.239733567607287,0.168698242090648,0.122670230934878,0.0709289217067809,0.024488679608541,0.0286730012677916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,237000.0,9220000.0,9833000.0,7514000.0,7808000.0,7227000.0,8398000.0,7551000.0,7106000.0,13566000.0,7991000.0,9965000.0,3839000.0,7186000.0,5941000.0,3510000.0,3699000.0,6515000.0,6747000.0,9428000.0,44993000.0,43600000.0,52300000.0,41700000.0,34900000.0,34300000.0,24200000.0,30500000.0,26600000.0,21300000.0
,incomeBeforeTax,237000.0,-28804000.0,29025000.0,128623000.0,176201000.0,128855000.0,262005000.0,397159000.0,395966000.0,414598000.0,332677000.0,318762000.0,248386000.0,236339000.0,176827000.0,108863000.0,97468000.0,50334000.0,13610000.0,10969000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.000270875717192036,-0.0285217770164225,0.0330926868867449,0.149889991562912,0.201148204973652,0.16769326272747,0.308844331282269,0.542093718734602,0.547877691023028,0.578414138708453,0.480701957186102,0.473866590949972,0.44150368562597,0.334725550513548,0.239733567607287,0.168698242090648,0.122670230934878,0.0709289217067809,0.024488679608541,0.0286730012677916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,1746000.0,-29808000.0,-18032000.0,21359000.0,25120000.0,12658000.0,65440000.0,99636000.0,120496000.0,127502000.0,101079000.0,96736000.0,70661000.0,68153000.0,49843000.0,28837000.0,24657000.0,11450000.0,188000.0,-2847000.0,4000000.0,16500000.0,17700000.0,11700000.0,9600000.0,9000000.0,6400000.0,6900000.0,5300000.0,4600000.0
,netIncome,-175727000.0,1004000.0,47057000.0,107264000.0,151081000.0,116197000.0,196565000.0,297523000.0,275470000.0,287096000.0,231598000.0,222026000.0,177725000.0,168186000.0,236425000.0,113457000.0,72811000.0,38703000.0,12207000.0,12450000.0,24300000.0,46700000.0,47400000.0,37500000.0,31100000.0,29700000.0,24800000.0,30500000.0,22900000.0,17500000.0
,netIncomeRatio,-0.200844629346012,0.000994162759494799,0.0536517680216901,0.124999417328193,0.172471620227038,0.151220007365984,0.231705448287243,0.406097682487555,0.381153602951045,0.400533494051206,0.334647757074841,0.330060370189227,0.315904449235768,0.238200853175615,0.320533678236655,0.175817279083606,0.0916376881089116,0.0545389211431148,0.0219642404100999,0.0325443400295382,0.109169815219979,0.224519230769231,0.244834710743802,0.233354075917859,0.223098995695839,0.269265639165911,0.289719626168224,0.347776510832383,0.26909518213866,0.230263157894737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.26248073816906,0.0186825455898772,0.877322704262173,2.006547,2.837135,2.188244,3.32,4.82,4.49,4.695,3.645,3.38,2.715,2.55,3.69,1.885,1.25,0.67,0.235,0.255,0.52,0.975,0.955,0.75,0.645,0.615,0.52521,0.615,0.46,0.35
,EPSDiluted,-3.259878306682,0.0186474991177727,0.875495358053173,2.0,2.83,2.11,3.3,4.8,4.46,4.655,3.6,3.35,2.61,2.39,3.425,1.77,1.185,0.665,0.23,0.255,0.52,0.975,0.955,0.75,0.645,0.615,0.52521,0.615,0.46,0.35
,weightedAverageShsOut,53863000.0,53740000.0,53637048.0,53457021.0,53251257.0,53100558.0,59285000.0,61761000.0,61342000.0,61140000.0,63576000.0,65696000.0,65500000.0,65920000.0,64088000.0,60098000.0,58328000.0,57912000.0,52462000.0,48526000.0,46582000.0,47984000.0,49633508.0,50000000.0,48217054.0,48292683.0,47219208.0,49593496.0,49782609.0,50000000.0
,weightedAverageShsOutDil,53906000.0,53841000.0,53749000.0,53611000.0,53448000.0,55017000.0,59525000.0,62020000.0,61833000.0,61684000.0,64352000.0,66300000.0,68724000.0,71646000.0,69850000.0,65816000.0,63968000.0,58288000.0,52508000.0,48526000.0,46582000.0,47984000.0,49633508.0,50000000.0,48217054.0,48292683.0,47219208.0,49593496.0,49782609.0,50000000.0
