date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingExpenses,1781000000.0,713951000.0,719748000.0,719607000.0,806134000.0,1039955000.0,1263134000.0,1275500000.0,1164200000.0,1004000000.0,891500000.0,851600000.0,859086000.0,847600000.0,716000000.0,558800000.0,430600000.0,310248000.0,214500000.0,156700000.0,105400000.0,65200000.0,47400000.0,39300000.0,36100000.0,32400000.0,32300000.0,22700000.0,15600000.0
,costAndExpenses,0.0,2049948000.0,2087474000.0,2137209000.0,2335708000.0,2673719000.0,2512023000.0,2444900000.0,2293500000.0,1974000000.0,1727900000.0,1605000000.0,1621999000.0,1592900000.0,1395400000.0,1106300000.0,842500000.0,607725000.0,424300000.0,310600000.0,214100000.0,130200000.0,91600000.0,70400000.0,64700000.0,56800000.0,53600000.0,38900000.0,28000000.0
,interestExpense,0.0,119000.0,-353000.0,-1570000.0,-1973000.0,-1870000.0,0.0,500000.0,900000.0,1600000.0,1700000.0,1700000.0,0.0,17700000.0,10600000.0,8200000.0,2300000.0,0.0,900000.0,500000.0,400000.0,200000.0,-200000.0,0.0,-400000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,63472.0,88411000.0,91333000.0,96310000.0,109251000.0,118800000.0,122269000.0,118303000.0,108500000.0,99400000.0,94100000.0,96400000.0,97572000.0,92000000.0,69400000.0,48900000.0,36100000.0,21130000.0,16100000.0,10400000.0,6000000.0,3300000.0,2400000.0,2100000.0,2000000.0,1700000.0,1100000.0,700000.0,600000.0
,EBITDA,-393528.0,76338000.0,134999000.0,241480000.0,249953000.0,105716000.0,285457000.0,259503000.0,396000000.0,321800000.0,271200000.0,204600000.0,57978000.0,213500000.0,320500000.0,347200000.0,260500000.0,181904000.0,122900000.0,77900000.0,51400000.0,28100000.0,17500000.0,7000000.0,5100000.0,5200000.0,6800000.0,8600000.0,5100000.0
,EBITDARatio,-0.297226586102719,0.0374596086609826,0.0633459087624464,0.105801884787759,0.100933609539616,0.0397333719206129,0.106704480506397,0.100349187935035,0.15342295920344,0.146512474959024,0.142362204724409,0.119425636236283,0.0366391663322601,0.124540628828093,0.19465532948679,0.247187811476577,0.24416533883213,0.236700373064897,0.231406514780644,0.206030150753769,0.198149575944487,0.181290322580645,0.164011246485473,0.0929614873837981,0.0752212389380531,0.0862354892205638,0.114671163575042,0.183760683760684,0.156923076923077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-457000.0,-12073000.0,43666000.0,145170000.0,140702000.0,-13084000.0,163188000.0,141200000.0,287500000.0,222400000.0,177100000.0,108200000.0,-39594000.0,121500000.0,251100000.0,298300000.0,224400000.0,160774000.0,106800000.0,67500000.0,45400000.0,24800000.0,15100000.0,4900000.0,3100000.0,3500000.0,5700000.0,7900000.0,4500000.0
,operatingIncomeRatio,-0.345166163141994,-0.00592430840949518,0.02048950327055,0.0636046861629905,0.056816924499578,-0.00491762304863313,0.0610000482204955,0.0546017014694509,0.111386618108558,0.101256601711892,0.0929658792650919,0.063156665888396,-0.0250214072882732,0.0708744093799218,0.152505314303067,0.212373629503061,0.210328990533321,0.209205216922859,0.201092073055922,0.178524199947104,0.175019275250578,0.16,0.141518275538894,0.0650730411686587,0.0457227138643068,0.0580431177446103,0.0961214165261383,0.168803418803419,0.138461538461538
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,-46845000.0,0.0,0.0,0.0,0.0,0.0,-23664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,0.0,-11954000.0,43313000.0,143600000.0,138729000.0,-14954000.0,116441000.0,141700000.0,288400000.0,224000000.0,178800000.0,109800000.0,-31837000.0,139200000.0,261700000.0,306500000.0,226700000.0,161662000.0,107700000.0,68000000.0,45800000.0,25000000.0,15000000.0,4600000.0,2700000.0,2900000.0,5600000.0,8000000.0,4400000.0
,incomeBeforeTaxRatio,0.0,-0.00586591424891124,0.0203238642229042,0.0629168074189256,0.0560202066701394,-0.00562046278426015,0.0435259125354972,0.0547950502706883,0.111735306652203,0.101985066472409,0.0938582677165354,0.064090590707448,-0.0201193752547546,0.0811993233389722,0.158943212875797,0.218211590488395,0.212484768956791,0.210360716149273,0.202786669177179,0.179846601428194,0.176561295296839,0.161290322580645,0.14058106841612,0.0610889774236388,0.0398230088495575,0.0480928689883914,0.0944350758853288,0.170940170940171,0.135384615384615
,incomeTaxExpense,0.0,800000.0,7700000.0,42600000.0,47500000.0,-16900000.0,51800000.0,75800000.0,108200000.0,83100000.0,63400000.0,40200000.0,-12700000.0,48012000.0,95043000.0,112568000.0,85497000.0,61432000.0,40900000.0,25900000.0,17400000.0,9500000.0,5800000.0,1800000.0,1100000.0,1200000.0,2300000.0,3100000.0,1700000.0
,netIncome,0.0,-12754000.0,35613000.0,101000000.0,91229000.0,1946000.0,64641000.0,65900000.0,180200000.0,140900000.0,115400000.0,69600000.0,-19137000.0,88900000.0,166600000.0,194000000.0,141200000.0,100230000.0,66800000.0,42200000.0,28400000.0,15500000.0,9100000.0,2800000.0,1600000.0,1700000.0,3300000.0,4900000.0,2700000.0
,netIncomeRatio,0.0,-0.00625848003434951,0.0167107745150483,0.0442520720704142,0.0368392148311467,0.000731404345203307,0.0241629538754139,0.0254833720030936,0.0698151950718686,0.0641504279730468,0.0605774278215223,0.0406257296287649,-0.0120936169943851,0.0518579011841568,0.101184330397814,0.138117613555461,0.132346049301715,0.130423071467887,0.12577668988891,0.111610685003967,0.109483423284503,0.1,0.0852858481724461,0.0371845949535193,0.023598820058997,0.0281923714759536,0.0556492411467116,0.104700854700855,0.0830769230769231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.11,-0.11104,0.29018,0.8054,0.7059,0.01403,0.434935608456352,0.42244,1.09811,0.82736,0.64831,0.38904,-0.11,0.50311,0.93333,1.0636,0.78401,0.58,0.38815,0.25179,0.17391,0.09742,0.05928,0.019444,0.01114,0.012235,0.023357,0.034479,0.02002
,EPSDiluted,-3.11,-0.11104,0.29018,0.8054,0.7059,0.01403,0.433465659911752,0.42244,1.09811,0.82736,0.64831,0.38904,-0.11,0.50311,0.93333,1.0636,0.78401,0.57,0.38815,0.25179,0.17391,0.09742,0.05928,0.018889,0.01114,0.012235,0.023357,0.034479,0.02002
,weightedAverageShsOut,116174000.0,114859000.0,122729000.0,125403000.0,129237000.0,138741000.0,148622000.0,156000000.0,164100000.0,170300000.0,178000000.0,178900000.0,175861000.0,176700000.0,178500000.0,182400000.0,180100000.0,172806000.0,172100000.0,167600000.0,163300000.0,159100000.0,153500000.0,142418268.0,143600000.0,138945648.0,141285268.0,142115491.0,134865135.0
,weightedAverageShsOutDil,116174000.0,114859000.0,122729000.0,125403000.0,129237000.0,138741000.0,149126000.0,156000000.0,164100000.0,170300000.0,178000000.0,178900000.0,175861000.0,176700000.0,178500000.0,182400000.0,180100000.0,176284000.0,172100000.0,167600000.0,163300000.0,159100000.0,153500000.0,144591678.0,143600000.0,138945648.0,141285268.0,142115491.0,134865135.0
