date,,2020-12-29_FY,2019-12-31_FY,2018-12-25_FY,2017-12-26_FY,2016-12-27_FY,2015-12-29_FY,2014-12-30_FY,2013-12-31_FY,2012-12-25_FY,2011-12-27_FY,2010-12-28_FY,2009-12-29_FY,2008-12-30_FY,2007-12-25_FY,2006-12-26_FY,2005-12-27_FY,2004-12-28_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,EBITDARatio,0.0590966351600814,0.118522743393624,0.117603661357774,0.126019866359154,0.128026426699164,0.118547523249277,0.119854779704554,0.119413602702123,0.124436000949893,0.124323836999639,0.131243781094527,0.124907142099119,0.113231118682567,0.127329615018365,0.126946910065316,0.134917175239756,0.136914600550964,0.929230973318485,0.916555000085897,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,23844000.0,211124000.0,187789000.0,186206000.0,171900000.0,144565000.0,130449000.0,118314000.0,110500000.0,95200000.0,90600000.0,75900000.0,62000000.0,63200000.0,54400000.0,47300000.0,38700000.0,257619000.0,206531000.0,159912000.0
,operatingIncomeRatio,0.00994277607945881,0.0766006945162532,0.0764162348842234,0.0838943001922478,0.0863509273557126,0.0799864775740192,0.0824505672035739,0.0831683168316832,0.0874693263674503,0.0858276235124414,0.0901492537313433,0.0805475963069086,0.0704145371947757,0.0859746973200925,0.0911070172500419,0.103095030514385,0.106611570247934,0.899341253189878,0.887023484340909,1.0
,totalOtherIncomeExpensesNet,0.0,1277000.0,-189000.0,155000.0,-85000.0,673000.0,0.0,2114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,19253000.0,213915000.0,188551000.0,186117000.0,171756000.0,144247000.0,129967000.0,118227000.0,108500000.0,93200000.0,88400000.0,72800000.0,58400000.0,61200000.0,53400000.0,46600000.0,34000000.0,0.0,0.0,7291000.0
,incomeBeforeTaxRatio,0.00802836218158952,0.0776133341895962,0.0767263125297819,0.0838542016308851,0.0862785915003361,0.0798105311148587,0.0821459180809886,0.0831071605563112,0.0858861711390802,0.0840245221781464,0.0879601990049751,0.0772577735328452,0.0663259511641113,0.0832539790504693,0.0894322559035337,0.101569311246731,0.09366391184573,0.0,0.0,0.0455938266046325
,incomeTaxExpense,-15672000.0,32397000.0,24257000.0,48581000.0,51183000.0,42986000.0,38990000.0,34140000.0,34738000.0,26765000.0,27683000.0,23491000.0,19389000.0,21176000.0,19381000.0,16292000.0,7159000.0,0.0,0.0,0.0
,netIncome,34925000.0,174452000.0,158225000.0,131526000.0,115598000.0,96894000.0,87022000.0,80423000.0,71200000.0,64000000.0,58300000.0,47500000.0,38200000.0,39300000.0,34000000.0,30300000.0,21700000.0,23143000.0,16953000.0,7291000.0
,netIncomeRatio,0.0145634731829852,0.0632952405209706,0.0643858733182255,0.0592584649639946,0.0580686125681539,0.053610554131754,0.0550024397211892,0.0565330015429658,0.056360326129977,0.0576992426974396,0.0580099502487562,0.0504085747638756,0.0433844406587166,0.0534621139980955,0.0569418857812762,0.0660418482999128,0.0597796143250689,0.0807916132838546,0.0728109055300727,0.0455938266046325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.503525035682877,2.47,2.21395889011712,1.85276592148079,1.64211034717882,1.38356751199452,1.24685856747811,1.15,1.01676520149659,0.903584689886911,0.816160824280435,0.678891477410779,0.525649493615148,0.526731983219633,0.460866972103993,0.441195742388281,0.836384659857391,0.3,0.235,0.076651
,EPSDiluted,0.503525035682877,2.46,2.19866877883386,1.83883009213304,1.62694927658616,1.36958457602442,1.23192570676255,1.13,0.996013149611807,0.885469990868591,0.79940764305009,0.666217846222895,0.515665708230403,0.511505622657226,0.444810759187305,0.417556673327362,0.767951304101638,0.285,0.22,0.070423
,weightedAverageShsOut,69361000.0,70509000.0,71467000.0,70989000.0,70396000.0,70032000.0,69793000.0,70089000.0,70026000.0,70829000.0,71432000.0,69967000.0,72672000.0,74611000.0,73774000.0,68677000.0,25945000.0,49430000.0,46668000.0,95120000.0
,weightedAverageShsOutDil,69361000.0,70916000.0,71964000.0,71527000.0,71052000.0,70747000.0,70639000.0,71362000.0,71485000.0,72278000.0,72929000.0,71298000.0,74079000.0,76832000.0,76437000.0,72565000.0,28257000.0,52094000.0,49376000.0,103532000.0
