date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-883180000.0,-302049000.0,-689414000.0,-201492000.0,-176058000.0,-3210000.0,-494471000.0,60299000.0,661073000.0,1072655000.0,-47785000.0,83461000.0,308803000.0,-348527000.0,-194880000.0,-140040000.0,-263049000.0,-665687000.0,-772940000.0,-513101000.0,-299857000.0,-260109000.0,-131803000.0,-91780000.0,-80869000.0,-57200000.0,-47300000.0,-28800000.0,-138100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-175481000.0,-673847000.0,-21087000.0,-593791000.0,-445443000.0,-156172000.0,-57223000.0,-79372000.0,-153261000.0,-160000000.0,-29348000.0,-145622000.0,-100000000.0,-200000000.0,0.0,-222168000.0,0.0,-75000000.0,0.0,-173724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1553000.0,2416000.0,1385000.0,7132000.0,717000.0,1285000.0,247188000.0,299410000.0,0.0,0.0,525887000.0,0.0,0.0,25280000.0,26905000.0,38552000.0,22875000.0,23215000.0,28611000.0,39687000.0,24747000.0,17126000.0,5374000.0,3415000.0,1581000.0,3300000.0,500000.0,300000.0,66500000.0
,commonStockRepurchased,-226305000.0,-300201000.0,-50053000.0,-6000.0,-100188000.0,-202000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22822000.0,-263600000.0,-511806000.0,-115739000.0,-8635000.0,-86997000.0,-5715000.0,-2159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-97458000.0,-2061000.0,-2140000.0,-2154000.0,-2105000.0,-1996000.0,-1865000.0,-1632000.0,-1335000.0,-1330000.0,-1202000.0,-827000.0,-3666000.0,-6430000.0,-6531000.0,-6831000.0,-7575000.0,-7491000.0,-9608000.0,-10052000.0,-7791000.0,-6860000.0,-6019000.0,-5996000.0,-5646000.0,-5500000.0,-5500000.0,-5600000.0,-4000000.0
,otherFinancingActivites,-2292000.0,-989000.0,-1510000.0,-1993000.0,333000.0,3000000.0,293916000.0,378535000.0,0.0,4000.0,0.0,0.0,12800000.0,205517000.0,4777000.0,0.0,0.0,-2353000.0,0.0,-7394000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0
,netCashUsedProvidedByFinancingActivities,222618000.0,-403106000.0,22386000.0,-125084000.0,-203269000.0,601000.0,482016000.0,596941000.0,-154596000.0,-161326000.0,886647000.0,-146449000.0,-90866000.0,201545000.0,-238449000.0,-452698000.0,-100439000.0,175903000.0,147942000.0,89687000.0,14797000.0,10266000.0,-645000.0,-2581000.0,-4065000.0,-2200000.0,-5000000.0,-5300000.0,106700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2128000.0,-10728000.0,10758000.0,34430000.0,1916000.0,421000.0,-557000.0,-7697000.0,-4034000.0,15255000.0,-21240000.0,-1867000.0,-121739000.0,142886000.0,50054000.0,-22833000.0,-36489000.0,45200000.0,-38190000.0,57735000.0,-5083000.0,-1870000.0,-173000.0,-825000.0,-457000.0,0.0,0.0,-100000.0,-100000.0
,cashAtEndOfPeriod,94146000.0,96274000.0,107002000.0,96244000.0,61814000.0,46898000.0,30465000.0,23858000.0,31555000.0,35589000.0,20334000.0,77181000.0,79048000.0,200787000.0,57901000.0,7847000.0,30680000.0,67169000.0,21969000.0,60159000.0,2424000.0,7507000.0,2191000.0,2364000.0,3189000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,96274000.0,107002000.0,96244000.0,61814000.0,59898000.0,30465000.0,22880000.0,31555000.0,35589000.0,20334000.0,41574000.0,79048000.0,200787000.0,57901000.0,7847000.0,30680000.0,67169000.0,21969000.0,60159000.0,2424000.0,7507000.0,9377000.0,2364000.0,3189000.0,3646000.0,3900000.0,7600000.0,2300000.0,1900000.0
,operatingCashFlow,658434000.0,694431000.0,677786000.0,360575000.0,381724000.0,13755000.0,-136174000.0,-664937000.0,-510500000.0,-897775000.0,-862603000.0,60033000.0,-333816000.0,301795000.0,488491000.0,570386000.0,326999000.0,534984000.0,586808000.0,481149000.0,279977000.0,247973000.0,132275000.0,93536000.0,84477000.0,59100000.0,48600000.0,39500000.0,31900000.0
,capitalExpenditure,-17016000.0,-27626000.0,-26008000.0,-28676000.0,-35542000.0,-25466000.0,-18495000.0,-5802000.0,-910000.0,-2976000.0,-2516000.0,-4300000.0,-3569000.0,-3764000.0,-15407000.0,-8260000.0,-19060000.0,-34564000.0,-41573000.0,-8538000.0,-9419000.0,0.0,-100000.0,-6330000.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,641418000.0,666805000.0,651778000.0,331899000.0,346182000.0,-11711000.0,-154669000.0,-670739000.0,-511410000.0,-900751000.0,-865119000.0,55733000.0,-337385000.0,298031000.0,473084000.0,562126000.0,307939000.0,500420000.0,545235000.0,472611000.0,270558000.0,247973000.0,132175000.0,87206000.0,84477000.0,59100000.0,48600000.0,39500000.0,31900000.0
