date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,6919000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10991000.0,6480000.0,86000.0,3488000.0,14162000.0,21712000.0,10770000.0,18362000.0,16072000.0,6924000.0,8223000.0,4885000.0,900000.0,107200000.0,0.0
,commonStockRepurchased,-132889000.0,-121702000.0,-201600000.0,-35542000.0,-11000.0,-70068000.0,-15000000.0,0.0,-206000.0,-20000000.0,-13838000.0,-7399000.0,-83865000.0,-31819000.0,-75490000.0,-165767000.0,-43061000.0,-498000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-17195000.0,-65127000.0,-62664000.0,-50909000.0,-48122000.0,-43547000.0,-39836000.0,-31298000.0,-29780000.0,-29075000.0,-75439000.0,-22331000.0,-22098000.0,-20915000.0,-5026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102400000.0,-12800000.0
,otherFinancingActivites,-7811000.0,-23686000.0,-24234000.0,-3662000.0,-5117000.0,2978000.0,1786000.0,7241000.0,-470000.0,-1146000.0,498000.0,41000.0,72000.0,1811000.0,2148000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-151700000.0,-190722000.0,-270014000.0,-84403000.0,-42023000.0,-91245000.0,-14550000.0,-4676000.0,-15700000.0,-39230000.0,-82299000.0,-29607000.0,-102424000.0,-40408000.0,-113361000.0,-120812000.0,-29287000.0,-5289000.0,-15056000.0,15444000.0,-1677000.0,-2800000.0,42600000.0,-3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7510000.0,-1244000.0,-8695000.0,12836000.0,-1635000.0,-4647000.0,-11137000.0,-6805000.0,1821000.0,-5274000.0,-2444000.0,4467000.0,-15539000.0,1411000.0,1172000.0,-5811000.0,5112000.0,985000.0,64000.0,-439000.0,-914000.0,-200000.0,0.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,104716000.0,234214000.0,-221371000.0,121777000.0,181619000.0,-43788000.0,-23931000.0,146708000.0,49747000.0,6777000.0,-152407000.0,156047000.0,38667000.0,127070000.0,-36211000.0,-28932000.0,25888000.0,69915000.0,115588000.0,43618000.0,20842000.0,7800000.0,0.0,0.0
,cashAtEndOfPeriod,790725000.0,686009000.0,451795000.0,673166000.0,551389000.0,369770000.0,413558000.0,437489000.0,290781000.0,241034000.0,234257000.0,386664000.0,230617000.0,191950000.0,64880000.0,101091000.0,130023000.0,264585000.0,194670000.0,79082000.0,35464000.0,14600000.0,0.0,0.0
,cashAtBeginningOfPeriod,686009000.0,451795000.0,673166000.0,551389000.0,369770000.0,413558000.0,437489000.0,290781000.0,241034000.0,234257000.0,386664000.0,230617000.0,191950000.0,64880000.0,101091000.0,130023000.0,104135000.0,194670000.0,79082000.0,35464000.0,14622000.0,6800000.0,4000000.0,3300000.0
,operatingCashFlow,276077000.0,285452000.0,289569000.0,341128000.0,275167000.0,95105000.0,185783000.0,274275000.0,148668000.0,63796000.0,23517000.0,214372000.0,144930000.0,124522000.0,157112000.0,135217000.0,93698000.0,121099000.0,168551000.0,68276000.0,52197000.0,23500000.0,400000.0,18900000.0
,capitalExpenditure,-28758000.0,-123516000.0,-65622000.0,-53352000.0,-49987000.0,-69917000.0,-60283000.0,-69443000.0,-50491000.0,-78404000.0,-28838000.0,-33074000.0,-47580000.0,-34289000.0,-50909000.0,-36542000.0,-44490000.0,-17118000.0,-38023000.0,-39727000.0,-21233000.0,-12600000.0,-40400000.0,-14800000.0
,freeCashFlow,247319000.0,161936000.0,223947000.0,287776000.0,225180000.0,25188000.0,125500000.0,204832000.0,98177000.0,-14608000.0,-5321000.0,181298000.0,97350000.0,90233000.0,106203000.0,98675000.0,49208000.0,103981000.0,130528000.0,28549000.0,30964000.0,10900000.0,-40000000.0,4100000.0
