date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-445917000.0,-241166000.0,-158599000.0,-46205000.0,-282780000.0,-422443000.0,245872000.0,147377000.0,30223000.0,-32772000.0,82631000.0,93768000.0,-293723000.0,141690000.0,349082000.0,872447000.0,-15814000.0,-80478000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-448834000.0,2604000.0,303058000.0,118465000.0,-129530000.0,276971000.0,117733000.0,-52854000.0,8019000.0,-125501000.0,-75279000.0,182508000.0,112954000.0,38383000.0,11491000.0,11572000.0,-19992000.0,-2073000.0,0.0,0.0
,cashAtEndOfPeriod,416139000.0,864973000.0,862369000.0,488002000.0,369537000.0,499067000.0,222096000.0,104363000.0,157217000.0,150533000.0,277976000.0,358610000.0,179042000.0,67412000.0,29029000.0,17538000.0,16261000.0,20229000.0,0.0,0.0
,cashAtBeginningOfPeriod,864973000.0,862369000.0,559311000.0,369537000.0,499067000.0,222096000.0,104363000.0,157217000.0,149198000.0,276034000.0,353255000.0,176102000.0,66088000.0,29029000.0,17538000.0,5966000.0,36253000.0,22302000.0,0.0,0.0
,operatingCashFlow,-116705000.0,290920000.0,305291000.0,310789000.0,305413000.0,300061000.0,278595000.0,171119000.0,171496000.0,156390000.0,45402000.0,70095000.0,160863000.0,213979000.0,163104000.0,86610000.0,41591000.0,60034000.0,26720000.0,43317000.0
,capitalExpenditure,-102000.0,-47125000.0,173809000.0,-138610000.0,-143045000.0,400883000.0,-402423000.0,-372610000.0,-182957000.0,-218688000.0,-199394000.0,-44105000.0,-125392000.0,-538480000.0,-587737000.0,-978897000.0,-104125000.0,-100888000.0,0.0,0.0
,freeCashFlow,-116807000.0,290895000.0,286748000.0,310789000.0,305413000.0,300061000.0,278595000.0,171119000.0,171496000.0,-62298000.0,-153992000.0,25990000.0,35471000.0,-324501000.0,-424633000.0,-892287000.0,-62534000.0,-40854000.0,26720000.0,43317000.0
