date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY
,salesMaturitiesOfInvestments,0.0,82000000.0,199000000.0,36000000.0,62000000.0,60000000.0,31000000.0,15000000.0,17000000.0,59000000.0,84000000.0,116000000.0,232000000.0,706000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-24000000.0,0.0,-17000000.0,-34000000.0,-10000000.0,2000000.0,11000000.0,-5000000.0,-3000000.0,18000000.0,11000000.0,-1000000.0,114000000.0,141000000.0,56000000.0,118000000.0,-191000000.0,0.0,-42000000.0,-76000000.0,-143000000.0,19000000.0,-40000000.0,-769000000.0,-446000000.0,8000000.0,2000000.0,-57000000.0,-25000000.0,-51000000.0,-134000000.0,-49000000.0
,netCashUsedForInvestingActivites,-1608000000.0,-636000000.0,-115000000.0,21000000.0,-430000000.0,-1317000000.0,-1322000000.0,-2164000000.0,-662000000.0,-503000000.0,-420000000.0,-125000000.0,-274000000.0,-597000000.0,-301000000.0,-392000000.0,-12000000.0,-333000000.0,-389000000.0,-1227000000.0,-574000000.0,-36000000.0,-1147000000.0,-1083000000.0,-1125000000.0,-268000000.0,-1513000000.0,386000000.0,-299000000.0,-337000000.0,-341000000.0,-569000000.0,-391000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-21324000.0,-8771000000.0,-1262000000.0,-5109000000.0,-2049000000.0,-4864000000.0,-3113000000.0,-6419000000.0,-2021000000.0,-1208000000.0,-886000000.0,-1291000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,5000000.0,20000000.0,294000000.0,269000000.0,45000000.0,36000000.0,97000000.0,71000000.0,233000000.0,0.0,0.0,1000000.0,6000000.0,23000000.0,15000000.0,21000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-40000000.0,0.0,-400000000.0,-418000000.0,-374000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208000000.0,-442000000.0,-715000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19000000.0,-150000000.0,0.0,-99000000.0,-1000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14000000.0,-24000000.0,-32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40000000.0,-78000000.0,-76000000.0,-62000000.0,-56000000.0,-49000000.0
,otherFinancingActivites,0.0,-363000000.0,-861000000.0,-989000000.0,-378000000.0,-410000000.0,-51000000.0,-77000000.0,-12000000.0,-25000000.0,-20000000.0,-45000000.0,2000000.0,4000000.0,9000000.0,1000000.0,8000000.0,5000000.0,0.0,-50000000.0,-28000000.0,15000000.0,-14000000.0,-16000000.0,-23000000.0,0.0,8000000.0,16000000.0,-4000000.0,-9000000.0,-2000000.0,-2000000.0,-2000000.0
,netCashUsedProvidedByFinancingActivities,385000000.0,-763000000.0,-1134000000.0,-1326000000.0,232000000.0,454000000.0,715000000.0,1324000000.0,320000000.0,-286000000.0,-337000000.0,-117000000.0,1000000.0,-18000000.0,252000000.0,348000000.0,129000000.0,-96000000.0,-565000000.0,-1112000000.0,-1317000000.0,-727000000.0,571000000.0,668000000.0,653000000.0,7000000.0,1362000000.0,-361000000.0,-72000000.0,-224000000.0,-244000000.0,173000000.0,43000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,29191000.0,-149000000.0,-200000000.0,-105000000.0,360000000.0,163000000.0,80000000.0,-251000000.0,251000000.0,-292000000.0,-285000000.0,183000000.0,-65000000.0,-212000000.0,-589000000.0,719000000.0,35000000.0,409000000.0,172000000.0,-24000000.0,-73000000.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,54194000.0,262000000.0,411000000.0,611000000.0,716000000.0,356000000.0,193000000.0,113000000.0,364000000.0,113000000.0,405000000.0,690000000.0,507000000.0,572000000.0,784000000.0,1373000000.0,654000000.0,619000000.0,210000000.0,38000000.0,62000000.0,135000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,25003000.0,411000000.0,611000000.0,716000000.0,356000000.0,193000000.0,113000000.0,364000000.0,113000000.0,405000000.0,690000000.0,507000000.0,572000000.0,784000000.0,1373000000.0,654000000.0,619000000.0,210000000.0,38000000.0,62000000.0,135000000.0,29000000.0,23000000.0,35000000.0,103000000.0,155000000.0,313000000.0,141000000.0,114000000.0,116000000.0,101000000.0,49000000.0,32000000.0
,operatingCashFlow,457202000.0,1233000000.0,1049000000.0,1200000000.0,558000000.0,1026000000.0,687000000.0,589000000.0,593000000.0,497000000.0,472000000.0,425000000.0,208000000.0,326000000.0,-462000000.0,763000000.0,-82000000.0,838000000.0,1126000000.0,2315000000.0,1818000000.0,869000000.0,582000000.0,403000000.0,404000000.0,195000000.0,-7000000.0,147000000.0,398000000.0,559000000.0,600000000.0,448000000.0,365000000.0
,capitalExpenditure,-22476000.0,-670000000.0,-617000000.0,-707000000.0,-875000000.0,-842000000.0,-933000000.0,-691000000.0,-508000000.0,-475000000.0,-476000000.0,-456000000.0,-547000000.0,-729000000.0,-643000000.0,-578000000.0,-558000000.0,-872000000.0,-619000000.0,-889000000.0,-630000000.0,-657000000.0,-1238000000.0,-1213000000.0,-406000000.0,-370000000.0,-1693000000.0,-185000000.0,-319000000.0,-421000000.0,-378000000.0,-450000000.0,-388000000.0
,freeCashFlow,434726000.0,563000000.0,432000000.0,493000000.0,-317000000.0,184000000.0,-246000000.0,-102000000.0,85000000.0,22000000.0,-4000000.0,-31000000.0,-339000000.0,-403000000.0,-1105000000.0,185000000.0,-640000000.0,-34000000.0,636000000.0,1426000000.0,1188000000.0,212000000.0,-656000000.0,-810000000.0,-2000000.0,-175000000.0,-1700000000.0,-38000000.0,79000000.0,138000000.0,222000000.0,-2000000.0,-23000000.0
