date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1388000.0,1263000.0,-1370000.0,1292000.0,-1714000.0,-1552000.0,-1266000.0,73000.0,-689000.0,57000.0,307000.0,-1683000.0,686000.0,-1055000.0,-461000.0,11000.0,-247000.0,2482000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-44261000.0,-2571000.0,169577000.0,9535000.0,17021000.0,12935000.0,-25159000.0,-38766000.0,97485000.0,-5101000.0,-24132000.0,7620000.0,6085000.0,30144000.0,5796000.0,-14454000.0,26154000.0,-34161000.0,0.0,0.0
,cashAtEndOfPeriod,252349000.0,296610000.0,299181000.0,128586000.0,119051000.0,102030000.0,89095000.0,114254000.0,153020000.0,55535000.0,60636000.0,84768000.0,77148000.0,71063000.0,40919000.0,35123000.0,49577000.0,23423000.0,0.0,0.0
,cashAtBeginningOfPeriod,296610000.0,299181000.0,129604000.0,119051000.0,102030000.0,89095000.0,114254000.0,153020000.0,55535000.0,60636000.0,84768000.0,77148000.0,71063000.0,40919000.0,35123000.0,49577000.0,23423000.0,57584000.0,0.0,0.0
,operatingCashFlow,36179000.0,84890000.0,294286000.0,95828000.0,131711000.0,124587000.0,24531000.0,4334000.0,157488000.0,54252000.0,68898000.0,90963000.0,71324000.0,91874000.0,70079000.0,36583000.0,75212000.0,33471000.0,81964000.0,73610000.0
,capitalExpenditure,-76429000.0,-114291000.0,-103031000.0,-96490000.0,-80741000.0,-79801000.0,-18021000.0,-13986000.0,-13654000.0,-7420000.0,-9051000.0,-7216000.0,-8135000.0,-10930000.0,-15711000.0,-7098000.0,-3261000.0,-7047000.0,0.0,0.0
,freeCashFlow,-40250000.0,-29401000.0,191255000.0,-662000.0,50970000.0,44786000.0,6510000.0,-9652000.0,143834000.0,46832000.0,59847000.0,83747000.0,63189000.0,80944000.0,54368000.0,29485000.0,71951000.0,26424000.0,81964000.0,73610000.0
