date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY
,commonStockIssued,0.0,0.0,0.0,2112000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895210469.12613,82257850.5375,53646721.66573,11154549.88506,23480700.81396,3583367.75391,563128.2814,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-859000000.0,-763000000.0,0.0,0.0,-32851000.0,-97726000.0,0.0,0.0,0.0,0.0,-73201000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15108798.8215,0.0
,dividendsPaid,0.0,-466000000.0,-940000000.0,-2610000000.0,-239000000.0,-33509000.0,-243637000.0,-239352000.0,-63800000.0,-69000000.0,-97262000.0,-8413000.0,-8240297.15025,-5374697.79,-10011108.57,-2998701.738,-1505104.065,-1726844.65799,-7311033.24572,-1286758.3113,-10996609.2382,-3774064.024,0.0
,otherFinancingActivites,-4251000000.0,-5697000000.0,2001000000.0,1834000000.0,251000000.0,-294341000.0,157038000.0,-193878000.0,8292000.0,-307355000.0,-74401000.0,-149883000.0,-3688354.55502,-2179739.5554,-16352144.12084,899613.40782,0.0,0.0,224743.00346,-0.9999,-868853.1946,-8566870.422,0.0
,netCashUsedProvidedByFinancingActivities,-72624000000.0,-18006000000.0,-2299000000.0,1910000000.0,-4495000000.0,-1778241000.0,-446249000.0,-17160000.0,-283974000.0,768166000.0,319807000.0,-241767000.0,916753340.62224,113175262.4673,92353016.7815,1690726.28784,16726971.80646,166544145.3906,-19540871.99032,12109338.945,-11865462.4328,-27449733.2675,-20058.9874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,8651000000.0,-4727000000.0,14130000000.0,2688000000.0,5250000000.0,40523000.0,404433000.0,37317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,11622000000.0,2355000000.0,13287000000.0,11267000000.0,13462000000.0,-369294000.0,-44598000.0,575664000.0,-155713000.0,529891000.0,-36023000.0,-309410000.0,434391802.90642,57466352.1696,-40129965.51193,54301105.30188,-8224892.01387,-23536467.98393,36652175.0653,-9260173.89,-7284690.7704,-10872461.05,-48399361.1914
,cashAtEndOfPeriod,100926000000.0,62484000000.0,38650000000.0,25363000000.0,14096000000.0,633693000.0,1002988000.0,1047586000.0,549831000.0,705544000.0,175653000.0,211676000.0,520473579.20352,84219692.2842,27407461.01523,67433352.2376,12715142.82024,21043918.67556,40522119.92696,1928214.1593,11188387.8748,23923897.0675,34612119.1914
,cashAtBeginningOfPeriod,89304000000.0,60129000000.0,25363000000.0,14096000000.0,634000000.0,1002987000.0,1047586000.0,471922000.0,705544000.0,175653000.0,211676000.0,521086000.0,86081776.2971,26753340.1146,67537426.52716,13132246.93572,20940034.83411,44580386.65949,3869944.86166,11188388.0493,18473078.6452,34796358.1175,83011480.3828
,operatingCashFlow,35734000000.0,17874000000.0,13775000000.0,9241000000.0,4055000000.0,494514000.0,883163000.0,648519000.0,857038000.0,553237000.0,167609000.0,299536000.0,-76193697.92388,-54861782.7461,-21493890.23066,-10096503.76986,-333751.27662,11491557.7852,20797752.26161,7882127.7084,9994963.6074,-1559169.0255,-18072162.8444
,capitalExpenditure,9013000000.0,-5093000000.0,-2526000000.0,-2563000000.0,506000000.0,2197010000.0,130297000.0,-84393000.0,-245825000.0,-169952000.0,-211604000.0,-317188000.0,-27985718.06233,-28658497.791,-55832572.97988,0.0,0.0,-31166596.20628,-843785.28586,-1436166.369,-2674724.948,-6031499.7415,-20637706.633
,freeCashFlow,25575000000.0,9349000000.0,10705000000.0,5088000000.0,2773000000.0,249752000.0,699486000.0,492514000.0,611213000.0,383285000.0,-43995000.0,-17652000.0,-104179415.98621,-83520280.5371,-77326463.21054,-10096503.76986,-333751.27662,-19675038.42108,19953966.97575,6445961.3394,7320238.6594,-7590668.767,-38709869.4774
