date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,netCashUsedProvidedByFinancingActivities,-437859000.0,-376274000.0,-311545000.0,-246972000.0,-312139000.0,2920166000.0,-1094619144.90004,-522595211.135353,-322077922.077922,-621333678.957942,174295784.013832,120640151.298069,-761384581.117577,-484498520.127721,4441523578.2444,-113067475.216449,-238202201.496584,-363850232.358979,637409362.309412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,75770000.0,-22197000.0,-197000.0,25703000.0,13402000.0,-34262000.0,-82688.846734,-17770443.812312,-3753273.203375,7801179.443976,-15028594.227956,-3437159.72262,2391625.13573,-12337614.999927,-481727.355515,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,234971000.0,382474000.0,-793653000.0,764114000.0,-333390000.0,320062000.0,-260902000.0,-50600679.3891029,351334408.971884,49601451.623356,-421505519.350978,515876267.980974,-452141047.414873,54599268.0828731,198569335.74417,4712723.999479,0.0,-349428862.889311,-7132438.586734
,cashAtEndOfPeriod,1129222000.0,633143000.0,263765000.0,1058208000.0,294094000.0,637168000.0,315098000.0,578748377.475213,603503319.4911,247132395.826583,202693177.284213,672438248.610236,152120165.938135,632867744.616327,523455502.910161,291555234.451801,0.0,-356876944.196063,-6205861.674554
,cashAtBeginningOfPeriod,894251000.0,250669000.0,1057418000.0,294094000.0,627484000.0,317106000.0,576000000.0,629349056.864316,252168910.519216,197530944.203227,624198696.635191,156561980.629262,604261213.353008,578268476.533454,324886167.165991,286842510.452322,0.0,-7448081.306752,926576.91218
,operatingCashFlow,865631000.0,1093135000.0,29626000.0,663388000.0,281332000.0,769568000.0,1065910000.0,961430859.731006,1009507498.61137,1101704361.35053,1021814071.02008,996392343.400768,947746192.610741,734481753.1019,271867122.437936,225913467.802111,371741134.367205,181596413.233757,202155366.905569
,capitalExpenditure,-254689000.0,-442084000.0,-533052000.0,-698010000.0,-541943000.0,-376521000.0,-335220000.0,-454537545.913999,-333750363.689264,-437825157.151189,-1547260273.9726,-532526219.26758,-333815463.429574,-368209719.042967,-142860536.631076,-111160592.673307,-72718522.936775,-61384330.566855,-734602348.447485
,freeCashFlow,610942000.0,651051000.0,-503426000.0,-34622000.0,-260611000.0,393047000.0,730690000.0,506893313.817007,675757134.922104,663879204.199339,-525446202.95252,463866124.133188,613930729.181168,366272034.058932,129006585.80686,114752875.128803,299022611.430431,120212082.666902,-532446981.541916
