date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-02-18_FY,2003-12-31_FY,2002-12-31_FY
,netCashUsedProvidedByFinancingActivities,483000000.0,-1665000000.0,-1192000000.0,55000000.0,-420000000.0,508000000.0,-1189000000.0,-1241000000.0,-292000000.0,-1787000000.0,-96000000.0,-545000000.0,-3575000000.0,-2371738460.0,-3714954070.0,-2586965840.0,-2143698080.0,2734000000.0,-1353027120.0,-897697740.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-55000000.0,-2000000.0,0.0,-184000000.0,-17000000.0,80000000.0,85000000.0,-63000000.0,-51000000.0,-7000000.0,89000000.0,-15000000.0,-39000000.0,-112482680.0,-196999400.0,159574590.0,72292640.0,0.0,-164364210.0,-115309370.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1801000000.0,-263000000.0,-251000000.0,-395000000.0,568000000.0,-107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5257000000.0,2854000000.0,730000000.0,944000000.0,1277000000.0,1214000000.0,1211689780.0,968217520.0
,cashAtEndOfPeriod,3226000000.0,1425000000.0,1688000000.0,1939000000.0,2334000000.0,1766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3620000000.0,8877000000.0,6023000000.0,5293000000.0,4349000000.0,3072000000.0,3066543860.0,1859244470.0
,cashAtBeginningOfPeriod,1425000000.0,1688000000.0,1939000000.0,2334000000.0,1766000000.0,1873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,8877000000.0,6023000000.0,5293000000.0,4349000000.0,3072000000.0,1858000000.0,1854854080.0,891026950.0
,operatingCashFlow,2777000000.0,2031000000.0,1780000000.0,1870000000.0,1904000000.0,1167000000.0,1303000000.0,1138000000.0,2198000000.0,836000000.0,2156000000.0,1545000000.0,1495000000.0,1519000000.0,342000000.0,2090000000.0,2697000000.0,1992000000.0,1988251120.0,2229949800.0
,capitalExpenditure,-942000000.0,-518000000.0,-422000000.0,-420000000.0,-443000000.0,-522000000.0,-437000000.0,-587000000.0,-675000000.0,-725000000.0,-653000000.0,-524000000.0,-771000000.0,-661000000.0,-703000000.0,-997000000.0,-1286000000.0,-980000000.0,-978244960.0,-1161670430.0
,freeCashFlow,1835000000.0,1513000000.0,1358000000.0,1450000000.0,1461000000.0,645000000.0,866000000.0,551000000.0,1523000000.0,111000000.0,1503000000.0,1021000000.0,724000000.0,858000000.0,-361000000.0,1093000000.0,1411000000.0,1012000000.0,1010006160.0,1068279370.0
