date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-12-30_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1018000.0,62000.0,-412000.0,1225000.0,-2159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2296000.0,-189160000.0,-13687000.0,148531000.0,5333000.0,-28966000.0,134133000.0,6161000.0,-16078000.0,23313000.0,-12673696.0,34628042304.0,17701496.0,12802501.0,-1290493.0,6339609.0,32187.0,2763939.0,21306763.0
,cashAtEndOfPeriod,102895000.0,105191000.0,294351000.0,307068000.0,158537000.0,153204000.0,182170000.0,48037000.0,41876000.0,57954000.0,34640716.0,34640716000.0,47314412.0,29612916.0,16810415.0,18100908.0,11761299.0,11729112.0,48319175.0
,cashAtBeginningOfPeriod,105191000.0,294351000.0,308038000.0,158537000.0,153204000.0,182170000.0,48037000.0,41876000.0,57954000.0,34641000.0,47314412.0,12673696.0,29612916.0,16810415.0,18100908.0,11761299.0,11729112.0,8965173.0,27012412.0
,operatingCashFlow,-61006000.0,-128167000.0,150793000.0,96500000.0,35347000.0,38481000.0,75020000.0,39285000.0,52119000.0,66336000.0,-19216004.0,-19216004.0,38634337.0,-49155272.0,-25676722.0,-23459878.0,-20146754.0,-26939029.0,-24489950.0
,capitalExpenditure,-4390000.0,-90426000.0,-33915000.0,-14376000.0,-273539000.0,-7066000.0,-483934000.0,-14663000.0,-13578000.0,-5787000.0,-9444188.0,-2446185.0,-2426924.0,-6806443.0,-11336068.0,-527458.0,-199664.0,-531770.0,-747981.0
,freeCashFlow,-65396000.0,-218593000.0,116878000.0,82124000.0,-238192000.0,31415000.0,-408914000.0,24622000.0,38541000.0,60549000.0,-28660192.0,-28660192.0,36207413.0,-55961715.0,-37012790.0,-23987336.0,-20346418.0,-27470799.0,-25237931.0
