date,,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY
,operatingIncome,136102430.0,75334030.0,79949300.0,96614170.0,97602990.0,88500000.0,109900000.0,105500000.0,70600000.0,41600000.0,22200000.0,13500000.0,14300000.0
,operatingIncomeRatio,0.933756798087788,0.922445047783232,0.919037649376538,0.944351359001848,0.953326337929573,0.957792207792208,0.96319018404908,0.967889908256881,0.967123287671233,0.962962962962963,0.961038961038961,0.957446808510638,0.966216216216216
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,320534510.0,-146641330.0,169960200.0,493501240.0,192375010.0,23400000.0,230500000.0,312700000.0,93500000.0,16400000.0,5800000.0,13400000.0,44100000.0
,incomeBeforeTaxRatio,2.19908841990726,-1.79558386374453,1.95373596386167,4.82370822688946,1.87900149157792,0.253246753246753,2.02015775635408,2.86880733944954,1.28082191780822,0.37962962962963,0.251082251082251,0.950354609929078,2.97972972972973
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,320534510.0,-146641330.0,169960200.0,493501240.0,192375010.0,23400000.0,230500000.0,312700000.0,93500000.0,16400000.0,5800000.0,13400000.0,44100000.0
,netIncomeRatio,2.19908841990726,-1.79558386374453,1.95373596386167,4.82370822688946,1.87900149157792,0.253246753246753,2.02015775635408,2.86880733944954,1.28082191780822,0.37962962962963,0.251082251082251,0.950354609929078,2.97972972972973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.67934,-3.51658,4.17593,11.1905,6.47727,0.78261,8.26165,10.3887,4.08297,1.15493,0.63736,5.82609,8.64706
,EPSDiluted,4.67934,-3.51658,4.17593,11.1905,6.47727,0.78261,8.26165,10.3887,4.08297,1.15493,0.63736,5.82609,8.64706
,weightedAverageShsOut,68500000.0,41700000.0,40700000.0,44100000.0,29700000.0,29900000.0,27900000.0,30100000.0,22900000.0,14200000.0,9100000.0,2300000.0,5100000.0
,weightedAverageShsOutDil,68500000.0,41700000.0,40700000.0,44100000.0,29700000.0,29900000.0,27900000.0,30100000.0,22900000.0,14200000.0,9100000.0,2300000.0,5100000.0
