date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,operatingExpenses,61761000000.0,20755000000.0,19647000000.0,18243000000.0,17621000000.0,14877000000.0,13280000000.0,11007000000.0,1338214000.0,1182794000.0,1071392000.0,940903000.0,721806000.0,530877000.0,387452000.0,616000000.0,0.0,0.0,0.0
,costAndExpenses,61343000000.0,39276000000.0,38001000000.0,35951000000.0,34171000000.0,29775000000.0,28689000000.0,23262000000.0,4268265000.0,4096225000.0,3389267000.0,2945227000.0,2283749000.0,1775620000.0,1309610000.0,616251000.0,0.0,409936000.0,160085000.0
,interestExpense,2730000000.0,1135000000.0,1357000000.0,1671000000.0,1730000000.0,1496000000.0,1351000000.0,1223000000.0,275494000.0,261073000.0,263125000.0,270285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14151000000.0,6616000000.0,6486000000.0,5984000000.0,6243000000.0,4688000000.0,4412000000.0,3627000000.0,641425000.0,538835000.0,449732000.0,377856000.0,255319000.0,178202000.0,135028000.0,87895000.0,0.0,42428000.0,0.0
,EBITDA,21205000000.0,12338000000.0,11795000000.0,10637000000.0,9314000000.0,6966000000.0,5287000000.0,4785000000.0,1474438000.0,1289992000.0,1129818000.0,913144000.0,723086000.0,638316000.0,372281000.0,510072000.0,748250000.0,83601000.0,-30744000.0
,EBITDARatio,0.310028217611884,0.2741899639984,0.272338951743246,0.26196926411191,0.25009397991515,0.217327551243253,0.178832363685564,0.195945945945946,0.289033061911152,0.266121382634998,0.277640696199126,0.262358875051537,0.262795491648967,0.285506236430631,0.240668372053634,0.491196308265956,1.0,0.185323281069542,-0.237697249905289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,7054000000.0,5722000000.0,5309000000.0,4653000000.0,3071000000.0,2278000000.0,875000000.0,1158000000.0,833013000.0,751157000.0,680086000.0,535288000.0,467767000.0,460114000.0,237253000.0,422177000.0,748250000.0,41173000.0,-30744000.0
,operatingIncomeRatio,0.103133178355776,0.127161207164763,0.12258138997922,0.114594621219584,0.0824606626926588,0.0710697906592207,0.0295968069273441,0.0474201474201474,0.163294962556442,0.154961379152706,0.167123864653669,0.153795630819002,0.170003372686185,0.205799974415561,0.153376866600339,0.406553945001483,1.0,0.0912706241728717,-0.237697249905289
,totalOtherIncomeExpensesNet,-823000000.0,-8000000.0,-54000000.0,162000000.0,725000000.0,-224000000.0,530000000.0,-73000000.0,48336000.0,-12456000.0,-106621000.0,-3953000.0,-51020000.0,-99458000.0,-61094000.0,171503000.0,0.0,19635000.0,0.0
,incomeBeforeTax,3530000000.0,4603000000.0,3917000000.0,3161000000.0,2327000000.0,978000000.0,413000000.0,51000000.0,607458000.0,479656000.0,312294000.0,263679000.0,279424000.0,223501000.0,90523000.0,326102000.0,0.0,31657000.0,155833000.0
,incomeBeforeTaxRatio,0.0516104507507639,0.10229343526379,0.0904410066959132,0.0778494729583292,0.0624832178722947,0.0305119645586997,0.0139696928697064,0.00208845208845209,0.119079571824943,0.098951557768709,0.0767429122025049,0.0757586161818007,0.101552744014572,0.0999676168989692,0.0585203731681474,0.314034290292635,0.0,0.0701759441731378,1.20482290998214
,incomeTaxExpense,786000000.0,1135000000.0,1029000000.0,-1375000000.0,867000000.0,245000000.0,166000000.0,16000000.0,213286000.0,178346000.0,118879000.0,86835000.0,129986000.0,123098000.0,36717000.0,127425000.0,0.0,16179000.0,25528000.0
,netIncome,3064000000.0,3468000000.0,2888000000.0,4536000000.0,1460000000.0,733000000.0,247000000.0,35000000.0,394172000.0,301310000.0,193415000.0,176844000.0,149438000.0,100403000.0,53806000.0,198677000.0,86369000.0,15358000.0,130305000.0
,netIncomeRatio,0.0447972864306914,0.0770700920040891,0.066682059570538,0.111713131711161,0.0392030503195317,0.0228683742551399,0.0083547557840617,0.00143325143325143,0.0772692646823012,0.0621593264157849,0.047529668721293,0.0508097221244557,0.0543111506529491,0.0449082940993875,0.0347839466067777,0.191324771674107,0.115427998663548,0.0340449869100373,1.00745316643601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.68,4.06,3.4,5.39,1.71,0.83,0.31,0.0520093453958162,2.16,1.66,1.09363280158139,1.0,0.86,0.58,0.073333,0.48,0.36,0.195599560093303,0.48
,EPSDiluted,2.65,4.02,3.36,5.2,1.69,0.82,0.3,0.0517074375749218,2.14,1.64,1.08618895760139,0.98,0.84,0.56,0.066667,0.42,0.3,0.187925349658864,0.346667
,weightedAverageShsOut,1241578615.0,854143751.0,849744152.0,831850073.0,822470275.0,812994028.0,805284712.0,672955980.0,181724530.0,180205084.0,176855522.0,175949449.0,174697642.0,143846140.0,233730571.0,203028594.0,63361025.0,78517559.0,163063953.0
,weightedAverageShsOutDil,1251566899.0,863433511.0,858290174.0,871787450.0,833054545.0,822617938.0,815922258.0,676885215.0,182440151.0,181918970.0,178067544.0,177971460.0,177690055.0,148168862.0,239544912.0,230415883.0,75316843.0,81723940.0,225327145.0
