date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,interestExpense,24100000.0,38400000.0,39200000.0,35400000.0,49800000.0,45300000.0,46000000.0,68800000.0,53700000.0,48500000.0,21200000.0,17700000.0,30800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,84000000.0,72100000.0,79400000.0,89200000.0,89200000.0,118300000.0,129400000.0,109000000.0,112700000.0,113800000.0,143300000.0,146800000.0,149800000.0,137800000.0,32200000.0,141000000.0,151000000.0,173600000.0,0.0,22800000.0,23900000.0,25500000.0,10700000.0,0.0,0.0,0.0,133400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,253800000.0,292900000.0,253900000.0,277300000.0,235200000.0,273900000.0,314200000.0,288000000.0,327600000.0,362000000.0,268800000.0,255400000.0,386900000.0,434000000.0,50400000.0,263300000.0,138800000.0,181200000.0,138800000.0,168400000.0,241800000.0,469100000.0,311000000.0,353900000.0,336700000.0,348000000.0,466600000.0,326100000.0,404700000.0,192000000.0,196300000.0,267200000.0,241100000.0,212200000.0,168600000.0
,EBITDARatio,0.270893371757925,0.282150081880358,0.260330154824157,0.31031781557744,0.19052247873633,0.113181818181818,0.124915517035741,0.105886245817861,0.125090686929627,0.126595558664102,0.097165991902834,0.0918705035971223,0.1140288829944,0.122263853283376,0.0616664627431788,0.0739939298561151,0.0396877591284705,0.0555998772629641,0.0437537433407937,0.0537092555973719,0.080498035821293,0.136215808118938,0.113247396402301,0.160958748351299,0.156139862734187,0.166914480310806,0.169506302902605,0.17485254691689,0.211663179916318,0.104992617706568,0.105237763362462,0.145795820374311,0.134640084883007,0.131907751600671,0.13019305019305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,169800000.0,220800000.0,174500000.0,188100000.0,146000000.0,155600000.0,184800000.0,179000000.0,214900000.0,248200000.0,125500000.0,108600000.0,237100000.0,296200000.0,18200000.0,122300000.0,-12200000.0,7600000.0,141000000.0,145600000.0,217900000.0,443600000.0,300300000.0,351700000.0,283300000.0,278100000.0,333200000.0,230700000.0,236700000.0,171000000.0,209200000.0,255600000.0,228000000.0,207900000.0,165500000.0
,operatingIncomeRatio,0.181235991034262,0.212696272035449,0.178919306879934,0.210496866606983,0.118266504657756,0.064297520661157,0.0734703613883036,0.0658112430604066,0.0820573523234946,0.0867983913271551,0.0453658183921342,0.0390647482014388,0.0698791629826113,0.0834436712961659,0.0222684448794812,0.0343693794964029,-0.00348840534126326,0.00233200368211108,0.0444472464773193,0.0464374561459463,0.0725414474998335,0.12881119693362,0.109351103342801,0.159958157092828,0.131376368020775,0.133387692455274,0.121044792385658,0.123699731903485,0.123797071129707,0.0935090501449117,0.112153540985364,0.139466361106564,0.127324509968169,0.12923478585193,0.127799227799228
,totalOtherIncomeExpensesNet,-272700000.0,113800000.0,103100000.0,69400000.0,45500000.0,11400000.0,43900000.0,58500000.0,56200000.0,-6600000.0,-37600000.0,-15700000.0,-16900000.0,63300000.0,7600000.0,15900000.0,-103500000.0,-89200000.0,2200000.0,-1200000.0,-74600000.0,-6600000.0,-1700000.0,-2200000.0,-53400000.0,-69900000.0,400000.0,-95400000.0,-168000000.0,-21000000.0,12900000.0,-11600000.0,-13100000.0,-4300000.0,-3100000.0
,incomeBeforeTax,-126700000.0,299400000.0,242700000.0,222100000.0,144300000.0,123900000.0,185200000.0,171900000.0,220500000.0,193100000.0,66700000.0,75200000.0,189400000.0,259200000.0,7100000.0,102300000.0,-54200000.0,-41000000.0,-2376800000.0,115700000.0,-130400000.0,29200000.0,-20600000.0,296200000.0,240200000.0,8200000.0,304500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.135233215924859,0.288411521048069,0.248846508766533,0.24854521038496,0.116889428918591,0.051198347107438,0.0736293881445553,0.0632008529725357,0.084195654664172,0.0675292883371219,0.0241107576633892,0.0270503597122302,0.0558208075449455,0.0730202552328366,0.00868714058485256,0.0287488758992806,-0.0154976696308581,-0.0125805461798098,-0.74923557040633,0.0369011928302609,-0.0434116785405153,0.0084790057494628,-0.00750127448838395,0.134715968526857,0.111389352624745,0.00393304235215118,0.110618665310422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-42600000.0,57100000.0,53100000.0,1500000.0,50400000.0,71300000.0,83200000.0,71400000.0,76100000.0,80700000.0,55700000.0,-2500000.0,109000000.0,106400000.0,3800000.0,1600000.0,25100000.0,-1700000.0,-827800000.0,42500000.0,-41400000.0,14900000.0,-11300000.0,111200000.0,75400000.0,-5400000.0,94100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-99100000.0,214500000.0,185900000.0,154800000.0,104700000.0,94200000.0,63800000.0,94100000.0,131300000.0,112400000.0,11000000.0,77700000.0,81000000.0,145300000.0,2200000.0,111100000.0,-79700000.0,-39300000.0,-2142800000.0,92800000.0,12200000.0,14300000.0,-9300000.0,185000000.0,155900000.0,123300000.0,210400000.0,63500000.0,-227700000.0,48200000.0,141000000.0,187600000.0,162700000.0,150400000.0,122400000.0
,netIncomeRatio,-0.105774362258512,0.206627492534438,0.19060801804573,0.173231871083259,0.0848116646415553,0.0389256198347107,0.0253647676221524,0.034596860178683,0.0501355530948108,0.0393075712537157,0.00397628687102371,0.0279496402877698,0.0238726790450928,0.0409330365946418,0.00269179004037685,0.0312218974820144,-0.0227890086638264,-0.0120589137772323,-0.675472054975885,0.0295974995215921,0.00406152207204208,0.00415238980196295,-0.00338649770592091,0.084140628553236,0.0722964199591912,0.0591395270756391,0.0764340465724561,0.0340482573726542,-0.119089958158996,0.0263575217367529,0.0755910577387015,0.102362634364599,0.0908583235606188,0.0934916392117859,0.0945173745173745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.0649125148034,4.469463,3.61,2.89,1.88,1.69,1.15,1.62,2.21,1.91,0.190641247833622,1.36795774647887,1.44,2.59,24.69,2.77,-1.9679012345679,-0.97037037037037,-52.9086419753086,2.29,0.303482587064677,0.36,-0.23,4.55,3.76,2.9,5.22,1.221675,-5.60837438423645,0.70936,2.992611,4.381773,3.997537,3.694581,3.004926
,EPSDiluted,-2.0649125148034,4.32,3.56,2.86,1.87,1.68,1.14,1.6,2.19,1.9,0.189003436426117,1.36315789473684,1.43,2.56,24.55,2.75,-1.95823095823096,-0.965601965601966,-52.6486486486486,2.27,0.301234567901235,0.36,-0.23,4.5,3.6,2.67,4.64,1.218673,-5.59459459459459,0.707617,2.985258,4.371007,3.987715,3.685504,2.997543
,weightedAverageShsOut,47992348.0,47992348.0,51300000.0,53300000.0,55400000.0,55500000.0,55000000.0,57800000.0,58900000.0,58300000.0,57700000.0,56800000.0,56400000.0,56000000.0,55000000.0,40500000.0,40500000.0,40500000.0,40500000.0,40500000.0,40200000.0,39722222.0,40434783.0,40659341.0,39654255.0,37586207.0,37605364.0,40600000.0,40600000.0,40600000.0,40600000.0,40600000.0,40600000.0,40600000.0,40600000.0
,weightedAverageShsOutDil,47992348.0,49500000.0,52100000.0,53900000.0,55700000.0,55900000.0,55400000.0,58400000.0,59500000.0,58800000.0,58200000.0,57000000.0,56600000.0,56700000.0,55300000.0,40700000.0,40700000.0,40700000.0,40700000.0,40800000.0,40500000.0,39722222.0,40434783.0,41111111.0,41416667.0,40823970.0,42306034.0,40700000.0,40700000.0,40700000.0,40700000.0,40700000.0,40700000.0,40700000.0,40700000.0
