date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,24735000.0,54022000.0,66143000.0,72803000.0,72201000.0,68662000.0,53085000.0,45129000.0,34021000.0,29020000.0,61632000.0,41949000.0,47210000.0,53455000.0,59577000.0,12972000.0,22365000.0,11280000.0,10474000.0,13303000.0,17764000.0,16958000.0,12413000.0,12856000.0,2667000.0,3538019.0,15641876.0,29600000.0,32400000.0,28800000.0,41600000.0,30200000.0,74000000.0
,operatingIncomeRatio,0.129021657486229,0.23077646013465,0.253789012439472,0.27464331791672,0.276706396351512,0.272695500218436,0.243104372077687,0.26535856245737,0.264265407261259,0.239202110121991,0.514637853003557,0.337916868052199,0.332025206065209,0.348797755375029,0.388759469882348,0.0915952917252141,0.169566700784715,0.104059040590406,0.114817535051467,0.146230200169281,0.192403089020547,0.198867167802235,0.16172236336395,0.217000877726014,0.0658307210031348,0.21164248762933,0.592343604730622,1.1003717472119,1.08361204013378,1.03225806451613,1.1304347826087,1.01342281879195,2.15743440233236
,totalOtherIncomeExpensesNet,4083000.0,79900000.0,-4470000.0,42925000.0,33724000.0,40783000.0,-20255000.0,-6172000.0,1944000.0,-37395000.0,-19148000.0,1959000.0,16998000.0,32643000.0,23388000.0,1136000.0,-2367000.0,3169000.0,0.0,0.0,3795000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-10499000.0,93865000.0,18234000.0,70862000.0,61411000.0,67234000.0,-2358000.0,8435000.0,8621000.0,-36513000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0547644383241529,0.400981682102457,0.0699633952621037,0.267321055371545,0.235354309584946,0.26702410739108,-0.0107985327184551,0.0495978079356493,0.0669654647423449,-0.300964391691395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-25000.0,179000.0,198000.0,143000.0,299000.0,339000.0,54000.0,64000.0,-34000.0,795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-10233000.0,91511000.0,17619000.0,69060000.0,59664000.0,65109000.0,-2364000.0,10997000.0,7204000.0,-26758000.0,-20148000.0,13720000.0,23501000.0,38675000.0,35624000.0,18493000.0,15120000.0,11093000.0,11006000.0,13863000.0,11756000.0,11839000.0,8658000.0,9198000.0,292000.0,3538019.0,15641876.0,3100000.0,8800000.0,12800000.0,23800000.0,23700000.0,-5400000.0
,netIncomeRatio,-0.0533769404106159,0.390925634804005,0.0676036558694201,0.260523158871594,0.228659027325336,0.258584534731324,-0.0108260099009448,0.0646623703459793,0.0559586136183567,-0.220557204088361,-0.168239282553149,0.110520380215885,0.165281177033224,0.252357182473655,0.232458286840371,0.130579072608263,0.114636642784033,0.102333948339483,0.120649397629984,0.15238587273147,0.127330033468,0.138836442953807,0.112800469024819,0.155256228478833,0.0072075630044677,0.21164248762933,0.592343604730622,0.115241635687732,0.294314381270903,0.458781362007168,0.646739130434783,0.795302013422819,-0.157434402332362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.128229868925591,1.06,0.221366468991858,0.870387174833636,0.752991064667575,0.825753348214286,-0.14,0.185334366994742,0.163352304936396,-0.84,-0.574901557952405,0.443912,1.27238765565782,1.92,1.74,1.09835481380293,0.61,0.794912217843067,1.17,1.48,1.63595880879488,1.17,0.99,1.29130984135898,0.0409939632177453,0.48,2.2,0.43,1.28,1.76,3.36,3.36,-0.8
,EPSDiluted,-0.128229868925591,1.04,0.219995504944561,0.868351565447001,0.751104676779757,0.823799582463466,-0.14,0.184118001607286,0.161942227717208,-0.84,-0.571996366114013,0.443912,1.09833154180493,1.91,1.73,1.09555687203791,0.6,0.784456544798812,1.16,1.47,1.63573118129957,1.17,0.98,1.28679350867375,0.0399578964192798,0.48,2.2,0.43,1.28,1.76,3.36,3.36,-0.8
,weightedAverageShsOut,79998000.0,79802000.0,79592000.0,79344000.0,79236000.0,78848000.0,72118000.0,59336000.0,44101000.0,38466000.0,35046000.0,19292000.0,18470000.0,17851000.0,16665000.0,16837000.0,16816000.0,13955000.0,10529000.0,7105000.0,7186000.0,7218000.0,7133000.0,7123000.0,7123000.0,7370873.0,7109944.0,7209302.0,6875000.0,7272727.0,7083333.0,7053571.0,6750000.0
,weightedAverageShsOutDil,79998000.0,87722000.0,80088000.0,79530000.0,79435000.0,79035000.0,72118000.0,59728000.0,44485000.0,38466000.0,35224000.0,19292000.0,21397000.0,18529000.0,16718000.0,16880000.0,17031000.0,14141000.0,10628000.0,7125000.0,7187000.0,7218000.0,7165000.0,7148000.0,7307692.0,7370873.0,7109944.0,7209302.0,6875000.0,7272727.0,7083333.0,7053571.0,6750000.0
