date,,2019-12-31_FY,2019-03-25_FY,2018-12-31_FY,2017-12-31_FY,2017-03-17_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-07-31_FY,2004-12-31_FY,2004-07-31_FY,2003-12-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-12-31_FY,2000-07-31_FY,1999-12-31_FY,1999-07-31_FY,1998-07-31_FY
,incomeBeforeTax,128900000.0,0.0,-38400000.0,22200000.0,-20000000.0,-7600000.0,-558700000.0,-198600000.0,-162500000.0,-99000000.0,256800000.0,-168100000.0,19900000.0,30300000.0,-73700000.0,-26700000.0,-10200000.0,-16000000.0,0.0,-5200000.0,0.0,-400000.0,-1400000.0,-1100000.0,0.0,-600000.0,0.0,-300000.0,-500000.0
,incomeBeforeTaxRatio,0.188698580002928,0.0,-0.0589137772322798,0.0408990420044215,-0.151515151515152,-0.0157610949813355,-1.57335961700929,-0.688865764828304,-0.713971880492091,-0.605134474327628,0.638964916645932,-0.70541334452371,0.0962282398452611,0.142588235294118,-0.484549638395792,-0.41588785046729,-51.0,-13.3333333333333,0.0,-10.4,0.0,-1.33333333333333,-14.0,-11.0,0.0,-6.0,0.0,0.0,0.0
,incomeTaxExpense,32800000.0,0.0,34200000.0,-4400000.0,0.0,10300000.0,-49800000.0,-29000000.0,14300000.0,-1200000.0,95500000.0,-20600000.0,11700000.0,-9700000.0,27600000.0,-1400000.0,-300000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,96100000.0,0.0,-72600000.0,26600000.0,-20000000.0,-17900000.0,-508900000.0,-169600000.0,-176800000.0,33200000.0,176900000.0,-147500000.0,8200000.0,40000000.0,-101300000.0,-25300000.0,-9800000.0,-15600000.0,0.0,-5200000.0,0.0,-400000.0,-1400000.0,-1100000.0,-292054.0,-600000.0,-675157.0,-300000.0,-500000.0
,netIncomeRatio,0.140682184160445,0.0,-0.111383860079779,0.0490051584377303,-0.151515151515152,-0.0371215263376192,-1.43311743170938,-0.588276101283385,-0.776801405975395,0.202933985330073,0.440159243592934,-0.618967687788502,0.0396518375241779,0.188235294117647,-0.666009204470743,-0.394080996884735,-49.0,-13.0,0.0,-10.4,0.0,-1.33333333333333,-14.0,-11.0,-219011.48097877,-6.0,-9.67537008641321,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.24426,-0.18,-0.18624,0.08608,-0.07489,-0.06749,-2.62156,-1.35043,-0.70607,0.11765,0.947,-1.06498,0.06477,0.33113,-0.89488,-0.2875,-0.13279,-0.23636,0.0,-0.09943,0.01,-0.0112,-0.05858,-0.05556,0.93126,-0.04082,-0.1,-0.03448,-0.07143
,EPSDiluted,0.24426,-0.18,-0.18624,0.08608,-0.07489,-0.06749,-2.62156,-1.35043,-0.70607,0.11765,0.947,-1.06498,0.06477,0.33113,-0.89488,-0.2875,-0.13279,-0.23636,0.0,-0.09943,0.01,-0.0112,-0.05858,-0.05556,0.93126,-0.04082,-0.1,-0.03448,-0.07143
,weightedAverageShsOut,393427000.0,390540000.0,389816000.0,309021000.0,267067000.0,265234000.0,194121000.0,125590000.0,250400000.0,282200000.0,186800000.0,138500000.0,126600000.0,120800000.0,113200000.0,88000000.0,73800000.0,66000000.0,52300000.0,52300000.0,35700000.0,35700000.0,23900000.0,19800000.0,4174993.0,14700000.0,6751570.0,8700000.0,7000000.0
,weightedAverageShsOutDil,393427000.0,390540000.0,389816000.0,309021000.0,267067000.0,265234000.0,194121000.0,125590000.0,250400000.0,282200000.0,186800000.0,138500000.0,126600000.0,120800000.0,113200000.0,88000000.0,73800000.0,66000000.0,52300000.0,52300000.0,35700000.0,35700000.0,23900000.0,19800000.0,4174993.0,14700000.0,6751570.0,8700000.0,7000000.0
