date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-08-30_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-11-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-550135000.0,-1303350000.0,-1626008000.0,-1480036000.0,-0.0,-2525615000.0,-703554000.0,-656000.0,-427009000.0,-653000.0,-35399000.0,-1496000.0,-184171000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,98620000.0,0.0,95000000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,206000.0,383000.0,0.0,4893000.0,562000.0,31000.0,3639000.0,3031000.0,0.0,700942.851041,0.0,4606998.40506,39939629.557419,0.0,18100345.884413,3199090.842437,0.0
,commonStockRepurchased,-21999000.0,-601000.0,-776000.0,-1758000.0,-0.0,-3350000.0,-2388000.0,-5414000.0,-13817000.0,-3327000.0,-4121000.0,-3480000.0,-596000.0,-906000.0,-769000.0,0.0,0.0,-12476000.0,-13662000.0,0.0,-6469470.721994,-8741166.388796,0.0,0.0,-1798229.909154,0.0,0.0,0.0
,dividendsPaid,0.0,-56000.0,-196000.0,-284000.0,-0.0,-32918000.0,-42313000.0,-37698000.0,-22047000.0,-22030000.0,-16436000.0,-9727000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-51427000.0,-41547000.0,-45591000.0,-113518000.0,0.0,-191907000.0,-143559000.0,-88392000.0,-195736000.0,-78630000.0,-15317000.0,-9788000.0,-10085000.0,0.0,-3946000.0,0.0,-3316000.0,0.0,0.0,0.0,-1000.012563,0.0,-0.69045,0.0,99902.166317,0.0,-99972.13872,-100077.806864
,netCashUsedProvidedByFinancingActivities,-73426000.0,-11729000.0,21434000.0,-75389000.0,0.0,-15893000.0,-190020000.0,-15428000.0,10492000.0,-31858000.0,23299000.0,52401000.0,20037000.0,23510000.0,60929000.0,-31597000.0,52316000.0,-34367000.0,-63943000.0,-180827754.381284,-42489523.109587,26420524.174725,87325191.082143,150502987.586924,26873542.976939,111402130.035026,25892639.489699,43233708.551483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2978000.0,1000.0,77000.0,-754000.0,0.0,2128000.0,5218000.0,-1068000.0,2010000.0,-23000.0,-264000.0,-422000.0,-3146000.0,151000.0,-328000.0,-125000.0,697000.0,-898000.0,5547000.0,736766.583456,282976.544931,2312308.76959,-1339545.545559,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-46176000.0,76060000.0,-19938000.0,18258000.0,0.0,-33537000.0,-51890000.0,17760000.0,41677000.0,52234000.0,-2853000.0,-40977000.0,10595000.0,30921000.0,3819000.0,-6332000.0,-9721000.0,-38419000.0,34091000.0,198936.677019998,-1086911.26773,17154288.096032,10460642.947395,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,60757000.0,106933000.0,30873000.0,46179000.0,0.0,27921000.0,61458000.0,119767000.0,102007000.0,60330000.0,8096000.0,10949000.0,51926000.0,41331000.0,10410000.0,6591000.0,12923000.0,22673000.0,71879000.0,37867012.214875,37249951.632558,40700429.476492,24378532.516761,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,106933000.0,30873000.0,50811000.0,27921000.0,0.0,61458000.0,113348000.0,102007000.0,60330000.0,8096000.0,10949000.0,51926000.0,41331000.0,10410000.0,6591000.0,12923000.0,22644000.0,61092000.0,37788000.0,37668075.537855,38336862.900288,23546141.38046,13917889.569366,-804828.751544,28871575.821104,-2400045.971979,6198238.140626,5504291.739383
,operatingCashFlow,32559000.0,86539000.0,17280000.0,115285000.0,0.0,5424000.0,162805000.0,133942000.0,59299000.0,76304000.0,4548000.0,37297000.0,59903000.0,57446000.0,4132000.0,39705000.0,4670000.0,24502000.0,19260000.0,26202704.67697,92644418.271586,69822314.104702,44852303.687695,5331990.641451,-6993115.303983,3000057.647402,-3499005.059022,9607490.54683
,capitalExpenditure,-24310000.0,-18596000.0,-20264000.0,-32958000.0,0.0,-29432000.0,-23575000.0,-26416000.0,-19549000.0,-20335000.0,-23383000.0,-12500000.0,-6212000.0,-14395000.0,-20072000.0,-22648000.0,-13095000.0,-15552000.0,-18421000.0,-8053450.718092,-15787707.760148,-23542140.713571,-28493065.116375,-24748485.734711,-24675706.498952,-23500449.503795,-16995169.00066,-6605149.796393
,freeCashFlow,8249000.0,67943000.0,-2984000.0,82327000.0,0.0,-24008000.0,139230000.0,107526000.0,39750000.0,55969000.0,-18835000.0,24797000.0,53691000.0,43051000.0,-15940000.0,17057000.0,-8425000.0,8950000.0,839000.0,18149253.958877,76856710.511439,46280173.39113,16359238.57132,-19416495.093261,-31668821.802935,-20500391.856392,-20494174.059682,3002340.750436
