date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,otherInvestingActivites,-829000000.0,0.0,1449000000.0,64000000.0,-108000000.0,-644000000.0,-1229000000.0,-1306305062.27733,-878144258.999656,-439375283.520187,-107727091.368533,-747893862.112442,0.0,-506000000.0,-326000000.0,-940000000.0,-818000000.0,60000000.0,-963000000.0,-675000000.0,-825000000.0,183000000.0,-42300000.0,-596400000.0,329800000.0,308300000.0,-245700000.0,-182200000.0,-695000000.0
,netCashUsedForInvestingActivites,-13079000000.0,-17177000000.0,-14946000000.0,-11632000000.0,-17653000000.0,-20449000000.0,-24319000000.0,-29147449529.1226,-22577829502.4731,-20689521093.9019,-15902380635.7228,-14711444781.9359,-15389648355.9317,-14845000000.0,-12636000000.0,-11962000000.0,-10052000000.0,-7209000000.0,-7194000000.0,-3556000000.0,-4840000000.0,-3474000000.0,-3483400000.0,-3293900000.0,-2593900000.0,-2092800000.0,-1775200000.0,-2331800000.0,-2207800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-315000000.0,2302000000.0,-325000000.0,-276000000.0,-133000000.0,0.0,0.0,0.0,0.0,-5015877130.45169,-972203750.498737,-4475901197.77638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,374000000.0,0.0,498000000.0,519000000.0,0.0,0.0,0.0,504018337.98227,42320205.252995,623420387.531592,119696768.187259,90263052.323915,0.0,133000000.0,697000000.0,20000000.0,722000000.0,87000000.0,518000000.0,32000000.0,229000000.0,309000000.0,20200000.0,85400000.0,40700000.0,20000000.0,95900000.0,695300000.0,138500000.0
,commonStockRepurchased,-611000000.0,-2810000000.0,-4328000000.0,0.0,0.0,0.0,0.0,-247176116.43514,-89930436.162615,0.0,0.0,0.0,-1296043656.20737,-2228000000.0,-5055000000.0,-3774000000.0,-5141000000.0,-5021000000.0,-3093000000.0,-7161000000.0,-1936000000.0,0.0,0.0,0.0,0.0,0.0,-176800000.0,0.0,0.0
,dividendsPaid,-6688000000.0,0.0,-4913000000.0,-2643000000.0,-2661000000.0,-2845000000.0,-7308000000.0,-7411140876.57765,-6855873250.98527,-6661914328.30017,-6780156935.76273,-7286950541.57831,-7180443800.98561,-6586000000.0,-5278000000.0,-4435000000.0,-6096000000.0,-3388000000.0,-2745000000.0,0.0,-1724000000.0,-997000000.0,-587400000.0,-455300000.0,-164200000.0,-197200000.0,-236700000.0,-124300000.0,-303800000.0
,otherFinancingActivites,-992000000.0,-641000000.0,-1516000000.0,1758000000.0,1199000000.0,-5528000000.0,-326000000.0,3425943826.12058,-1388631734.86391,195709934.54734,-1859289799.17542,-348157487.535102,1183283681.82198,2975000000.0,-5044000000.0,-87000000.0,-7000000.0,89000000.0,-11000000.0,-17000000.0,-27000000.0,-15000000.0,-10900000.0,-9900000.0,-10000000.0,-12800000.0,-7600000.0,-1900000.0,0.0
,netCashUsedProvidedByFinancingActivities,1398000000.0,-7709000000.0,-13925000000.0,-5540000000.0,3532000000.0,1060000000.0,5909000000.0,-1581098621.88959,-4952786521.01463,-5584861642.14892,-4452719776.56603,-4109118001.03158,-1103934070.21745,-4880000000.0,-9776000000.0,-5996000000.0,-10449000000.0,-8290000000.0,-2823000000.0,-8496000000.0,-7055000000.0,825000000.0,-54100000.0,-2434900000.0,262700000.0,699000000.0,-236400000.0,1590900000.0,262700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,794000000.0,-354000000.0,-1110000000.0,3441000000.0,-1072000000.0,-2469000000.0,-2217000000.0,-57996630.671932,-265823789.245378,352537100.641566,-480117036.840005,167631382.887271,-679344043.210736,-997000000.0,-1194000000.0,1139000000.0,-397000000.0,-363000000.0,-81000000.0,172000000.0,-94000000.0,-284000000.0,99500000.0,-120700000.0,14100000.0,-115800000.0,-69900000.0,36000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3916000000.0,-555000000.0,-5278000000.0,8588000000.0,1328000000.0,-1912000000.0,4981000000.0,-1135076914.57925,1909699262.04142,-601386818.741493,3759808485.1709,-944180182.245399,8816159478.79834,5103000000.0,-2409000000.0,542000000.0,-1353000000.0,-163000000.0,1462000000.0,-914000000.0,620000000.0,494000000.0,-476800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,31268000000.0,0.0,27907000000.0,33185000000.0,24597000000.0,23269000000.0,25181000000.0,20225634510.757,20457851720.5808,18177694251.8307,19269849714.0577,16708693907.9603,17152044992.6219,8744000000.0,3290000000.0,5110000000.0,5198000000.0,6080000000.0,5216000000.0,3186000000.0,4332000000.0,2162000000.0,1782800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,27352000000.0,0.0,33185000000.0,24597000000.0,23269000000.0,25181000000.0,20200000000.0,21360711425.3362,18548152458.5394,18779081070.5722,15510041228.8868,17652874090.2057,8335885513.82354,3641000000.0,5699000000.0,4568000000.0,6551000000.0,6243000000.0,3754000000.0,4100000000.0,3712000000.0,1668000000.0,2259600000.0,5312000000.0,5509800000.0,4871800000.0,4488800000.0,2595000000.0,2922700000.0
,operatingCashFlow,14803000000.0,0.0,24703000000.0,22319000000.0,16521000000.0,19946000000.0,25608000000.0,29651467867.1049,29706139074.7745,25320458816.6677,24595025934.2998,17708751217.8348,25989085948.1583,25827000000.0,21197000000.0,17361000000.0,19546000000.0,15699000000.0,11560000000.0,10966000000.0,12610000000.0,3426000000.0,2961200000.0,2637800000.0,2980100000.0,2461900000.0,2067800000.0,2185000000.0,1785200000.0
,capitalExpenditure,-10764000000.0,-11810000000.0,-17080000000.0,-13767000000.0,-18106000000.0,-25132000000.0,-26320000000.0,-30931536358.3639,-26324490173.7773,-23264856457.7798,-18369464024.4713,-16976617571.2075,-16511679705.9888,-15405000000.0,-13079000000.0,-10038000000.0,-9708000000.0,-8433000000.0,-7291000000.0,-6700000000.0,-6207000000.0,-3760000000.0,-3348200000.0,-2753900000.0,-3158900000.0,-2540400000.0,-1849400000.0,-1774500000.0,-1895100000.0
,freeCashFlow,4039000000.0,0.0,7623000000.0,8552000000.0,-1585000000.0,-5186000000.0,-712000000.0,-1280068491.25908,3381648900.99717,2055602358.88795,6225561909.82843,732133646.627314,9477406242.16945,10422000000.0,8118000000.0,7323000000.0,9838000000.0,7266000000.0,4269000000.0,4266000000.0,6403000000.0,-334000000.0,-387000000.0,-116100000.0,-178800000.0,-78500000.0,218400000.0,410500000.0,-109900000.0
