date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-15960000.0,-29776000.0,-30921000.0,-25811000.0,-25661000.0,-10547000.0,-6694000.0,-4439000.0,0.0,0.0,0.0,0.0,-3853000.0,-11574000.0,-11805000.0,-9813000.0,-7740000.0,-4220000.0,-7000.0,-7330.0,-3345.0,-1998.0
,otherFinancingActivites,-335000.0,-517000.0,-680000.0,-1103000.0,-579000.0,-1282000.0,-14552000.0,0.0,0.0,0.0,0.0,0.0,0.0,193000.0,598000.0,0.0,0.0,-243000.0,474000.0,570647.0,-2198161.0,4279717.0
,netCashUsedProvidedByFinancingActivities,617555000.0,-47949000.0,236482000.0,445119000.0,419974000.0,-37983000.0,-62901000.0,154958000.0,50695000.0,-196619000.0,-166818000.0,-581172000.0,277000.0,314545000.0,233653000.0,247007000.0,76579000.0,305979000.0,278013000.0,108707214.0,270758173.0,79885078.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,270171000.0,-33698000.0,1550000.0,6591000.0,-17129000.0,6044000.0,-21037000.0,-88690000.0,66364000.0,-48037000.0,95610000.0,-61837000.0,92790000.0,-16103000.0,-24976000.0,36313000.0,64569000.0,-60177000.0,41566000.0,-94901165.0,112631036.0,-7253282.0
,cashAtEndOfPeriod,391849000.0,121678000.0,155376000.0,153826000.0,147235000.0,164364000.0,158320000.0,179357000.0,268047000.0,201683000.0,249720000.0,154110000.0,215188000.0,122398000.0,138501000.0,163477000.0,127164000.0,62595000.0,122772000.0,81205955.0,176107120.0,63476084.0
,cashAtBeginningOfPeriod,121678000.0,155376000.0,153826000.0,147235000.0,164364000.0,158320000.0,179357000.0,268047000.0,201683000.0,249720000.0,154110000.0,215947000.0,122398000.0,138501000.0,163477000.0,127164000.0,62595000.0,122772000.0,81206000.0,176107120.0,63476084.0,70729366.0
,operatingCashFlow,60203000.0,58796000.0,76635000.0,79864000.0,54383000.0,64294000.0,25467000.0,60718000.0,49938000.0,49245000.0,226445000.0,92256000.0,43755000.0,93650000.0,48909000.0,68944000.0,37733000.0,13588000.0,20949000.0,11199264.0,23693913.0,-1644602.0
,capitalExpenditure,-4392000.0,716000.0,2173000.0,5711000.0,5474000.0,7532000.0,20200000.0,784000.0,749000.0,6453000.0,25113000.0,-988000.0,-251000.0,-3682000.0,-2237000.0,-3831000.0,-2049000.0,-2031000.0,-1832000.0,-1932123.0,-1927238.0,-719722.0
,freeCashFlow,55811000.0,57217000.0,72939000.0,79021000.0,53653000.0,63148000.0,24317000.0,59700000.0,49263000.0,48078000.0,225217000.0,91268000.0,43504000.0,89968000.0,46672000.0,65113000.0,35684000.0,11557000.0,19117000.0,9267141.0,21766675.0,-2364324.0
