date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6482000.0,-13121000.0,26623000.0,16341000.0,-1339000.0,-12863000.0,-1139000.0,16257000.0,-15061000.0,-16040000.0,-36686000.0,-32885000.0,56843000.0,-3948000.0,-6254000.0,30724000.0,-24352000.0,63068000.0,0.0
,cashAtEndOfPeriod,39719000.0,46201000.0,59322000.0,32699000.0,16358000.0,17697000.0,30560000.0,31699000.0,15442000.0,30503000.0,46543000.0,83229000.0,116114000.0,59271000.0,63219000.0,69473000.0,38749000.0,63101000.0,33000.0
,cashAtBeginningOfPeriod,46201000.0,59322000.0,32699000.0,16358000.0,17697000.0,30560000.0,31699000.0,15442000.0,30503000.0,46543000.0,83229000.0,116114000.0,59271000.0,63219000.0,69473000.0,38749000.0,63101000.0,33000.0,33000.0
,operatingCashFlow,512302000.0,396938000.0,298025000.0,234992000.0,193092000.0,173699000.0,148785000.0,94411000.0,110633000.0,136106000.0,112263000.0,102984000.0,161651000.0,95506000.0,54418000.0,119111000.0,57174000.0,101433000.0,177717000.0
,capitalExpenditure,-510417000.0,-453502000.0,-292915000.0,-296939000.0,-264477000.0,-158714000.0,-112184000.0,-112712000.0,-155243000.0,-213083000.0,-110681000.0,-101227000.0,-111877000.0,-160166000.0,-89003000.0,-60685000.0,-73668000.0,-88524000.0,-98401000.0
,freeCashFlow,1885000.0,-56564000.0,5110000.0,-61947000.0,-71385000.0,14985000.0,36601000.0,-18301000.0,-44610000.0,-76977000.0,1582000.0,1757000.0,49774000.0,-64660000.0,-34585000.0,58426000.0,-16494000.0,12909000.0,79316000.0
