date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,operatingExpenses,241518000.0,176431000.0,139875000.0,93334000.0,68836000.0,54207000.0,107835000.0,62845000.0,70908000.0,93502000.0,79913000.0,35540000.0,45730000.0,29050000.0,6380000.0
,costAndExpenses,242060000.0,176431000.0,139875000.0,104063000.0,91304000.0,76908000.0,139712000.0,85328000.0,91757000.0,114000000.0,93602000.0,35540000.0,45730000.0,29050000.0,6380000.0
,interestExpense,3759000.0,2000.0,6000.0,2644000.0,2825000.0,0.0,3090000.0,6610000.0,10313000.0,7644000.0,10013000.0,9188000.0,1718000.0,1350000.0,980000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3942000.0,1268000.0,155000.0,425000.0,1402000.0,1621000.0,1625000.0,1806000.0,1599000.0,1584000.0,1428000.0,5314000.0,1104000.0,410000.0,0.0
,EBITDA,-224475000.0,-171515000.0,-139720000.0,-93817000.0,-61052000.0,-48105000.0,-97556000.0,-50510000.0,-45832000.0,-74840000.0,-68732000.0,-30226000.0,-44626000.0,-28640000.0,-4420000.0
,EBITDARatio,-16.453492633585,-47.016173245614,0.0,-9.55269320843091,-2.11618717504333,-1.76973732617173,-2.40694776837482,-1.53004967890464,-1.03397554482696,-1.9916968277624,-2.93200238887467,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-228417000.0,-172783000.0,-139875000.0,-94242000.0,-62454000.0,-49726000.0,-99181000.0,-52316000.0,-47431000.0,-76424000.0,-70160000.0,-35540000.0,-45730000.0,-29050000.0,-6380000.0
,operatingIncomeRatio,-16.7424320164187,-47.3637609649123,0.0,-9.5959678240505,-2.16478336221837,-1.82937237878008,-2.44704053687301,-1.5847570580395,-1.07004918106754,-2.03385139450713,-2.99291869294429,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,2477000.0,-256522000.0,8995000.0,-30226000.0,-4798000.0,-4920000.0,110922000.0,-21948000.0,10310000.0,119000.0,6614000.0,-1171000.0,1182000.0,30000.0,0.0
,incomeBeforeTax,-226808000.0,-419503000.0,-123716000.0,-126022000.0,-69634000.0,-57605000.0,8671000.0,-80856000.0,-47381000.0,-83912000.0,-73554000.0,0.0,0.0,-27680000.0,-5400000.0
,incomeBeforeTaxRatio,-16.6244960785751,-114.995339912281,0.0,-12.831890846146,-2.4136568457539,-2.11923331616511,0.213935012706324,-2.44929116684842,-1.06892117493119,-2.2331275282095,-3.13770156130023,0.0,0.0,0.0,0.0
,incomeTaxExpense,-17425000.0,0.0,0.0,0.0,-948000.0,-15901000.0,84000.0,0.0,5000.0,-9000.0,10000.0,0.0,0.0,0.0,0.0
,netIncome,-209383000.0,-419503000.0,-123914000.0,-126817000.0,-69707000.0,26144000.0,8587000.0,-80856000.0,-47386000.0,-83903000.0,-73564000.0,-45889000.0,-45570000.0,-27680000.0,-5400000.0
,netIncomeRatio,-15.3472843216301,-114.995339912281,0.0,-12.9128398330109,-2.41618717504333,0.961812964461776,0.211862524980879,-2.44929116684842,-1.06903397554483,-2.23288801362572,-3.13812814606262,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.86144420808828,-9.74,-3.27,-4.65,-2.81,1.22,0.481715483812155,-5.92,-4.72,-15.68,-141.04,-35.92,-272.059701,-395.42857,-108.0
,EPSDiluted,-4.86144420808828,-9.74,-3.27,-4.65,-2.81,1.22,0.473615266880852,-5.92,-4.72,-15.68,-141.04,-35.92,-272.059701,-395.42857,-108.0
,weightedAverageShsOut,53706000.0,43070123.0,37894190.0,27301000.0,24785000.0,21449000.0,17825875.0,13571000.0,10069750.0,5339000.0,521625.0,1257125.0,167500.0,70000.0,50000.0
,weightedAverageShsOutDil,53706000.0,43070123.0,37894190.0,27301000.0,24785000.0,21449000.0,18130750.0,13571000.0,10069750.0,5339000.0,521625.0,1257125.0,167500.0,70000.0,50000.0
