date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-03-08_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-639500000.0,-1355700000.0,-287900000.0,291200000.0,-175600000.0,0.0,-147100000.0,648252000.0,-220230000.0,1747676000.0,135343000.0,729588000.0,292501000.0,101729000.0,272312000.0,287744000.0,141186000.0,121054000.0,35854144.0,40974784.0,9065479.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-100000.0,-600000.0,2200000.0,-700000.0,400000.0,0.0,4400000.0,1522000.0,680000.0,-828000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-48100000.0,41600000.0,-47100000.0,49000000.0,-11300000.0,0.0,20700000.0,-11988000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112000.0,273000.0,-38000.0,-3514.0,-1274669.0,0.0
,cashAtEndOfPeriod,8800000.0,56900000.0,15300000.0,62400000.0,13400000.0,0.0,24700000.0,3953000.0,15941000.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,317000.0,44000.0,81644.0,85158.0,1359827.0
,cashAtBeginningOfPeriod,56900000.0,15300000.0,62400000.0,13400000.0,24700000.0,0.0,4000000.0,15941000.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,317000.0,44000.0,82000.0,85158.0,1359827.0,0.0
,operatingCashFlow,860500000.0,1742900000.0,1748000000.0,1718700000.0,1524300000.0,0.0,1956900000.0,2455556000.0,1973332000.0,1543943000.0,1322971000.0,816454000.0,652028000.0,584955000.0,332605000.0,177426000.0,94247000.0,67067000.0,32929067.0,10530513.0,316718.0
,capitalExpenditure,-698800000.0,-1306200000.0,-1817800000.0,-1854700000.0,-1173400000.0,0.0,-1605200000.0,-2168667000.0,-1746873000.0,-1509029000.0,-1458432000.0,-1612124000.0,-967311000.0,-472517000.0,-636822000.0,-475420000.0,-131078000.0,-112647000.0,-61296900.0,0.0,0.0
,freeCashFlow,161700000.0,436700000.0,-69800000.0,-136000000.0,350900000.0,0.0,351700000.0,286889000.0,226459000.0,34914000.0,-135461000.0,-795670000.0,-315283000.0,112438000.0,-304217000.0,-297994000.0,-36831000.0,-45580000.0,-28367833.0,10530513.0,316718.0
