date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-713449000.0,-205624000.0,-221950000.0,-5319000.0,-139500000.0,-181400000.0,-240704000.0,-81307000.0,-104441000.0,-37485000.0,-44838000.0,-179586000.0,-188620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3845000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149000.0,6204000.0,5342000.0,3806000.0,6327000.0,129300000.0,5499000.0,72156000.0,23071000.0,9987000.0,438000.0,0.0,0.0,3244000.0,4518000.0,8575.0,0.0,0.0,0.0
,commonStockRepurchased,-54493000.0,-9556000.0,-187972000.0,-6939000.0,-12315000.0,-4581000.0,0.0,0.0,0.0,0.0,-11796000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,58878000.0,-1909000.0,-3884000.0,-216000.0,7317000.0,-916000.0,-1780000.0,-682000.0,-2588000.0,-1153000.0,2386000.0,1506000.0,-5215000.0,1656000.0,-5308000.0,-1770000.0,-387000.0,-5946000.0,-1326000.0,-4835000.0,2567000.0,12312000.0,-7451000.0,856000.0,3873388.0,-400000.0,1300000.0,1300000.0
,netCashUsedProvidedByFinancingActivities,-14977000.0,227209000.0,-267424000.0,-5538000.0,-7515000.0,-20894000.0,70563000.0,-53047000.0,-42960000.0,-33244000.0,-46847000.0,-118766000.0,301567000.0,3208000.0,71970000.0,48713000.0,65690000.0,11457000.0,-6454000.0,4659000.0,-8182000.0,10963000.0,-8052000.0,5349000.0,3881963.0,-400000.0,1300000.0,1300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-13133000.0,76261000.0,-66134000.0,56166000.0,2695000.0,19470000.0,-9271000.0,2758000.0,-33459000.0,-72291000.0,85810000.0,31638000.0,-53343000.0,-28031000.0,66990000.0,-40448000.0,60450000.0,24918000.0,1346000.0,-3452000.0,5542000.0,1038000.0,-3498000.0,2966000.0,234161.0,0.0,0.0,0.0
,cashAtEndOfPeriod,83357000.0,96490000.0,20229000.0,86363000.0,30197000.0,27502000.0,8032000.0,17303000.0,14545000.0,48004000.0,120295000.0,34485000.0,2847000.0,56190000.0,84221000.0,17231000.0,89679000.0,29779000.0,4861000.0,3515000.0,6967000.0,1425000.0,572000.0,4070000.0,1104165.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,96490000.0,20229000.0,86363000.0,30197000.0,27502000.0,8032000.0,17303000.0,14545000.0,48004000.0,120295000.0,34485000.0,2847000.0,56190000.0,84221000.0,17231000.0,57679000.0,29229000.0,4861000.0,3515000.0,6967000.0,1425000.0,387000.0,4070000.0,1104000.0,870004.0,100000.0,1100000.0,0.0
,operatingCashFlow,288952000.0,202000000.0,223483000.0,105731000.0,62259000.0,107785000.0,-65534000.0,102263000.0,69494000.0,141663000.0,206273000.0,247659000.0,150741000.0,93085000.0,43080000.0,43540000.0,29711000.0,21788000.0,11119000.0,7662000.0,6914000.0,-9177000.0,7626000.0,-1142000.0,-934841.0,1600000.0,-1000000.0,0.0
,capitalExpenditure,-5332000.0,-7888000.0,-6558000.0,-10707000.0,-15717000.0,-21429000.0,-12008000.0,-41736000.0,-48262000.0,-44415000.0,-66347000.0,-41573000.0,-33115000.0,-28633000.0,-29271000.0,-20393000.0,-5231000.0,-1789000.0,-1267000.0,-13424000.0,-338000.0,-947000.0,-3321000.0,-1456000.0,-2965419.0,-400000.0,-800000.0,-200000.0
,freeCashFlow,283620000.0,194112000.0,216925000.0,95024000.0,46542000.0,86356000.0,-77542000.0,60527000.0,21232000.0,97248000.0,139926000.0,206086000.0,117626000.0,64452000.0,13809000.0,23147000.0,24480000.0,19999000.0,9852000.0,-5762000.0,6576000.0,-10124000.0,4305000.0,-2598000.0,-3900260.0,1200000.0,-1800000.0,0.0
