date,,2020-07-25_FY,2019-07-27_FY,2018-07-28_FY,2017-07-29_FY,2016-07-30_FY,2015-07-25_FY,2014-07-26_FY,2013-07-27_FY,2012-07-28_FY,2011-07-30_FY,2010-07-31_FY,2009-07-25_FY,2008-07-26_FY,2007-07-28_FY,2006-07-29_FY,2005-07-30_FY,2004-07-31_FY,2003-07-26_FY,2002-07-27_FY,2001-07-28_FY,2000-07-29_FY,1999-07-31_FY,1998-07-25_FY,1997-07-26_FY,1996-07-28_FY,1995-07-30_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY,1988-07-31_FY
,operatingIncomeRatio,0.276262144784081,0.273948057953144,0.249523616460572,0.249411519633372,0.257071496740918,0.219076096906084,0.198230876925035,0.230337194231284,0.218514578493737,0.177564903512425,0.228871128871129,0.202730016335798,0.238796155791603,0.24686444075368,0.24561157140851,0.299020200798355,0.285416194148333,0.258607903379595,0.154321966693101,-0.0898936886018033,0.170910819949281,0.245515879545829,0.248729164203807,0.252639751552795,0.342041015625,0.324911571500758,0.392679002413516,0.406163328197227,0.381036513545347,0.361353711790393,0.308022922636103,0.249097472924188,0.0909090909090909
,totalOtherIncomeExpensesNet,-117000000.0,-14000000.0,-94000000.0,-54000000.0,-27000000.0,135000000.0,-20000000.0,43000000.0,9000000.0,-75000000.0,239000000.0,-48000000.0,-114000000.0,-85000000.0,-94000000.0,-27000000.0,188000000.0,-9000000.0,-1104000000.0,940000000.0,0.0,-471000000.0,0.0,0.0,0.0,36000000.0,21400000.0,11600000.0,6700000.0,4600000.0,2100000.0,200000.0,100000.0
,incomeBeforeTax,13970000000.0,14571000000.0,13039000000.0,12287000000.0,12920000000.0,11201000000.0,9715000000.0,11227000000.0,10159000000.0,7825000000.0,9415000000.0,7693000000.0,10255000000.0,9461000000.0,7633000000.0,8036000000.0,6992000000.0,5013000000.0,2710000000.0,-874000000.0,4343000000.0,3316000000.0,2302000000.0,1889000000.0,1465000000.0,679000000.0,509500000.0,275200000.0,136100000.0,70800000.0,23500000.0,7000000.0,700000.0
,incomeBeforeTaxRatio,0.283361392263849,0.280729808877928,0.264321913642814,0.255952504947401,0.262351006152659,0.227843209047822,0.206079504475839,0.230974962453968,0.22055535051345,0.181058818085057,0.23513986013986,0.213002187335604,0.259357612544259,0.270918045930932,0.267975003510743,0.324019192774485,0.317169426173736,0.265547197796377,0.143272535025112,-0.0392051316556767,0.229448436179205,0.272831989468488,0.272136186310439,0.29332298136646,0.357666015625,0.343102577059121,0.409895414320193,0.424036979969183,0.400765606595995,0.38646288209607,0.336676217765043,0.252707581227437,0.127272727272727
,incomeTaxExpense,2756000000.0,2078000000.0,12929000000.0,2678000000.0,2181000000.0,2220000000.0,1862000000.0,1244000000.0,2118000000.0,1335000000.0,1648000000.0,1559000000.0,2203000000.0,2128000000.0,2053000000.0,2295000000.0,2024000000.0,1435000000.0,817000000.0,140000000.0,1675000000.0,1220000000.0,952000000.0,840000000.0,552000000.0,258000000.0,194600000.0,103200000.0,51700000.0,27600000.0,9600000.0,2800000.0,300000.0
,netIncome,11214000000.0,11621000000.0,110000000.0,9609000000.0,10739000000.0,8981000000.0,7853000000.0,9983000000.0,8041000000.0,6490000000.0,7767000000.0,6134000000.0,8052000000.0,7333000000.0,5580000000.0,5741000000.0,4401000000.0,3578000000.0,1893000000.0,-1014000000.0,2668000000.0,2096000000.0,1350000000.0,1049000000.0,913000000.0,421000000.0,314900000.0,172000000.0,84400000.0,43200000.0,13900000.0,4200000.0,400000.0
,netIncomeRatio,0.227459889251739,0.223894112207152,0.00222988039732414,0.200166649307364,0.218064044510325,0.182685462053254,0.16658181663909,0.205381940872714,0.174572849048002,0.150168911101856,0.193981018981019,0.169836918902456,0.203641881638847,0.20998224614856,0.195899452324112,0.231482601508004,0.19963710591971,0.189532789490412,0.100079302141158,-0.0454851298613915,0.140955198647506,0.172453513246668,0.159593332545218,0.162888198757764,0.222900390625,0.212733703890854,0.253338696701529,0.26502311248074,0.248527679623086,0.235807860262009,0.199140401146132,0.151624548736462,0.0727272727272727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.64730878186969,2.6097,0.02254,1.90315,2.11065,1.74524,1.48703,1.85558,1.48797,1.16664,1.36,1.04729,1.30651,1.17047,0.88967,0.86827,0.64,0.49536,0.2542,-0.14091,0.3587,0.325,0.20986,0.16768,0.15196,0.07337,0.07,0.04,0.02,0.01,0.01,0.01,0.01
,EPSDiluted,2.64356435643564,2.6097,0.02254,1.90315,2.11065,1.74524,1.48703,1.85558,1.48797,1.16664,1.33,1.04729,1.30651,1.17047,0.88967,0.86827,0.62,0.49536,0.2542,-0.14091,0.3587,0.31,0.20986,0.16768,0.15196,0.07337,0.06,0.04,0.02,0.01,0.01,0.01,0.01
,weightedAverageShsOut,4236000000.0,4453000000.0,4881000000.0,5049000000.0,5088000000.0,5146000000.0,5281000000.0,5380000000.0,5404000000.0,5563000000.0,5732000000.0,5857000000.0,6163000000.0,6265000000.0,6272000000.0,6612000000.0,6840000000.0,7223000000.0,7447000000.0,7196000000.0,7438000000.0,6426000000.0,6433000000.0,6256000000.0,6008000000.0,5738000000.0,4498571429.0,4300000000.0,4220000000.0,4320000000.0,3851316000.0,3851316000.0,40000000.0
,weightedAverageShsOutDil,4242000000.0,4453000000.0,4881000000.0,5049000000.0,5088000000.0,5146000000.0,5281000000.0,5380000000.0,5404000000.0,5563000000.0,5848000000.0,5857000000.0,6163000000.0,6265000000.0,6272000000.0,6612000000.0,7057000000.0,7223000000.0,7447000000.0,7196000000.0,7438000000.0,6796000000.0,6433000000.0,6256000000.0,6008000000.0,5738000000.0,5248333333.0,4300000000.0,4220000000.0,4320000000.0,3851316000.0,3851316000.0,40000000.0
