date,,2021-01-30_FY,2020-01-25_FY,2019-01-26_FY,2018-01-27_FY,2017-07-29_FY,2016-07-30_FY,2015-07-25_FY,2014-07-26_FY,2013-10-26_FY,2013-07-27_FY,2012-07-28_FY,2011-07-30_FY,2010-07-31_FY,2009-07-25_FY,2008-07-26_FY,2007-07-28_FY,2006-07-29_FY,2005-07-30_FY,2004-07-31_FY,2003-07-26_FY,2002-07-27_FY,2001-07-28_FY,2000-07-29_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY,1988-07-31_FY,1987-07-31_FY,1986-07-31_FY
,depreciationAndAmortization,175897000.0,187556000.0,179603000.0,85053000.0,147906000.0,124940000.0,96044000.0,92800000.0,0.0,85500000.0,62700000.0,62500000.0,63607000.0,65400000.0,67300000.0,58600000.0,48000000.0,46600000.0,42066398.0,39100000.0,38800000.0,40100000.0,31800000.0,20100000.0,13500000.0,8700000.0,5700000.0,5900000.0,7300000.0,8400000.0,7800000.0,7200000.0,4900000.0,4700000.0,4200000.0,2800000.0,1300000.0
,EBITDA,235114000.0,305286000.0,296168000.0,144938000.0,422915000.0,355554000.0,250362000.0,174700000.0,0.0,162400000.0,128200000.0,95800000.0,80419000.0,21800000.0,110100000.0,133300000.0,92100000.0,92300000.0,123798121.0,65300000.0,8100000.0,137900000.0,138000000.0,77400000.0,49700000.0,26800000.0,13600000.0,12100000.0,200000.0,-25400000.0,2200000.0,5900000.0,16400000.0,12900000.0,11300000.0,8100000.0,4700000.0
,EBITDARatio,0.0889912864890808,0.0914116972813579,0.094691946158519,0.102694728727429,0.13789747234975,0.133039630434246,0.123799888444513,0.0964340914109075,0.0,0.100957354221062,0.10673549246524,0.0924799691089874,0.081344455874484,0.0196946426958171,0.0895121951219512,0.117155914923537,0.0899677639933574,0.0935536184877357,0.141853847875192,0.105629246198641,0.0129807692307692,0.166807790008467,0.171152176609203,0.16464582003829,0.133817985998923,0.110288065843621,0.0945100764419736,0.08408617095205,0.00164744645799012,-0.187315634218289,0.0164179104477612,0.0397306397306397,0.0991535671100363,0.108494533221194,0.0974137931034483,0.122541603630862,0.103070175438596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,59217000.0,117730000.0,116565000.0,59885000.0,275009000.0,230614000.0,154318000.0,81900000.0,0.0,76900000.0,65500000.0,33300000.0,16812000.0,-43600000.0,42800000.0,74700000.0,44100000.0,45700000.0,81731723.0,26200000.0,-30700000.0,97800000.0,106200000.0,57300000.0,36200000.0,18100000.0,7900000.0,6200000.0,-7100000.0,-33800000.0,-5600000.0,-1300000.0,11500000.0,8200000.0,7100000.0,5300000.0,3400000.0
,operatingIncomeRatio,0.0224137950612209,0.0352518593087605,0.0372685999296608,0.0424310659029524,0.0896706098706177,0.0862901312682832,0.0763077111741413,0.0452086553323029,0.0,0.0478055451945791,0.0545333444342686,0.0321459600347524,0.0170054712463699,-0.0393892853916343,0.0347967479674797,0.0656530145895588,0.0430790270587086,0.0463206973444152,0.0936521435654047,0.0423811064380459,-0.0491987179487179,0.118301681383815,0.131712761999256,0.121888959795788,0.0974690360796984,0.0744855967078189,0.0548992355802641,0.0430854760250174,-0.0584843492586491,-0.249262536873156,-0.0417910447761194,-0.00875420875420875,0.0695284159613059,0.0689655172413793,0.0612068965517241,0.0801815431164902,0.0745614035087719
,totalOtherIncomeExpensesNet,8597000.0,-3214000.0,-3548000.0,-992000.0,-2086000.0,627000.0,1181000.0,500000.0,0.0,-100000.0,400000.0,900000.0,8093000.0,-400000.0,400000.0,500000.0,6400000.0,12000000.0,15636717.0,1000000.0,700000.0,1400000.0,-1100000.0,3300000.0,0.0,1000000.0,1200000.0,1400000.0,-300000.0,1400000.0,200000.0,1000000.0,1300000.0,1000000.0,300000.0,400000.0,200000.0
,incomeBeforeTax,59217000.0,78536000.0,88038000.0,46550000.0,250425000.0,206327000.0,135584000.0,66300000.0,0.0,58200000.0,64600000.0,28500000.0,10730000.0,-54500000.0,37600000.0,69500000.0,40400000.0,58600000.0,97179711.0,30500000.0,-26600000.0,105000000.0,109200000.0,60600000.0,36100000.0,19000000.0,9100000.0,7500000.0,-7500000.0,-32500000.0,-5400000.0,-400000.0,12800000.0,9200000.0,7400000.0,5900000.0,3700000.0
,incomeBeforeTaxRatio,0.0224137950612209,0.0235160114046786,0.0281478402660102,0.0329826520461289,0.081654645763773,0.0772025285290184,0.0670440565056233,0.0365974828880548,0.0,0.0361805296531145,0.0537840313046374,0.0275123081378511,0.0108534800424429,-0.0492366067395429,0.0305691056910569,0.0610827913517314,0.0394646869199961,0.0593959051287249,0.11135319203067,0.0493367842122291,-0.0426282051282051,0.12701100762066,0.13543346149076,0.128908742820676,0.0971997845988153,0.0781893004115226,0.0632383599722029,0.0521195274496178,-0.0617792421746293,-0.239675516224189,-0.0402985074626866,-0.00269360269360269,0.0773881499395405,0.0773759461732548,0.0637931034482759,0.0892586989409985,0.081140350877193
,incomeTaxExpense,24880000.0,20228000.0,25131000.0,9915000.0,93208000.0,77587000.0,51260000.0,26300000.0,0.0,23000000.0,25200000.0,12400000.0,4881000.0,-1400000.0,13200000.0,27300000.0,22300000.0,34300000.0,38546825.0,13300000.0,9500000.0,43600000.0,44200000.0,24200000.0,13100000.0,7800000.0,2700000.0,3100000.0,300000.0,-3300000.0,-800000.0,1300000.0,3200000.0,3600000.0,2900000.0,2900000.0,1800000.0
,netIncome,34337000.0,57215000.0,62907000.0,68835000.0,157217000.0,128740000.0,84324000.0,40000000.0,0.0,35200000.0,39400000.0,16100000.0,5849000.0,-53200000.0,21700000.0,41900000.0,18200000.0,24300000.0,58632886.0,17200000.0,-123000000.0,61400000.0,65000000.0,36400000.0,23000000.0,11200000.0,6400000.0,4400000.0,-7800000.0,-31500000.0,-4600000.0,-1700000.0,9600000.0,5600000.0,4500000.0,3000000.0,1900000.0
,netIncomeRatio,0.0129966476014851,0.0171318706391806,0.0201128624868114,0.0487725210224551,0.0512628469323873,0.0481713664368979,0.0416968301627049,0.0220799293442261,0.0,0.0218823821956981,0.0328032636749646,0.0155420407375229,0.00591630985724589,-0.0480621555696088,0.0176422764227642,0.0368254526278784,0.017778646087721,0.024630042570444,0.067184383930411,0.0278227110967324,-0.197115384615385,0.0742711987419862,0.0806151556492621,0.0774303339714954,0.0619278406031233,0.0460905349794239,0.0444753300903405,0.0305767894371091,-0.0642504118616145,-0.232300884955752,-0.0343283582089552,-0.0114478114478114,0.0580411124546554,0.0470984020185029,0.0387931034482759,0.0453857791225416,0.0416666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.06875289855298,1.79798,1.96645,2.14741,4.91538,3.88757,2.40742,1.14943,0.0,1.04142,1.14203,0.44972,0.150240056588281,-1.35369,0.53448,1.02948,0.4323,0.4939,1.21,0.35908,-2.73333,1.43458,1.53664,1.053333,0.724444,0.454646015453905,0.324444,0.231111105508418,-0.25,-1.63,-0.24,-0.09,0.49,0.36,0.3,0.21,0.15
,EPSDiluted,1.06875289855298,1.79798,1.96645,2.14741,4.91538,3.88757,2.40742,1.14943,0.0,1.04142,1.14203,0.44972,0.149986411728573,-1.35369,0.53448,1.02948,0.4323,0.4939,1.2,0.35908,-2.73333,1.43458,1.53664,1.033333,0.715556,0.452751628339422,0.32,0.227096774193548,-0.25,-1.63,-0.24,-0.09,0.49,0.36,0.3,0.21,0.15
,weightedAverageShsOut,32128100.0,31821780.0,31990170.0,32054950.0,31984730.0,33115760.0,35026690.0,34800000.0,33629884.0,33800000.0,34500000.0,35800000.0,38931029.0,39300000.0,40600000.0,40700000.0,42100000.0,49200000.0,48348509.0,47900000.0,45000000.0,42800000.0,42300000.0,34520595.0,27936846.0,24634550.0,19814798.0,19038462.0,18750000.0,19325153.0,19166667.0,18888889.0,13826000.0,15555556.0,15000000.0,14285714.0,12666667.0
,weightedAverageShsOutDil,32128100.0,31821780.0,31990170.0,32054950.0,31984730.0,33115760.0,35026690.0,34800000.0,34767945.0,33800000.0,34500000.0,35800000.0,38996866.0,39300000.0,40600000.0,40700000.0,42100000.0,49200000.0,48819766.0,47900000.0,45000000.0,42800000.0,42300000.0,35185036.0,28484592.0,24737625.0,19968844.0,19375000.0,18750000.0,19325153.0,19166667.0,18888889.0,13826000.0,15555556.0,15000000.0,14285714.0,12666667.0
