date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,11858000.0,0.0,139199000.0,243270000.0,225346000.0,532849000.0,7421000.0,319861000.0,216459000.0,523584000.0,422458000.0,0.0,0.0,0.0,0.0,0.0,0.0,34579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900000.0,-45100000.0,-112600000.0,-57700000.0,-30000000.0
,netCashUsedForInvestingActivites,-48380000.0,-68092000.0,-127749000.0,-110207000.0,-114852000.0,-132939000.0,-143412000.0,-76600000.0,-105700000.0,-83200000.0,-89600000.0,-63500000.0,-118191000.0,-332000000.0,-266300000.0,-297600000.0,414200000.0,-161076000.0,-165000000.0,-270600000.0,-225500000.0,-247100000.0,-2438300000.0,-509500000.0,-350100000.0,-347200000.0,-253000000.0,-316700000.0,-355100000.0,-331500000.0,-341900000.0,-199700000.0,-193100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1219000.0,-966000.0,-162066000.0,-1115000.0,-3284000.0,-2863000.0,-784000.0,-1691000.0,-79020000.0,-56767000.0,-17466000.0,-33888000.0,0.0,-104291000.0,-205907000.0,-163919000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6315000.0,10820000.0,17310000.0,0.0,0.0,6028000.0,17248000.0,9455000.0,0.0,1130000.0,0.0,0.0,0.0,0.0,0.0,15800000.0,0.0,0.0,0.0,17500000.0,21100000.0,20600000.0,94700000.0,155000000.0,100000.0
,commonStockRepurchased,-102879000.0,-130928000.0,-129884000.0,-223013000.0,-240171000.0,-500000000.0,-290408000.0,-301600000.0,-230400000.0,-480300000.0,-396600000.0,0.0,-17441000.0,-105600000.0,13900000.0,-91400000.0,-23900000.0,-18915000.0,11000000.0,-20100000.0,-182400000.0,-155500000.0,-84500000.0,-165500000.0,16100000.0,1200000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-13976000.0,-11520000.0,-11108000.0,-9424000.0,-9787000.0,-10008000.0,-10367000.0,-7400000.0,-252300000.0,-10000000.0,-11100000.0,-11800000.0,-11898000.0,-12500000.0,-12700000.0,-13000000.0,-13300000.0,-13395000.0,-13500000.0,-13100000.0,-14800000.0,-17000000.0,-17300000.0,-17900000.0,-11400000.0,-17000000.0,-10200000.0,-9000000.0,-6700000.0,-8200000.0,-7300000.0,-7400000.0,-4600000.0
,otherFinancingActivites,-3230000.0,0.0,-162066000.0,-90483000.0,-3284000.0,-5299000.0,0.0,-1437000.0,-6624000.0,10171000.0,3446000.0,0.0,-72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-121304000.0,-143414000.0,-303058000.0,-324035000.0,-253242000.0,-518170000.0,-301559000.0,-312100000.0,-517200000.0,-536900000.0,-421700000.0,-245700000.0,-223903000.0,-27500000.0,-200100000.0,-269900000.0,-630900000.0,-252513000.0,-202600000.0,-386200000.0,-576500000.0,-338900000.0,1826200000.0,239800000.0,66500000.0,55400000.0,-142500000.0,-39200000.0,46600000.0,158600000.0,244300000.0,156700000.0,32600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,83262000.0,153568000.0,-63519000.0,-159957000.0,144116000.0,-200883000.0,166618000.0,113100000.0,-100200000.0,-119000000.0,1600000.0,244900000.0,7911000.0,-105100000.0,-105800000.0,-198400000.0,337400000.0,18517000.0,-10600000.0,-41000000.0,-4700000.0,126300000.0,30600000.0,0.0,5700000.0,7300000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,360339000.0,277077000.0,123509000.0,187028000.0,346985000.0,202869000.0,403752000.0,237200000.0,124100000.0,224300000.0,343300000.0,341700000.0,96823000.0,88900000.0,194000000.0,299800000.0,498300000.0,160873000.0,142400000.0,153000000.0,194000000.0,198700000.0,72400000.0,0.0,64100000.0,58400000.0,51100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,277077000.0,123509000.0,187028000.0,346985000.0,202869000.0,403752000.0,237134000.0,124100000.0,224300000.0,343300000.0,341700000.0,96800000.0,88912000.0,194000000.0,299800000.0,498200000.0,160900000.0,142356000.0,153000000.0,194000000.0,198700000.0,72400000.0,41800000.0,64100000.0,58400000.0,51100000.0,51200000.0,92600000.0,41600000.0,38200000.0,54100000.0,41500000.0,54100000.0
,operatingCashFlow,252946000.0,365074000.0,367288000.0,274285000.0,512210000.0,450226000.0,611589000.0,501800000.0,522700000.0,501100000.0,512900000.0,554000000.0,350005000.0,254400000.0,360600000.0,369100000.0,554100000.0,432106000.0,356900000.0,615700000.0,797300000.0,712300000.0,642700000.0,247500000.0,289300000.0,299100000.0,395300000.0,314500000.0,359400000.0,176300000.0,81800000.0,55600000.0,147900000.0
,capitalExpenditure,-60453000.0,-103383000.0,-137064000.0,-130464000.0,-104824000.0,-165788000.0,-151888000.0,-94923000.0,-136632000.0,-115651000.0,-98184000.0,-75089000.0,-189579000.0,-396337000.0,-2603000.0,-3354000.0,-285300000.0,-227421000.0,-233300000.0,-270600000.0,-225500000.0,-247100000.0,-248500000.0,-509500000.0,-350100000.0,-347200000.0,-253000000.0,-316700000.0,-344100000.0,-287900000.0,-241300000.0,-144000000.0,-180500000.0
,freeCashFlow,192493000.0,261691000.0,230224000.0,143821000.0,407386000.0,284438000.0,459701000.0,406900000.0,386100000.0,385400000.0,414700000.0,478900000.0,160426000.0,-141900000.0,40000000.0,-87000000.0,268800000.0,204685000.0,123600000.0,345100000.0,571800000.0,465200000.0,394200000.0,-262000000.0,-60800000.0,-48100000.0,142300000.0,-2200000.0,15300000.0,-111600000.0,-159500000.0,-88400000.0,-32600000.0
