date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,0.0,5610000000.0,5789000000.0,5930000000.0,5220000000.0,5666000000.0,8204000000.0,9346000000.0,10440000000.0,9510000000.0,8559000000.0,7311000000.0,8365000000.0,6539000000.0,4251000000.0,3379000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,385058000000.0,358893000000.0,368804000000.0,346246000000.0,351138000000.0,343314000000.0,308052000000.0,296685000000.0,297087356293.72,303598349727.12,257901605500.8,216992972165.1,208078741093.08,135577141948.52,111873718770.36,97108774972.74,67132047377.61,47752949772.0,28653512023.85,17031585841.11,11333706745.85,6626126781.45
,interestExpense,42084000000.0,43573000000.0,39708000000.0,23492000000.0,24226000000.0,26042000000.0,16453000000.0,15498000000.0,17259537867.28,21013339328.52,23777520244.8,17228237517.9,4531085476.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,100234000000.0,96279000000.0,104588000000.0,79912000000.0,81582000000.0,82473000000.0,74710000000.0,73253000000.0,69102975282.9,74700233602.96,61195972838.4,55433726068.8,57231751459.96,36594634340.28,28846241839.62,26069538649.26,18718254155.07,12232825731.32,6695084496.8,4056863215.71,2505350213.16,1454982398.88
,EBITDA,210102000000.0,213492000000.0,216077000000.0,176577000000.0,166136000000.0,170391000000.0,177416000000.0,175011000000.0,149769407158.03,165161191448.96,148758973872.0,134464350885.9,151891992847.32,103758696668.34,85006216034.34,72972510198.88,59259166782.48,39368065909.78,21522455170.51,14242486667.19,6478269230.19,4611193467.24
,EBITDARatio,0.424511947240598,0.44841274842157,0.449885798876936,0.398673774189397,0.381315241041837,0.395126057435441,0.431923419629076,0.439237230921361,0.396473607542184,0.419127751267018,0.430605541228395,0.4542352442734,0.501725914524846,0.511779029026542,0.505887923632111,0.5067122089763,0.550362568092464,0.525691246320985,0.494986620216838,0.523289750763227,0.423233005794158,0.471379494149199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,109868000000.0,117213000000.0,111489000000.0,96665000000.0,84554000000.0,87918000000.0,102706000000.0,101758000000.0,80666431875.13,90460957846.0,87563001033.6,79030624817.1,94660241387.36,67164062328.06,56159974194.72,46902971549.62,40540912627.41,27135240178.46,14827370673.71,10185623451.48,3972919017.03,3156211068.36
,operatingIncomeRatio,0.221988741751292,0.246190974278837,0.23212705577637,0.218249264524927,0.194068286771389,0.203876335707925,0.250040169637597,0.255389102079846,0.213542350603969,0.229561784501726,0.253464463152988,0.266974071063166,0.312679393356539,0.331279783839276,0.33421853203209,0.325688512793209,0.376518975846117,0.362343384135876,0.341008961957943,0.37423467417187,0.259555507436832,0.322643842077209
,totalOtherIncomeExpensesNet,6362000000.0,-8108000000.0,3538000000.0,-3068000000.0,4893000000.0,-9193000000.0,-22032000000.0,7635000000.0,-16765704343.09,5819487547.02,-3178709644.8,-4786349773.5,-15147833527.64,4710175892.03,-7995469355.58,1134300380.38,1107617687.55,-80205896.79,-32568610.2,-364999770.63,-16114884.36,-65765772.27
,incomeBeforeTax,77583000000.0,66873000000.0,83851000000.0,75567000000.0,67609000000.0,60673000000.0,68740000000.0,96688000000.0,49203735169.29,67155625296.48,63188478542.4,45042343293.0,75961347170.72,69503930639.68,43845652757.34,44943631383.08,38030026293.72,22344680492.63,12374156075.4,9767941102.72,4034492732.98,2852580134.7
,incomeBeforeTaxRatio,0.1567567676784,0.140458217287747,0.17458301495129,0.170614412376301,0.155176133598964,0.140696887058474,0.167349144751898,0.24266457184591,0.130253452672979,0.170420096685621,0.182908689767928,0.15215794873173,0.250913663474534,0.342820942036344,0.26093369718686,0.312083093694734,0.35319941322266,0.298373889226211,0.284588428470299,0.358888414962491,0.263578191266949,0.291605153951558
,incomeTaxExpense,16126000000.0,15750000000.0,16969000000.0,18977000000.0,15138000000.0,13269000000.0,16347000000.0,19633000000.0,17658778441.09,17005853958.8,15820987795.2,15186230365.5,18634270378.68,18137529434.7,15163042482.06,11799954221.8,9824487171.12,7131765989.6,3525615914.17,2968201657.58,1461597153.46,514032264.87
,netIncome,61412000000.0,54241000000.0,6848000000.0,56042000000.0,48474000000.0,49489000000.0,51822000000.0,79839000000.0,30597933664.28,46189949190.56,42234054542.4,30269070633.9,57042105464.52,50891902385.44,28313445674.76,32371775823.1,27365040538.74,15212914503.03,8848540161.23,6809916415.12,2572895579.52,2338547869.83
,netIncomeRatio,0.124083196275807,0.113926310527488,0.014257963368194,0.126531063802886,0.111257493825914,0.114761891510834,0.126161876335945,0.200377469299247,0.0809996739214782,0.117215729467294,0.1222529131597,0.102252222263619,0.188420087156121,0.251019039602888,0.168498621765362,0.224785662314524,0.254149607640248,0.203141703826647,0.203504151991987,0.250206269934296,0.168090317185353,0.239058178702693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,68.9660206576882,60.9,7.31013582142687,57.36,48.74,49.76,52.12,80.28,30.984203,46.70356,44.050176,31.581779,59.09816,51.5790815136867,28.425622,32.762483,27.70083,15.3404322449171,8.92277988487602,6.86705197686228,2.857249,2.839203
,EPSDiluted,68.9660206576882,60.82,7.30172557645833,57.32,48.7,49.74,52.12,80.28,30.984203,46.70356,44.050176,31.581779,59.09816,51.5602545569056,28.425622,32.762483,27.70083,15.3402423495922,8.92259997164464,6.83271671249944,2.857249,2.839203
,weightedAverageShsOut,890467500.0,890467500.0,936781500.0,976889500.0,994640965.0,994500000.0,994500000.0,994500000.0,994459500.0,985476500.0,958434500.0,942526500.0,960967046.0,986677174.0,993805060.0,993410000.0,992248674.0,991687474.0,991679754.0,991679754.0,903484050.0,817263720.0
,weightedAverageShsOutDil,890467500.0,891808500.0,937860500.0,977779000.0,995346992.0,994500000.0,994500000.0,994500000.0,994459500.0,985476500.0,958434500.0,942526500.0,960967046.0,987037454.0,993805060.0,993410000.0,992248674.0,991699750.0,991699750.0,996663070.0,903484050.0,817263720.0
