date,,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,87059000000.0,1307000000.0,1132000000.0,-270000000.0,-218000000.0,-9294000000.0,-21000000.0,842000000.0,-7000000.0,-9000000.0,-7000000.0,226000000.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.185411408917143,0.180574744404532,0.16489439184268,-0.0369407579696265,-0.0312679288582903,-0.0341745202366551,-0.0176174496644295,2.78807947019868,-0.0426829268292683,-0.00549115314215985,-0.114754098360656,0.113739305485657
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,19859000000.0,242000000.0,208000000.0,175000000.0,149000000.0,4360000000.0,-21000000.0,54000000.0,-7000000.0,-9000000.0,-7000000.0,226000000.0
,incomeBeforeTax,0.0,0.0,0.0,0.0,-24624000000.0,-377000000.0,-310000000.0,-270000000.0,-218000000.0,-9294000000.0,785000000.0,903000000.0,762000000.0,529000000.0,427000000.0,11659000000.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,-0.0524422579305498,-0.0520862116606797,-0.045156591405681,-0.0369407579696265,-0.0312679288582903,-0.0341745202366551,0.658557046979866,2.99006622516556,4.64634146341463,0.322757779133618,7.0,5.86763965777554
,incomeTaxExpense,0.0,0.0,0.0,0.0,-24624000000.0,-377000000.0,-310000000.0,-270000000.0,-218000000.0,-9294000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677000000.0,806000000.0,677000000.0,529000000.0,427000000.0,11659000000.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567953020134228,2.66887417218543,4.1280487804878,0.322757779133618,7.0,5.86763965777554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0,0.0,0.0,0.0,35.25,0.53,0.5,7.0,15.0,0.53,0.0,0.0,0.0,0.32,0.52,43.2
,EPSDiluted,0.0,0.0,0.0,0.0,35.13,0.53,0.49,7.0,15.0,0.53,0.0,0.0,0.0,0.32,0.52,43.16
,weightedAverageShsOut,4504645092.0,4830841298.0,2431967685.0,2461282411.0,2454681650.0,2454745434.0,2453218759.0,2449056412.0,2436440633.0,2429025243.0,2429025243.0,2429025243.0,2429025243.0,1653125000.0,821153846.0,269884259.0
,weightedAverageShsOutDil,4515105097.0,4838385830.0,2438741410.0,2461282411.0,2462579161.0,2462626739.0,2459184321.0,2455958722.0,2451154154.0,2449658532.0,2429025243.0,2429025243.0,2429025243.0,1653125000.0,821153846.0,270134383.0
