date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-13_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,14300000.0,-300000.0,-3100000.0,-9400000.0,-6200000.0,7600000.0,4800000.0,2800000.0,3800000.0,-6016000.0,-648000.0,-3305000.0,-10806000.0,0.0,1679000.0,2455000.0,-6223000.0,4030000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1000000.0,19100000.0,3900000.0,-23800000.0,-88200000.0,91400000.0,-18500000.0,-98300000.0,67900000.0,57744000.0,39581000.0,-1343000.0,-17930000.0,17527000000.0,17527000.0,-2067000.0,-10513000.0,14138000.0
,cashAtEndOfPeriod,65000000.0,64900000.0,45800000.0,41900000.0,65700000.0,153900000.0,62500000.0,81000000.0,179300000.0,111367000.0,53623000.0,14042000.0,15385000.0,33315000000.0,33315000.0,15788000.0,17855000.0,28368000.0
,cashAtBeginningOfPeriod,64000000.0,45800000.0,41900000.0,65700000.0,153900000.0,62500000.0,81000000.0,179300000.0,111400000.0,53623000.0,14042000.0,15385000.0,33315000.0,15788000000.0,15788000.0,17855000.0,28368000.0,14230000.0
,operatingCashFlow,654000000.0,312800000.0,183100000.0,222900000.0,165500000.0,234200000.0,225200000.0,98500000.0,189900000.0,248706000.0,184122000.0,134986000.0,198394000.0,126361000000.0,126361000.0,165815000.0,102249000.0,76966000.0
,capitalExpenditure,-111000000.0,-88200000.0,-73600000.0,-67000000.0,-62400000.0,-65900000.0,-47500000.0,-40000000.0,-50500000.0,-31510000.0,-18825000.0,-14303000.0,-11364000.0,-16149000000.0,-17206000.0,-38147000.0,-84881000.0,-38419000.0
,freeCashFlow,543000000.0,224600000.0,109500000.0,155900000.0,103100000.0,168300000.0,177700000.0,58500000.0,139400000.0,217196000.0,165297000.0,120683000.0,187030000.0,110212000000.0,109155000.0,127668000.0,17368000.0,38547000.0
