date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-06-29_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-06-29_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY
,netCashUsedForInvestingActivites,-343400000.0,-495900000.0,-1379200000.0,-169000000.0,-259200000.0,-135500000.0,-178800000.0,-198500000.0,-504900000.0,-340000000.0,-340000000.0,-237300000.0,-184400000.0,-262500000.0,-257199877.0,-174300046.0,-155099253.0,131000000.0,137400242.0,24500262.0,-119600411.0,-755200765.0,-155700000.0,-25400000.0,-178300000.0,-25500000.0,-60600000.0,-90300000.0,180900000.0,-12600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-286900000.0,-312800000.0,-94700000.0,-164400000.0,-790600000.0,-586500000.0,-601100000.0,-721100000.0,-416500000.0,-36000000.0,-36100000.0,-60200000.0,-120700000.0,-27800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,820800000.0,26600000.0,18300000.0,15700000.0,12700000.0,15900000.0,12700000.0,22200000.0,3900000.0,0.0,4400000.0,2800000.0,7500000.0,9300000.0,13899805.0,10000000.0,7999766.0,0.0,3599758.0,176399528.0,3499339.0,6099426.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-49600000.0,-94400000.0,-44800000.0,-41700000.0,-7700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1300000.0,-36300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-110900000.0,-99900000.0,-89900000.0,-80600000.0,-56700000.0,-46300000.0,-40100000.0,-37100000.0,-33000000.0,-33400000.0,-37900000.0,-30300000.0,-29600000.0,-9800432.0,-9800507.0,-9699907.0,0.0,-24000000.0,-27400315.0,-26199501.0,-24799235.0,-21200000.0,-20400000.0,-17600000.0,-17300000.0,-17300000.0,-17200000.0,-17100000.0,-17100000.0
,otherFinancingActivites,-700000.0,14300000.0,5700000.0,-2900000.0,700000.0,0.0,0.0,-18600000.0,-38000000.0,0.0,-28600000.0,-2400000.0,-1900000.0,-13400000.0,-5898571.0,-2099862.0,11600887.0,0.0,701331.0,-6099161.0,-14100190.0,-2299235.0,-7800000.0,200000.0,-8000000.0,-7700000.0,-1300000.0,-9300000.0,2600000.0,2500000.0
,netCashUsedProvidedByFinancingActivities,-21300000.0,443400000.0,690300000.0,-142500000.0,-181100000.0,-91000000.0,-73000000.0,-48600000.0,306700000.0,115000000.0,115500000.0,-42200000.0,67200000.0,-11200000.0,101900010.0,3499769.0,-53199440.0,-337000000.0,-337299879.0,17800367.0,-93099750.0,539200127.0,-41000000.0,-62000000.0,-15300000.0,93200000.0,114800000.0,-52300000.0,-165600000.0,-65200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-22300000.0,7800000.0,-6900000.0,15000000.0,-4900000.0,5700000.0,8800000.0,23400000.0,0.0,0.0,1500000.0,-4000000.0,-32100000.0,17700000.0,-99784.0,4400369.0,-8100187.0,0.0,-2299879.0,-3200420.0,2200676.0,-600701.0,6000000.0,-3100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-20400000.0,500400000.0,-165400000.0,106800000.0,19100000.0,155400000.0,25600000.0,52300000.0,5900000.0,11000000.0,10900000.0,-36500000.0,117700000.0,-60500000.0,105500463.0,69099401.0,19599486.0,0.0,-399032.0,44800629.0,-71699721.0,-68000319.0,-6700000.0,137900000.0,-177200000.0,178900000.0,9700000.0,-28800000.0,32200000.0,-21000000.0
,cashAtEndOfPeriod,926100000.0,946500000.0,446100000.0,611500000.0,504700000.0,485600000.0,330200000.0,312300000.0,293200000.0,287000000.0,287300000.0,276400000.0,312900000.0,195200000.0,255700031.0,150199493.0,81099953.0,0.0,61500605.0,61900577.0,17100044.0,88800191.0,156800000.0,163500000.0,25600000.0,202800000.0,23900000.0,14200000.0,43000000.0,10800000.0
,cashAtBeginningOfPeriod,946500000.0,446100000.0,611500000.0,504700000.0,485600000.0,330200000.0,304600000.0,260000000.0,287300000.0,276000000.0,276400000.0,312900000.0,195200000.0,255700000.0,150199568.0,81100092.0,61500467.0,0.0,61899637.0,17099948.0,88799765.0,156800510.0,163500000.0,25600000.0,202800000.0,23900000.0,14200000.0,43000000.0,10800000.0,31800000.0
,operatingCashFlow,366600000.0,545100000.0,530400000.0,403300000.0,464300000.0,345800000.0,268600000.0,276000000.0,204100000.0,233000000.0,233900000.0,247000000.0,267000000.0,195500000.0,260900113.0,239300046.0,238299860.0,207000000.0,207599758.0,5700420.0,138799765.0,148599426.0,184000000.0,228400000.0,16400000.0,111200000.0,-44500000.0,113800000.0,16900000.0,56700000.0
,capitalExpenditure,-163600000.0,-384000000.0,-338400000.0,-188700000.0,-236000000.0,-133400000.0,-164100000.0,-171000000.0,-175200000.0,-165000000.0,-225800000.0,-133400000.0,-130900000.0,-203700000.0,-189500051.0,-161100092.0,-130100420.0,0.0,-118000000.0,-94500263.0,-238899662.0,-249600064.0,-84000000.0,-30900000.0,-193900000.0,-78500000.0,-54500000.0,-87200000.0,-34100000.0,-24400000.0
,freeCashFlow,203000000.0,161100000.0,192000000.0,214600000.0,228300000.0,212400000.0,104500000.0,105000000.0,28900000.0,68000000.0,8100000.0,113600000.0,136100000.0,-8200000.0,71400062.0,78199954.0,108199440.0,207000000.0,89599758.0,-88799843.0,-100099897.0,-101000638.0,100000000.0,197500000.0,-177500000.0,32700000.0,-99000000.0,26600000.0,-17200000.0,32300000.0
